# {InputWorkspace: MoTe2_S1_P52_warm_up_201_8_target_304.2701actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_warm_up_201_8_target_304.2701actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	7.82886e-06	8.31392e-07
0.05	7.92355e-06	8.31758e-07
0.0699999	7.85198e-06	8.32687e-07
0.0899999	8.13141e-06	8.52602e-07
0.11	7.41198e-06	8.04031e-07
0.13	7.11688e-06	7.90514e-07
0.15	7.89836e-06	8.36885e-07
0.17	7.55681e-06	8.09804e-07
0.19	8.18204e-06	8.38471e-07
0.21	8.35605e-06	8.60275e-07
0.23	7.67751e-06	8.14334e-07
0.25	7.93289e-06	8.26967e-07
0.27	7.99275e-06	8.37532e-07
0.29	7.98801e-06	8.38399e-07
0.31	8.25406e-06	8.43234e-07
0.33	8.57942e-06	8.60819e-07
0.35	8.44568e-06	8.57059e-07
0.37	8.04851e-06	8.36747e-07
0.39	8.34675e-06	8.52752e-07
0.41	8.39523e-06	8.60671e-07
0.43	8.68611e-06	8.78528e-07
0.45	8.18479e-06	8.42603e-07
0.47	8.31202e-06	8.50462e-07
0.49	8.61094e-06	8.70426e-07
0.51	8.86927e-06	9.02839e-07
0.53	9.41652e-06	9.20158e-07
0.55	9.3363e-06	9.13555e-07
0.57	9.45385e-06	9.17104e-07
0.59	1.0053e-05	9.42347e-07
0.61	9.83841e-06	9.39973e-07
0.63	1.03712e-05	9.64457e-07
0.65	1.07208e-05	9.78004e-07
0.67	1.09171e-05	9.80304e-07
0.69	1.08189e-05	9.81192e-07
0.71	1.10331e-05	9.83851e-07
0.73	1.08136e-05	9.71183e-07
0.75	1.11071e-05	9.70995e-07
0.77	1.1474e-05	9.95775e-07
0.79	1.10222e-05	9.71105e-07
0.81	1.21294e-05	1.01252e-06
0.83	1.20001e-05	1.01231e-06
0.85	1.30861e-05	1.05563e-06
0.87	1.24272e-05	1.03004e-06
0.89	1.17194e-05	9.97852e-07
0.91	1.30619e-05	1.05901e-06
0.93	1.24457e-05	1.0337e-06
0.95	1.3093e-05	1.06774e-06
0.97	1.30284e-05	1.06636e-06
0.99	1.37318e-05	1.09313e-06
1.01	1.42376e-05	1.11316e-06
1.03	1.35429e-05	1.0928e-06
1.05	1.34335e-05	1.08574e-06
1.07	1.44494e-05	1.11962e-06
1.09	1.46668e-05	1.13142e-06
1.11	1.50993e-05	1.15202e-06
1.13	1.54269e-05	1.15288e-06
1.15	1.57092e-05	1.16222e-06
1.17	1.59587e-05	1.16546e-06
1.19	1.56025e-05	1.15206e-06
1.21	1.64001e-05	1.16699e-06
1.23	1.69818e-05	1.19837e-06
1.25	1.65285e-05	1.17786e-06
1.27	1.68098e-05	1.18265e-06
1.29	1.69441e-05	1.18009e-06
1.31	1.73906e-05	1.21344e-06
1.33	1.75501e-05	1.2077e-06
1.35	1.77964e-05	1.21094e-06
1.37	1.77812e-05	1.22721e-06
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
