# {InputWorkspace: MoTe2_S1_P52_cool_down_201_200K_target_215.0559actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_200K_target_215.0559actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.643e-05	1.19051e-06
-1.11	1.76643e-05	1.23333e-06
-1.09	1.83828e-05	1.25656e-06
-1.07	1.85817e-05	1.26565e-06
-1.05	1.88793e-05	1.26795e-06
-1.03	1.91675e-05	1.28477e-06
-1.01	1.96359e-05	1.30104e-06
-0.99	1.94399e-05	1.30024e-06
-0.97	1.94549e-05	1.29344e-06
-0.95	1.92854e-05	1.29015e-06
-0.93	2.01186e-05	1.3225e-06
-0.91	1.97751e-05	1.31136e-06
-0.89	1.94743e-05	1.29541e-06
-0.87	1.83727e-05	1.25489e-06
-0.85	1.69954e-05	1.20262e-06
-0.83	1.60038e-05	1.16492e-06
-0.81	1.48463e-05	1.11632e-06
-0.79	1.41073e-05	1.08188e-06
-0.77	1.23663e-05	1.02517e-06
-0.75	1.31473e-05	1.05687e-06
-0.73	1.15435e-05	9.86804e-07
-0.71	1.0357e-05	9.43841e-07
-0.69	9.91765e-06	9.28149e-07
-0.67	9.42551e-06	9.01093e-07
-0.65	9.76267e-06	9.21346e-07
-0.63	9.72974e-06	9.21291e-07
-0.61	9.7685e-06	9.18686e-07
-0.59	9.33581e-06	9.00208e-07
-0.57	8.95408e-06	8.76042e-07
-0.55	9.21049e-06	8.95565e-07
-0.53	9.21052e-06	8.9401e-07
-0.51	9.32763e-06	8.94019e-07
-0.49	8.84541e-06	8.74413e-07
-0.47	9.17395e-06	8.92244e-07
-0.45	8.84234e-06	8.74379e-07
-0.43	8.66596e-06	8.70122e-07
-0.41	8.35513e-06	8.53071e-07
-0.39	8.66509e-06	8.62408e-07
-0.37	8.01072e-06	8.35266e-07
-0.35	8.17928e-06	8.44422e-07
-0.33	8.33721e-06	8.49459e-07
-0.31	7.82539e-06	8.21516e-07
-0.29	8.20694e-06	8.44174e-07
-0.27	7.62166e-06	8.12629e-07
-0.25	8.34973e-06	8.57711e-07
-0.23	8.87239e-06	8.91006e-07
-0.21	8.05664e-06	8.39227e-07
-0.19	8.13917e-06	8.52325e-07
-0.17	7.66989e-06	8.20407e-07
-0.15	9.41599e-06	9.11877e-07
-0.13	8.05671e-06	8.4736e-07
-0.11	8.74887e-06	8.90159e-07
-0.09	8.40265e-06	8.66311e-07
-0.0700001	8.5612e-06	8.71836e-07
-0.0500001	8.15503e-06	8.58381e-07
-0.0300001	9.38355e-06	9.22931e-07
-0.00999999	8.05199e-06	8.46377e-07
0.00999999	8.06611e-06	8.44944e-07
