# {InputWorkspace: MoTe2_S1_P52_warm_up_201_1_target_154.3537actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_warm_up_201_1_target_154.3537actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	7.85597e-06	8.38751e-07
0.05	8.07926e-06	8.40364e-07
0.0699999	8.08077e-06	8.47759e-07
0.0899999	7.98593e-06	8.51341e-07
0.11	7.75987e-06	8.27421e-07
0.13	7.60659e-06	8.12785e-07
0.15	7.87962e-06	8.35641e-07
0.17	7.9998e-06	8.3002e-07
0.19	7.39285e-06	7.98563e-07
0.21	7.28259e-06	8.01791e-07
0.23	7.25116e-06	7.92137e-07
0.25	7.37327e-06	7.93455e-07
0.27	6.59839e-06	7.56719e-07
0.29	7.47059e-06	8.14878e-07
0.31	7.46713e-06	7.99084e-07
0.33	6.91164e-06	7.75388e-07
0.35	7.14389e-06	7.94614e-07
0.37	7.51098e-06	8.04633e-07
0.39	7.61198e-06	8.09835e-07
0.41	7.01951e-06	7.82248e-07
0.43	7.17968e-06	7.87116e-07
0.45	7.66075e-06	8.11936e-07
0.47	7.17984e-06	7.88532e-07
0.49	7.8741e-06	8.24184e-07
0.51	7.25105e-06	8.03848e-07
0.53	7.39301e-06	7.99093e-07
0.55	8.29788e-06	8.47581e-07
0.57	7.92465e-06	8.26045e-07
0.59	8.10273e-06	8.36494e-07
0.61	7.70861e-06	8.16629e-07
0.63	8.21484e-06	8.49591e-07
0.65	8.87667e-06	8.74543e-07
0.67	8.79987e-06	8.7152e-07
0.69	9.25115e-06	8.98278e-07
0.71	9.55258e-06	9.09248e-07
0.73	9.52897e-06	9.01582e-07
0.75	1.00731e-05	9.2748e-07
0.77	1.11969e-05	9.78527e-07
0.79	1.1705e-05	9.99969e-07
0.81	1.19914e-05	1.01162e-06
0.83	1.42545e-05	1.09955e-06
0.85	1.50905e-05	1.13609e-06
0.87	1.60552e-05	1.18428e-06
0.89	1.71037e-05	1.22669e-06
0.91	1.72639e-05	1.22541e-06
0.93	1.81813e-05	1.26213e-06
0.95	2.03145e-05	1.35774e-06
0.97	1.95394e-05	1.33083e-06
0.99	1.79267e-05	1.2737e-06
1.01	1.93933e-05	1.31945e-06
1.03	1.99615e-05	1.35029e-06
1.05	2.02175e-05	1.35251e-06
1.07	1.96486e-05	1.33134e-06
1.09	1.91905e-05	1.3098e-06
1.11	1.7684e-05	1.25207e-06
1.13	1.72112e-05	1.22934e-06
1.15	1.61053e-05	1.18818e-06
1.17	1.61906e-05	1.18492e-06
1.19	1.497e-05	1.12685e-06
1.21	1.3307e-05	1.05515e-06
1.23	1.30212e-05	1.05305e-06
1.25	1.12178e-05	9.64544e-07
1.27	1.16737e-05	9.91335e-07
1.29	1.1837e-05	1.00505e-06
1.31	1.03446e-05	9.40244e-07
1.33	1.02279e-05	9.36227e-07
1.35	1.0412e-05	9.41312e-07
1.37	9.78987e-06	9.24387e-07
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
