# {InputWorkspace: MoTe2_S1_P52_cool_down_201_240K_target_254.8447actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_240K_target_254.8447actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.50846e-05	1.13249e-06
-1.11	1.47698e-05	1.12027e-06
-1.09	1.47689e-05	1.12823e-06
-1.07	1.53072e-05	1.14222e-06
-1.05	1.47713e-05	1.11702e-06
-1.03	1.49808e-05	1.13128e-06
-1.01	1.59318e-05	1.17194e-06
-0.99	1.55747e-05	1.15564e-06
-0.97	1.55662e-05	1.15703e-06
-0.95	1.55369e-05	1.15762e-06
-0.93	1.51302e-05	1.14464e-06
-0.91	1.5755e-05	1.17887e-06
-0.89	1.55698e-05	1.16713e-06
-0.87	1.50266e-05	1.1438e-06
-0.85	1.45082e-05	1.12115e-06
-0.83	1.45207e-05	1.11627e-06
-0.81	1.41407e-05	1.1051e-06
-0.79	1.40191e-05	1.09697e-06
-0.77	1.34305e-05	1.07615e-06
-0.75	1.28584e-05	1.05054e-06
-0.73	1.31745e-05	1.05865e-06
-0.71	1.20939e-05	1.01462e-06
-0.69	1.25678e-05	1.03336e-06
-0.67	1.16464e-05	9.90695e-07
-0.65	1.15463e-05	9.89176e-07
-0.63	1.12153e-05	9.69666e-07
-0.61	1.13526e-05	9.78604e-07
-0.59	1.11395e-05	9.6848e-07
-0.57	1.15762e-05	9.87828e-07
-0.55	1.05399e-05	9.44958e-07
-0.53	1.02149e-05	9.32074e-07
-0.51	1.01587e-05	9.29571e-07
-0.49	9.25375e-06	8.88726e-07
-0.47	9.91965e-06	9.25415e-07
-0.45	9.08962e-06	8.8167e-07
-0.43	9.26505e-06	8.95261e-07
-0.41	9.84495e-06	9.24751e-07
-0.39	8.97238e-06	8.80858e-07
-0.37	8.77228e-06	8.75551e-07
-0.35	8.76585e-06	8.69722e-07
-0.33	9.12384e-06	8.93166e-07
-0.31	9.01011e-06	8.85103e-07
-0.29	8.70229e-06	8.74009e-07
-0.27	8.41608e-06	8.61743e-07
-0.25	8.5576e-06	8.72021e-07
-0.23	8.54692e-06	8.72229e-07
-0.21	8.46195e-06	8.6272e-07
-0.19	8.13959e-06	8.53606e-07
-0.17	8.12719e-06	8.50428e-07
-0.15	8.96735e-06	8.89591e-07
-0.13	8.06694e-06	8.45081e-07
-0.11	7.80432e-06	8.36341e-07
-0.09	8.68841e-06	8.75484e-07
-0.0700001	7.95266e-06	8.3732e-07
-0.0500001	7.30003e-06	8.07957e-07
-0.0300001	7.81351e-06	8.42889e-07
-0.00999999	8.1404e-06	8.49765e-07
0.00999999	7.88353e-06	8.36436e-07
