# {InputWorkspace: MoTe2_S1_P52_cool_down_201_270K_target_283.8972actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_270K_target_283.8972actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
0.03	8.5388e-06	8.69544e-07
0.05	8.40772e-06	8.55023e-07
0.0699999	7.91505e-06	8.31662e-07
0.0899999	8.07994e-06	8.46404e-07
0.11	7.63631e-06	8.19448e-07
0.13	7.88657e-06	8.27261e-07
0.15	7.58103e-06	8.19018e-07
0.17	7.30161e-06	7.95317e-07
0.19	7.65141e-06	8.07386e-07
0.21	8.22339e-06	8.51685e-07
0.23	7.56285e-06	8.0685e-07
0.25	8.16437e-06	8.3478e-07
0.27	7.86372e-06	8.29568e-07
0.29	8.03389e-06	8.37282e-07
0.31	7.95769e-06	8.2341e-07
0.33	7.09676e-06	7.81445e-07
0.35	7.72097e-06	8.2443e-07
0.37	8.79463e-06	8.75279e-07
0.39	8.1514e-06	8.4325e-07
0.41	8.74242e-06	8.74951e-07
0.43	8.04199e-06	8.41847e-07
0.45	8.22087e-06	8.5269e-07
0.47	8.95632e-06	8.88639e-07
0.49	9.21331e-06	9.01554e-07
0.51	9.19274e-06	9.14892e-07
0.53	8.98447e-06	8.97264e-07
0.55	9.44648e-06	9.14465e-07
0.57	9.82468e-06	9.34185e-07
0.59	1.05853e-05	9.74363e-07
0.61	1.03923e-05	9.67137e-07
0.63	1.09545e-05	9.94176e-07
0.65	1.20315e-05	1.03456e-06
0.67	1.13652e-05	1.00147e-06
0.69	1.075e-05	9.71975e-07
0.71	1.15372e-05	9.99237e-07
0.73	1.1079e-05	9.74045e-07
0.75	1.1482e-05	9.90232e-07
0.77	1.14893e-05	9.8354e-07
0.79	1.17348e-05	1.0006e-06
0.81	1.21456e-05	1.01197e-06
0.83	1.17653e-05	9.95421e-07
0.85	1.213e-05	1.01054e-06
0.87	1.16812e-05	9.94851e-07
0.89	1.21136e-05	1.01018e-06
0.91	1.20192e-05	1.00778e-06
0.93	1.20373e-05	1.0106e-06
0.95	1.19305e-05	1.017e-06
0.97	1.20585e-05	1.02086e-06
0.99	1.18232e-05	1.01067e-06
1.01	1.35248e-05	1.08008e-06
1.03	1.26978e-05	1.05326e-06
1.05	1.34584e-05	1.08159e-06
1.07	1.31566e-05	1.05999e-06
1.09	1.39946e-05	1.09092e-06
1.11	1.38984e-05	1.09519e-06
1.13	1.47914e-05	1.12584e-06
1.15	1.57955e-05	1.15792e-06
1.17	1.64198e-05	1.1693e-06
1.19	1.53663e-05	1.14145e-06
1.21	1.70733e-05	1.19546e-06
1.23	1.77161e-05	1.21214e-06
1.25	1.70681e-05	1.19504e-06
1.27	1.77883e-05	1.22246e-06
1.29	1.81484e-05	1.22253e-06
1.31	2.0068e-05	1.29528e-06
1.33	1.90038e-05	1.2543e-06
1.35	1.98101e-05	1.26661e-06
1.37	2.01412e-05	1.30017e-06
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
