# {InputWorkspace: MoTe2_S1_P52_cool_down_201_170K_target_185.1056actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_170K_target_185.1056actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.63865e-05	1.18657e-06
-1.11	1.85934e-05	1.2596e-06
-1.09	1.8849e-05	1.27609e-06
-1.07	1.99419e-05	1.30929e-06
-1.05	1.98776e-05	1.30313e-06
-1.03	1.9496e-05	1.29288e-06
-1.01	1.97843e-05	1.30281e-06
-0.99	2.03277e-05	1.32478e-06
-0.97	1.89888e-05	1.27844e-06
-0.95	1.97119e-05	1.29556e-06
-0.93	2.00522e-05	1.31763e-06
-0.91	1.90187e-05	1.27655e-06
-0.89	1.90488e-05	1.27693e-06
-0.87	1.82251e-05	1.24258e-06
-0.85	1.75274e-05	1.22245e-06
-0.83	1.61719e-05	1.16912e-06
-0.81	1.47234e-05	1.11499e-06
-0.79	1.34458e-05	1.06585e-06
-0.77	1.18087e-05	1.00076e-06
-0.75	1.10712e-05	9.77812e-07
-0.73	1.04051e-05	9.50894e-07
-0.71	1.0168e-05	9.37577e-07
-0.69	1.01299e-05	9.38803e-07
-0.67	9.7367e-06	9.18053e-07
-0.65	1.01946e-05	9.44443e-07
-0.63	9.66712e-06	9.19204e-07
-0.61	9.31409e-06	9.02524e-07
-0.59	9.24416e-06	8.94744e-07
-0.57	9.9007e-06	9.26508e-07
-0.55	8.81305e-06	8.7278e-07
-0.53	8.56299e-06	8.59993e-07
-0.51	8.68572e-06	8.69927e-07
-0.49	8.4067e-06	8.52517e-07
-0.47	8.19158e-06	8.41983e-07
-0.45	8.833e-06	8.76215e-07
-0.43	8.49437e-06	8.5779e-07
-0.41	8.56103e-06	8.61255e-07
-0.39	8.03312e-06	8.31266e-07
-0.37	8.09357e-06	8.38001e-07
-0.35	8.01432e-06	8.28976e-07
-0.33	7.4733e-06	8.05231e-07
-0.31	7.8757e-06	8.22692e-07
-0.29	7.88924e-06	8.24634e-07
-0.27	7.90888e-06	8.3207e-07
-0.25	8.38119e-06	8.56859e-07
-0.23	7.90486e-06	8.35178e-07
-0.21	8.26332e-06	8.4929e-07
-0.19	8.13912e-06	8.52649e-07
-0.17	7.90245e-06	8.45928e-07
-0.15	8.61216e-06	8.79542e-07
-0.13	8.86098e-06	8.88664e-07
-0.11	8.81778e-06	8.93734e-07
-0.09	8.42647e-06	8.74748e-07
-0.0700001	9.02221e-06	8.99863e-07
-0.0500001	8.35787e-06	8.72359e-07
-0.0300001	8.99323e-06	9.08024e-07
-0.00999999	8.16374e-06	8.57773e-07
0.00999999	8.71247e-06	8.85864e-07
