# {InputWorkspace: MoTe2_S1_P52_cool_down_201_160K_target_175.0621actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_160K_target_175.0621actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.79645e-05	1.24281e-06
-1.11	1.82995e-05	1.25562e-06
-1.09	1.94182e-05	1.29e-06
-1.07	2.0255e-05	1.31484e-06
-1.05	1.92759e-05	1.28279e-06
-1.03	2.02582e-05	1.31312e-06
-1.01	1.99208e-05	1.3085e-06
-0.99	1.95431e-05	1.29244e-06
-0.97	1.93689e-05	1.28587e-06
-0.95	1.95099e-05	1.29076e-06
-0.93	1.90112e-05	1.27818e-06
-0.91	1.99366e-05	1.30856e-06
-0.89	1.89159e-05	1.27378e-06
-0.87	1.79e-05	1.23437e-06
-0.85	1.58474e-05	1.16097e-06
-0.83	1.45325e-05	1.10685e-06
-0.81	1.38787e-05	1.07609e-06
-0.79	1.26109e-05	1.02452e-06
-0.77	1.1926e-05	1.01353e-06
-0.75	1.12871e-05	9.80978e-07
-0.73	1.07226e-05	9.68772e-07
-0.71	1.00895e-05	9.36411e-07
-0.69	1.06554e-05	9.654e-07
-0.67	9.98103e-06	9.33564e-07
-0.65	9.51338e-06	9.06115e-07
-0.63	8.74517e-06	8.7156e-07
-0.61	9.90874e-06	9.27043e-07
-0.59	8.7067e-06	8.72301e-07
-0.57	9.2188e-06	8.93767e-07
-0.55	8.39154e-06	8.50976e-07
-0.53	8.9815e-06	8.83372e-07
-0.51	8.76463e-06	8.73826e-07
-0.49	8.63267e-06	8.64766e-07
-0.47	8.53912e-06	8.57827e-07
-0.45	9.06379e-06	8.88734e-07
-0.43	8.26576e-06	8.48412e-07
-0.41	8.00446e-06	8.27173e-07
-0.39	7.68491e-06	8.16403e-07
-0.37	7.95387e-06	8.27438e-07
-0.35	8.3087e-06	8.45259e-07
-0.33	7.65309e-06	8.09483e-07
-0.31	7.72972e-06	8.12957e-07
-0.29	7.93095e-06	8.25895e-07
-0.27	7.81285e-06	8.23927e-07
-0.25	7.75839e-06	8.25705e-07
-0.23	8.60792e-06	8.72158e-07
-0.21	8.08175e-06	8.45642e-07
-0.19	8.08797e-06	8.50654e-07
-0.17	8.20818e-06	8.60555e-07
-0.15	8.08732e-06	8.53294e-07
-0.13	7.99323e-06	8.47544e-07
-0.11	8.53659e-06	8.76424e-07
-0.09	8.59323e-06	8.78636e-07
-0.0700001	7.68404e-06	8.26992e-07
-0.0500001	8.71373e-06	8.88982e-07
-0.0300001	8.0456e-06	8.50987e-07
-0.00999999	7.83658e-06	8.37453e-07
0.00999999	8.431e-06	8.7194e-07
