# {InputWorkspace: MoTe2_S1_P52_cool_down_201_310K_target_309.1639actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_310K_target_309.1639actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.61089e-05	1.17322e-06
-1.11	1.59958e-05	1.16234e-06
-1.09	1.56663e-05	1.15882e-06
-1.07	1.53482e-05	1.1404e-06
-1.05	1.45592e-05	1.11065e-06
-1.03	1.42927e-05	1.10508e-06
-1.01	1.35392e-05	1.07804e-06
-0.99	1.32641e-05	1.06076e-06
-0.97	1.35417e-05	1.07867e-06
-0.95	1.23912e-05	1.0381e-06
-0.93	1.32908e-05	1.07689e-06
-0.91	1.30618e-05	1.06649e-06
-0.89	1.344e-05	1.08755e-06
-0.87	1.31407e-05	1.0735e-06
-0.85	1.32814e-05	1.08004e-06
-0.83	1.37715e-05	1.09777e-06
-0.81	1.37212e-05	1.09366e-06
-0.79	1.25343e-05	1.03931e-06
-0.77	1.4065e-05	1.10794e-06
-0.75	1.35127e-05	1.08137e-06
-0.73	1.31776e-05	1.06131e-06
-0.71	1.29268e-05	1.05118e-06
-0.69	1.23124e-05	1.02427e-06
-0.67	1.30438e-05	1.05418e-06
-0.65	1.28775e-05	1.04131e-06
-0.63	1.22634e-05	1.02003e-06
-0.61	1.26339e-05	1.02947e-06
-0.59	1.24578e-05	1.02727e-06
-0.57	1.27619e-05	1.03631e-06
-0.55	1.15357e-05	9.7944e-07
-0.53	1.13102e-05	9.68701e-07
-0.51	1.12828e-05	9.67805e-07
-0.49	1.13373e-05	9.8129e-07
-0.47	1.07197e-05	9.55633e-07
-0.45	1.02104e-05	9.34161e-07
-0.43	1.04216e-05	9.4806e-07
-0.41	9.81102e-06	9.19567e-07
-0.39	9.10792e-06	8.8913e-07
-0.37	9.26239e-06	8.9897e-07
-0.35	9.35138e-06	9.08005e-07
-0.33	9.63787e-06	9.14267e-07
-0.31	9.13013e-06	8.8786e-07
-0.29	8.97692e-06	8.88105e-07
-0.27	8.93851e-06	8.8616e-07
-0.25	9.4537e-06	9.13768e-07
-0.23	9.2327e-06	9.04348e-07
-0.21	8.35343e-06	8.60272e-07
-0.19	8.66764e-06	8.81667e-07
-0.17	8.55815e-06	8.73531e-07
-0.15	7.99263e-06	8.36687e-07
-0.13	8.86155e-06	8.89949e-07
-0.11	8.28279e-06	8.60713e-07
-0.09	8.33886e-06	8.57368e-07
-0.0700001	7.88682e-06	8.38667e-07
-0.0500001	7.73699e-06	8.32806e-07
-0.0300001	8.13172e-06	8.48068e-07
-0.00999999	7.97051e-06	8.38624e-07
0.00999999	8.27346e-06	8.61588e-07
