# {InputWorkspace: MoTe2_S1_P52_cool_down_201_180K_target_195.1076actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_180K_target_195.1076actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.72373e-05	1.22154e-06
-1.11	1.8203e-05	1.24927e-06
-1.09	1.80889e-05	1.24373e-06
-1.07	1.86258e-05	1.25557e-06
-1.05	1.97973e-05	1.30861e-06
-1.03	1.99065e-05	1.30687e-06
-1.01	2.03836e-05	1.32161e-06
-0.99	1.9575e-05	1.29811e-06
-0.97	2.00005e-05	1.31222e-06
-0.95	1.9827e-05	1.30694e-06
-0.93	2.0304e-05	1.32829e-06
-0.91	1.94611e-05	1.29612e-06
-0.89	1.92647e-05	1.29146e-06
-0.87	1.8462e-05	1.25151e-06
-0.85	1.63913e-05	1.17901e-06
-0.83	1.53187e-05	1.13882e-06
-0.81	1.45054e-05	1.10404e-06
-0.79	1.35995e-05	1.06682e-06
-0.77	1.21159e-05	1.01619e-06
-0.75	1.1634e-05	9.97938e-07
-0.73	1.11231e-05	9.80051e-07
-0.71	1.05376e-05	9.55493e-07
-0.69	1.02127e-05	9.42328e-07
-0.67	1.02855e-05	9.49296e-07
-0.65	1.05356e-05	9.56455e-07
-0.63	9.0214e-06	8.83771e-07
-0.61	8.98943e-06	8.83572e-07
-0.59	9.527e-06	9.16072e-07
-0.57	9.50722e-06	9.10998e-07
-0.55	9.59259e-06	9.18117e-07
-0.53	8.44707e-06	8.56142e-07
-0.51	8.29018e-06	8.46767e-07
-0.49	8.87325e-06	8.74918e-07
-0.47	9.00165e-06	8.79544e-07
-0.45	8.57585e-06	8.65478e-07
-0.43	8.88633e-06	8.74914e-07
-0.41	8.78941e-06	8.69987e-07
-0.39	8.4936e-06	8.57503e-07
-0.37	8.30525e-06	8.48977e-07
-0.35	8.31349e-06	8.47937e-07
-0.33	8.37016e-06	8.48116e-07
-0.31	7.91871e-06	8.27674e-07
-0.29	8.00322e-06	8.31271e-07
-0.27	7.9881e-06	8.3172e-07
-0.25	7.77667e-06	8.22109e-07
-0.23	8.36305e-06	8.56738e-07
-0.21	8.2787e-06	8.56079e-07
-0.19	7.82196e-06	8.37618e-07
-0.17	8.32947e-06	8.67611e-07
-0.15	8.36226e-06	8.62933e-07
-0.13	8.68015e-06	8.83189e-07
-0.11	9.04336e-06	9.04394e-07
-0.09	8.95772e-06	8.97416e-07
-0.0700001	8.54707e-06	8.75653e-07
-0.0500001	8.19249e-06	8.59792e-07
-0.0300001	8.54658e-06	8.82558e-07
-0.00999999	8.57947e-06	8.80644e-07
0.00999999	7.94703e-06	8.46583e-07
