# {InputWorkspace: MoTe2_S1_P52_cool_down_201_230K_target_245.0492actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_230K_target_245.0492actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.43648e-05	1.11169e-06
-1.11	1.6153e-05	1.17332e-06
-1.09	1.72208e-05	1.21661e-06
-1.07	1.68572e-05	1.20556e-06
-1.05	1.71558e-05	1.21744e-06
-1.03	1.71718e-05	1.21086e-06
-1.01	1.72857e-05	1.22091e-06
-0.99	1.73898e-05	1.22185e-06
-0.97	1.74507e-05	1.2337e-06
-0.95	1.76079e-05	1.23117e-06
-0.93	1.73277e-05	1.22597e-06
-0.91	1.76169e-05	1.23808e-06
-0.89	1.69433e-05	1.21486e-06
-0.87	1.67769e-05	1.20915e-06
-0.85	1.59269e-05	1.1696e-06
-0.83	1.51768e-05	1.14461e-06
-0.81	1.49565e-05	1.13069e-06
-0.79	1.49754e-05	1.12784e-06
-0.77	1.41199e-05	1.10123e-06
-0.75	1.31569e-05	1.05438e-06
-0.73	1.29443e-05	1.0489e-06
-0.71	1.20378e-05	1.01098e-06
-0.69	1.14733e-05	9.89224e-07
-0.67	1.06903e-05	9.58734e-07
-0.65	1.00714e-05	9.24829e-07
-0.63	1.07128e-05	9.51103e-07
-0.61	9.72951e-06	9.07185e-07
-0.59	9.97588e-06	9.19732e-07
-0.57	1.00803e-05	9.25534e-07
-0.55	9.63595e-06	9.06119e-07
-0.53	9.12e-06	8.86388e-07
-0.51	9.39631e-06	8.95675e-07
-0.49	9.27742e-06	8.91183e-07
-0.47	9.35646e-06	8.97268e-07
-0.45	8.58566e-06	8.64189e-07
-0.43	9.04727e-06	8.83217e-07
-0.41	9.01213e-06	8.82403e-07
-0.39	9.10688e-06	8.90787e-07
-0.37	9.27108e-06	9.00656e-07
-0.35	8.49652e-06	8.63122e-07
-0.33	8.24202e-06	8.47134e-07
-0.31	8.49942e-06	8.63089e-07
-0.29	8.04996e-06	8.39395e-07
-0.27	8.77013e-06	8.78604e-07
-0.25	8.38009e-06	8.58761e-07
-0.23	8.62389e-06	8.72731e-07
-0.21	8.02445e-06	8.41237e-07
-0.19	8.37641e-06	8.66391e-07
-0.17	8.66532e-06	8.7961e-07
-0.15	8.2938e-06	8.53878e-07
-0.13	8.48997e-06	8.71196e-07
-0.11	8.66635e-06	8.79273e-07
-0.09	8.38821e-06	8.59827e-07
-0.0700001	8.22861e-06	8.5012e-07
-0.0500001	8.5399e-06	8.71742e-07
-0.0300001	8.37674e-06	8.70187e-07
-0.00999999	8.35832e-06	8.69433e-07
0.00999999	8.39321e-06	8.62118e-07
