# {InputWorkspace: MoTe2_S1_P52_cool_down_201_220K_target_235.0212actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_220K_target_235.0212actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.52017e-05	1.1425e-06
-1.11	1.72593e-05	1.21903e-06
-1.09	1.72531e-05	1.21561e-06
-1.07	1.71627e-05	1.21603e-06
-1.05	1.78272e-05	1.23898e-06
-1.03	1.83048e-05	1.25631e-06
-1.01	1.78302e-05	1.23786e-06
-0.99	1.81941e-05	1.24737e-06
-0.97	1.85802e-05	1.26499e-06
-0.95	1.88896e-05	1.27807e-06
-0.93	1.8653e-05	1.27232e-06
-0.91	1.86798e-05	1.2727e-06
-0.89	1.79699e-05	1.24852e-06
-0.87	1.79051e-05	1.24679e-06
-0.85	1.75256e-05	1.23015e-06
-0.83	1.57199e-05	1.15751e-06
-0.81	1.55836e-05	1.14952e-06
-0.79	1.40868e-05	1.08864e-06
-0.77	1.35033e-05	1.07031e-06
-0.75	1.24545e-05	1.0265e-06
-0.73	1.21649e-05	1.01576e-06
-0.71	1.15714e-05	9.95598e-07
-0.69	1.02643e-05	9.36081e-07
-0.67	1.00897e-05	9.27349e-07
-0.65	1.01933e-05	9.37099e-07
-0.63	1.01177e-05	9.29015e-07
-0.61	1.02932e-05	9.38356e-07
-0.59	9.41914e-06	8.9806e-07
-0.57	9.30681e-06	8.88474e-07
-0.55	9.2315e-06	8.84386e-07
-0.53	9.42188e-06	9.02183e-07
-0.51	8.43383e-06	8.47188e-07
-0.49	9.47828e-06	8.98509e-07
-0.47	9.07855e-06	8.83645e-07
-0.45	8.12787e-06	8.40282e-07
-0.43	9.17766e-06	8.94678e-07
-0.41	8.6896e-06	8.68052e-07
-0.39	8.82526e-06	8.74407e-07
-0.37	9.22151e-06	8.97863e-07
-0.35	8.5748e-06	8.64963e-07
-0.33	8.55134e-06	8.61527e-07
-0.31	7.53081e-06	8.05962e-07
-0.29	8.83246e-06	8.78763e-07
-0.27	8.49312e-06	8.6113e-07
-0.25	8.30433e-06	8.54511e-07
-0.23	8.89489e-06	8.83279e-07
-0.21	8.22667e-06	8.51912e-07
-0.19	8.02051e-06	8.41757e-07
-0.17	7.90392e-06	8.39433e-07
-0.15	8.14131e-06	8.51513e-07
-0.13	8.36355e-06	8.59977e-07
-0.11	7.96455e-06	8.4604e-07
-0.09	8.36501e-06	8.57889e-07
-0.0700001	8.03735e-06	8.45806e-07
-0.0500001	8.06975e-06	8.54086e-07
-0.0300001	8.06446e-06	8.46696e-07
-0.00999999	8.12624e-06	8.51199e-07
0.00999999	8.40754e-06	8.68798e-07
