# {InputWorkspace: MoTe2_S1_P52_cool_down_201_190K_target_205.1018actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_190K_target_205.1018actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.74433e-05	1.22474e-06
-1.11	1.79764e-05	1.24055e-06
-1.09	1.84366e-05	1.26387e-06
-1.07	1.87681e-05	1.27126e-06
-1.05	1.94705e-05	1.29013e-06
-1.03	1.94977e-05	1.29294e-06
-1.01	1.93497e-05	1.29042e-06
-0.99	1.94972e-05	1.29288e-06
-0.97	1.94739e-05	1.29688e-06
-0.95	1.95635e-05	1.29996e-06
-0.93	2.00583e-05	1.32131e-06
-0.91	2.07929e-05	1.34176e-06
-0.89	1.91364e-05	1.28549e-06
-0.87	1.91051e-05	1.27342e-06
-0.85	1.711e-05	1.20765e-06
-0.83	1.59783e-05	1.16846e-06
-0.81	1.45885e-05	1.10667e-06
-0.79	1.50392e-05	1.12914e-06
-0.77	1.22258e-05	1.02256e-06
-0.75	1.14285e-05	9.89698e-07
-0.73	1.08298e-05	9.67776e-07
-0.71	1.11059e-05	9.76488e-07
-0.69	9.8865e-06	9.20458e-07
-0.67	1.00788e-05	9.37278e-07
-0.65	9.28933e-06	8.9716e-07
-0.63	9.76971e-06	9.1527e-07
-0.61	9.53091e-06	9.10681e-07
-0.59	9.22584e-06	8.92985e-07
-0.57	9.23374e-06	8.9356e-07
-0.55	8.90526e-06	8.73575e-07
-0.53	9.31337e-06	8.98777e-07
-0.51	8.35652e-06	8.50169e-07
-0.49	9.33662e-06	9.02797e-07
-0.47	9.28232e-06	8.94806e-07
-0.45	8.75833e-06	8.73935e-07
-0.43	8.83632e-06	8.75882e-07
-0.41	8.63138e-06	8.63471e-07
-0.39	8.48403e-06	8.57465e-07
-0.37	7.89488e-06	8.25807e-07
-0.35	8.738e-06	8.70627e-07
-0.33	8.2175e-06	8.4023e-07
-0.31	8.30018e-06	8.46339e-07
-0.29	7.84145e-06	8.22392e-07
-0.27	8.39138e-06	8.53265e-07
-0.25	8.28201e-06	8.50086e-07
-0.23	8.15894e-06	8.47409e-07
-0.21	7.67124e-06	8.23543e-07
-0.19	7.88381e-06	8.38599e-07
-0.17	8.04959e-06	8.48886e-07
-0.15	7.96581e-06	8.37432e-07
-0.13	8.47253e-06	8.63711e-07
-0.11	8.21433e-06	8.58716e-07
-0.09	8.24761e-06	8.61069e-07
-0.0700001	8.00941e-06	8.42905e-07
-0.0500001	8.7348e-06	8.93674e-07
-0.0300001	8.2188e-06	8.62269e-07
-0.00999999	8.7613e-06	8.86492e-07
0.00999999	7.84844e-06	8.40623e-07
