# {InputWorkspace: MoTe2_S1_P52_cool_down_201_300K_target_307.4604actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_300K_target_307.4604actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.57068e-05	1.16155e-06
-1.11	1.49358e-05	1.12345e-06
-1.09	1.57321e-05	1.16462e-06
-1.07	1.45721e-05	1.11247e-06
-1.05	1.43688e-05	1.10681e-06
-1.03	1.38719e-05	1.09136e-06
-1.01	1.37249e-05	1.08095e-06
-0.99	1.27665e-05	1.04676e-06
-0.97	1.29657e-05	1.05429e-06
-0.95	1.30101e-05	1.06397e-06
-0.93	1.30657e-05	1.0694e-06
-0.91	1.29057e-05	1.06442e-06
-0.89	1.33067e-05	1.07922e-06
-0.87	1.3563e-05	1.08961e-06
-0.85	1.34833e-05	1.09124e-06
-0.83	1.38683e-05	1.10662e-06
-0.81	1.36134e-05	1.08902e-06
-0.79	1.38302e-05	1.09864e-06
-0.77	1.32401e-05	1.07032e-06
-0.75	1.37369e-05	1.09183e-06
-0.73	1.3388e-05	1.07585e-06
-0.71	1.31723e-05	1.05998e-06
-0.69	1.34689e-05	1.07928e-06
-0.67	1.36296e-05	1.0741e-06
-0.65	1.31809e-05	1.05269e-06
-0.63	1.27289e-05	1.03135e-06
-0.61	1.24823e-05	1.02445e-06
-0.59	1.23446e-05	1.0194e-06
-0.57	1.2072e-05	1.00445e-06
-0.55	1.17805e-05	9.9161e-07
-0.53	1.14374e-05	9.77624e-07
-0.51	1.05343e-05	9.35816e-07
-0.49	1.10443e-05	9.65168e-07
-0.47	1.08088e-05	9.59611e-07
-0.45	1.0343e-05	9.41534e-07
-0.43	1.01969e-05	9.37824e-07
-0.41	9.93535e-06	9.28766e-07
-0.39	9.2714e-06	8.99094e-07
-0.37	9.74849e-06	9.2042e-07
-0.35	9.2033e-06	8.95891e-07
-0.33	9.70659e-06	9.18985e-07
-0.31	9.34792e-06	9.02742e-07
-0.29	9.41515e-06	9.08011e-07
-0.27	8.86703e-06	8.78645e-07
-0.25	8.86278e-06	8.9015e-07
-0.23	8.87949e-06	8.86898e-07
-0.21	8.67233e-06	8.78409e-07
-0.19	8.54984e-06	8.74188e-07
-0.17	9.52582e-06	9.223e-07
-0.15	8.71543e-06	8.78004e-07
-0.13	8.39449e-06	8.63675e-07
-0.11	8.89355e-06	8.9133e-07
-0.09	8.76508e-06	8.81848e-07
-0.0700001	7.94354e-06	8.33369e-07
-0.0500001	7.62372e-06	8.24352e-07
-0.0300001	8.23826e-06	8.59538e-07
-0.00999999	7.44248e-06	8.06397e-07
0.00999999	8.04173e-06	8.45192e-07
