# {InputWorkspace: MoTe2_S1_P52_cool_down_201_150K_target_164.9998actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_150K_target_164.9998actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.75733e-05	1.22751e-06
-1.11	1.87264e-05	1.26362e-06
-1.09	1.99538e-05	1.30562e-06
-1.07	1.88476e-05	1.26677e-06
-1.05	2.00174e-05	1.30226e-06
-1.03	1.99553e-05	1.30512e-06
-1.01	2.04363e-05	1.32388e-06
-0.99	2.04039e-05	1.32661e-06
-0.97	1.89196e-05	1.27177e-06
-0.95	2.03932e-05	1.32815e-06
-0.93	1.98853e-05	1.30537e-06
-0.91	2.03257e-05	1.32111e-06
-0.89	1.85334e-05	1.25453e-06
-0.87	1.78337e-05	1.23152e-06
-0.85	1.56481e-05	1.14673e-06
-0.83	1.49357e-05	1.12849e-06
-0.81	1.3497e-05	1.06537e-06
-0.79	1.2915e-05	1.04939e-06
-0.77	1.16957e-05	1.00233e-06
-0.75	1.11874e-05	9.8203e-07
-0.73	1.04209e-05	9.53974e-07
-0.71	9.72371e-06	9.23143e-07
-0.69	1.00792e-05	9.4171e-07
-0.67	9.67882e-06	9.21827e-07
-0.65	9.59305e-06	9.20072e-07
-0.63	9.39602e-06	9.06687e-07
-0.61	9.42436e-06	9.0481e-07
-0.59	8.60412e-06	8.64722e-07
-0.57	9.17198e-06	8.94993e-07
-0.55	8.69071e-06	8.69473e-07
-0.53	8.59971e-06	8.6171e-07
-0.51	8.69309e-06	8.6706e-07
-0.49	9.16849e-06	8.91623e-07
-0.47	8.84422e-06	8.70638e-07
-0.45	8.0287e-06	8.34877e-07
-0.43	9.20171e-06	8.9132e-07
-0.41	7.88895e-06	8.27819e-07
-0.39	8.03497e-06	8.27959e-07
-0.37	7.71887e-06	8.17537e-07
-0.35	7.29937e-06	7.8914e-07
-0.33	8.0562e-06	8.31764e-07
-0.31	7.81768e-06	8.1806e-07
-0.29	8.28607e-06	8.45549e-07
-0.27	7.75702e-06	8.17245e-07
-0.25	7.9355e-06	8.31812e-07
-0.23	8.25409e-06	8.5045e-07
-0.21	8.10826e-06	8.45572e-07
-0.19	7.87881e-06	8.42075e-07
-0.17	8.07518e-06	8.55493e-07
-0.15	7.91746e-06	8.36198e-07
-0.13	8.26586e-06	8.58902e-07
-0.11	8.79322e-06	8.90876e-07
-0.09	8.70627e-06	8.91305e-07
-0.0700001	9.01712e-06	8.96247e-07
-0.0500001	8.47114e-06	8.7859e-07
-0.0300001	8.46237e-06	8.81506e-07
-0.00999999	7.94667e-06	8.41928e-07
0.00999999	8.32532e-06	8.6828e-07
