# {InputWorkspace: MoTe2_S1_P52_cool_down_201_260K_target_274.3077actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_260K_target_274.3077actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.62917e-05	1.18124e-06
-1.11	1.53483e-05	1.14301e-06
-1.09	1.45346e-05	1.1098e-06
-1.07	1.46485e-05	1.11368e-06
-1.05	1.42606e-05	1.09917e-06
-1.03	1.35679e-05	1.08031e-06
-1.01	1.34946e-05	1.07399e-06
-0.99	1.38611e-05	1.08928e-06
-0.97	1.27683e-05	1.04596e-06
-0.95	1.27503e-05	1.04752e-06
-0.93	1.3394e-05	1.08053e-06
-0.91	1.39592e-05	1.10458e-06
-0.89	1.37703e-05	1.096e-06
-0.87	1.32129e-05	1.07291e-06
-0.85	1.31599e-05	1.07061e-06
-0.83	1.34966e-05	1.08275e-06
-0.81	1.34843e-05	1.08164e-06
-0.79	1.29266e-05	1.06049e-06
-0.77	1.47043e-05	1.13001e-06
-0.75	1.37094e-05	1.08673e-06
-0.73	1.36046e-05	1.07645e-06
-0.71	1.38172e-05	1.08361e-06
-0.69	1.28981e-05	1.04657e-06
-0.67	1.27864e-05	1.04342e-06
-0.65	1.26915e-05	1.03501e-06
-0.63	1.26396e-05	1.02596e-06
-0.61	1.26039e-05	1.02416e-06
-0.59	1.18082e-05	9.94333e-07
-0.57	1.15473e-05	9.7894e-07
-0.55	1.13142e-05	9.68427e-07
-0.53	1.10405e-05	9.59916e-07
-0.51	1.01929e-05	9.25886e-07
-0.49	1.05069e-05	9.48533e-07
-0.47	1.03392e-05	9.39295e-07
-0.45	9.25439e-06	8.9173e-07
-0.43	9.68104e-06	9.10773e-07
-0.41	9.81944e-06	9.23804e-07
-0.39	9.23877e-06	8.98635e-07
-0.37	8.72737e-06	8.7104e-07
-0.35	8.5063e-06	8.62043e-07
-0.33	8.89143e-06	8.80656e-07
-0.31	9.01789e-06	8.83277e-07
-0.29	9.39903e-06	9.05918e-07
-0.27	8.54466e-06	8.69896e-07
-0.25	9.17903e-06	9.01937e-07
-0.23	9.01154e-06	8.92758e-07
-0.21	8.4329e-06	8.5958e-07
-0.19	8.90701e-06	8.93009e-07
-0.17	8.68182e-06	8.80586e-07
-0.15	8.29781e-06	8.54542e-07
-0.13	8.44534e-06	8.69782e-07
-0.11	8.59668e-06	8.74991e-07
-0.09	8.14417e-06	8.46859e-07
-0.0700001	7.37565e-06	8.03662e-07
-0.0500001	8.03036e-06	8.48189e-07
-0.0300001	8.19259e-06	8.53359e-07
-0.00999999	7.7221e-06	8.21774e-07
0.00999999	8.02386e-06	8.46469e-07
