# {InputWorkspace: MoTe2_S1_P52_cool_down_201_210K_target_225.024actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P52_cool_down_201_210K_target_225.024actual_cuts }
# [0,0,L] in 0.449 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	1.63148e-05	1.18892e-06
-1.11	1.5765e-05	1.15981e-06
-1.09	1.7639e-05	1.22961e-06
-1.07	1.81388e-05	1.25166e-06
-1.05	1.8901e-05	1.26797e-06
-1.03	1.91887e-05	1.28662e-06
-1.01	1.89204e-05	1.27733e-06
-0.99	1.96912e-05	1.29969e-06
-0.97	1.96814e-05	1.30448e-06
-0.95	1.96821e-05	1.30959e-06
-0.93	1.94751e-05	1.30141e-06
-0.91	1.93262e-05	1.29216e-06
-0.89	1.97669e-05	1.3108e-06
-0.87	1.84426e-05	1.26524e-06
-0.85	1.63403e-05	1.17841e-06
-0.83	1.68017e-05	1.19768e-06
-0.81	1.5007e-05	1.12776e-06
-0.79	1.51126e-05	1.13107e-06
-0.77	1.26003e-05	1.0298e-06
-0.75	1.27818e-05	1.04287e-06
-0.73	1.13232e-05	9.83117e-07
-0.71	1.07537e-05	9.60185e-07
-0.69	9.92551e-06	9.23111e-07
-0.67	1.01555e-05	9.37168e-07
-0.65	9.57225e-06	9.08378e-07
-0.63	1.04076e-05	9.45266e-07
-0.61	8.95602e-06	8.76595e-07
-0.59	9.87966e-06	9.20607e-07
-0.57	9.86953e-06	9.21514e-07
-0.55	9.09689e-06	8.86563e-07
-0.53	9.23442e-06	8.94546e-07
-0.51	9.11256e-06	8.88641e-07
-0.49	8.56573e-06	8.61296e-07
-0.47	9.09095e-06	8.88504e-07
-0.45	9.16575e-06	8.86265e-07
-0.43	8.71426e-06	8.68222e-07
-0.41	8.13799e-06	8.37125e-07
-0.39	8.61856e-06	8.66777e-07
-0.37	8.33949e-06	8.50169e-07
-0.35	8.24133e-06	8.43352e-07
-0.33	7.70918e-06	8.17361e-07
-0.31	8.54092e-06	8.59001e-07
-0.29	8.87571e-06	8.75624e-07
-0.27	8.2117e-06	8.48081e-07
-0.25	8.04736e-06	8.4289e-07
-0.23	8.60832e-06	8.69442e-07
-0.21	8.19889e-06	8.50853e-07
-0.19	7.6019e-06	8.18603e-07
-0.17	8.14316e-06	8.50593e-07
-0.15	8.82145e-06	8.85494e-07
-0.13	8.47129e-06	8.63665e-07
-0.11	8.44232e-06	8.68624e-07
-0.09	8.84636e-06	8.86657e-07
-0.0700001	8.44077e-06	8.64533e-07
-0.0500001	8.30264e-06	8.63251e-07
-0.0300001	8.27164e-06	8.63016e-07
-0.00999999	8.58137e-06	8.76497e-07
0.00999999	8.44062e-06	8.72146e-07
