# X , Y , E
1
0.10005,0.272104,0.115317
0.10015,0.165733,0.0895197
0.10025,0.25332,0.108876
0.10035,0.548248,0.157061
0.100451,0.593746,0.162338
0.100551,0.348597,0.125369
0.100652,0.452223,0.14334
0.100752,0.438466,0.139649
0.100853,0.279602,0.110322
0.100954,0.470896,0.142746
0.101055,0.567145,0.154609
0.101156,0.413231,0.127625
0.101257,0.375129,0.118024
0.101358,0.348025,0.113333
0.10146,0.322792,0.110525
0.101561,0.41576,0.12536
0.101663,0.411159,0.122767
0.101765,0.31962,0.107605
0.101866,0.452141,0.12918
0.101968,0.588454,0.147605
0.10207,0.492517,0.132186
0.102172,0.441935,0.121724
0.102274,0.349239,0.106285
0.102377,0.265206,0.0913448
0.102479,0.278535,0.0915013
0.102581,0.282115,0.0897922
0.102684,0.19977,0.0748091
0.102787,0.241812,0.0828347
0.10289,0.267766,0.0873279
0.102992,0.285435,0.0885285
0.103095,0.239453,0.0790641
0.103199,0.19709,0.0708127
0.103302,0.24414,0.0784228
0.103405,0.253177,0.0785912
0.103508,0.230762,0.0730982
0.103612,0.243096,0.073971
0.103716,0.361063,0.0906016
0.103819,0.319911,0.0855523
0.103923,0.310264,0.0829324
0.104027,0.336436,0.0848781
0.104131,0.290543,0.0792742
0.104235,0.18295,0.0641062
0.104339,0.210426,0.0687516
0.104444,0.177862,0.0614701
0.104548,0.254483,0.0714266
0.104653,0.311455,0.0781876
0.104757,0.308379,0.0778151
0.104862,0.246478,0.0691066
0.104967,0.21416,0.0631705
0.105072,0.160162,0.0532714
0.105177,0.153632,0.0511779
0.105282,0.19363,0.057203
0.105388,0.192187,0.057474
0.105493,0.215835,0.0611964
0.105598,0.148475,0.0501206
0.105704,0.145459,0.0486282
0.10581,0.153228,0.0494364
0.105915,0.121493,0.0439547
0.106021,0.13854,0.0464199
0.106127,0.170669,0.0503853
0.106234,0.185933,0.0518396
0.10634,0.126945,0.0429936
0.106446,0.096704,0.0378374
0.106553,0.144352,0.0459586
0.106659,0.209276,0.0542449
0.106766,0.195192,0.0513006
0.106873,0.132355,0.0416396
0.106979,0.13953,0.0424465
0.107086,0.184769,0.0487907
0.107193,0.202228,0.0511066
0.107301,0.169154,0.0466334
0.107408,0.190427,0.0491261
0.107515,0.163814,0.0451926
0.107623,0.156766,0.0438523
0.107731,0.129839,0.0395241
0.107838,0.133145,0.0397378
0.107946,0.179297,0.0462335
0.108054,0.17099,0.0455498
0.108162,0.140803,0.0413012
0.10827,0.112485,0.0362669
0.108379,0.118807,0.0364793
0.108487,0.0892634,0.0312773
0.108595,0.0710465,0.0278364
0.108704,0.105305,0.0337043
0.108813,0.123584,0.0360917
0.108922,0.147921,0.03911
0.10903,0.180647,0.0431734
0.109139,0.129026,0.0366622
0.109249,0.146238,0.039151
0.109358,0.136013,0.0376068
0.109467,0.0911375,0.0304587
0.109577,0.111102,0.033217
0.109686,0.106674,0.0322527
