        6.02500   252482.26950355    11968.80743814
        6.07500   248510.63829787    11874.29760934
        6.12500   249645.39007092    11901.37700051
        6.17500   251347.51773050    11941.88095311
        6.22500   237163.12056738    11600.02740440
        6.27500   250212.76595745    11914.89361702
        6.32500   246808.51063830    11833.56233453
        6.37500   258156.02836879    12102.54128097
        6.42500   243971.63120567    11765.35679621
        6.47500   238297.87234043    11627.74555003
        6.52500   237730.49645390    11613.89474636
        6.57500   258723.40425532    12115.83347748
        6.62500   266666.66666667    12300.41610705
        6.67500   240567.37588652    11682.98455715
        6.72500   241702.12765957    11710.50634925
        6.77500   260992.90780142    12168.85707207
        6.82500   221276.59574468    11204.77597624
        6.87500   232624.11347518    11488.48608869
        6.92500   258156.02836879    12102.54128097
        6.97500   253049.64539007    11982.24798975
        7.02500   236028.36879433    11572.24286773
        7.07500   255886.52482270    12049.22586190
        7.12500   231489.36170213    11460.43113573
        7.17500   234326.24113475    11530.44052931
        7.22500   254184.39716312    12009.08396512
        7.27500   237730.49645390    11613.89474636
        7.32500   230921.98581560    11446.37787338
        7.37500   241134.75177305    11696.75354785
        7.42500   221276.59574468    11204.77597624
        7.47500   257021.27659574    12075.91299506
        7.52500   255319.14893617    12035.86010530
        7.57500   243404.25531915    11751.66818565
        7.62500   267801.41843972    12326.55942264
        7.67500   255886.52482270    12049.22586190
        7.72500   242836.87943262    11737.96361168
        7.77500   231489.36170213    11460.43113573
        7.82500   241702.12765957    11710.50634925
        7.87500   240567.37588652    11682.98455715
        7.92500   230921.98581560    11446.37787338
        7.97500   269503.54609929    12365.67076182
        8.02500   229787.23404255    11418.21945957
        8.07500   257588.65248227    12089.23446960
        8.12500   237163.12056738    11600.02740440
        8.17500   249078.01418440    11887.84501546
        8.22500   255886.52482270    12049.22586190
        8.27500   246241.13475177    11819.95271262
        8.32500   254184.39716312    12009.08396512
        8.37500   242836.87943262    11737.96361168
        8.42500   238297.87234043    11627.74555003
        8.47500   234893.61702128    11544.39146064
        8.52500   255886.52482270    12049.22586190
        8.57500   258156.02836879    12102.54128097
        8.62500   251519.00522820     8430.93621036
        8.67500   253214.63897132     8459.30736023
        8.72500   251801.61085206     8435.67136165
        8.77500   241345.20276954     8258.66282108
        8.82500   227214.92157694     8013.25243960
        8.87500   241345.20276954     8258.66282108
        8.92500   234562.66779709     8141.78905801
        8.97500   245301.68150346     8326.08159540
        9.02500   250953.79398050     8421.45792045
        9.07500   240779.99152183     8248.98658716
        9.12500   234845.27342094     8146.69227379
        9.17500   248127.73774198     8373.90554756
        9.22500   247845.13211813     8369.13545003
        9.27500   254062.45584287     8473.45731274
        9.32500   228345.34407235     8033.16117199
        9.37500   245866.89275117     8335.66833616
        9.42500   255475.48396213     8496.98820312
        9.47500   233149.63967783     8117.22855241
        9.52500   239649.56902642     8229.59998788
        9.57500   234845.27342094     8146.69227379
        9.62500   243323.44213650     8292.44072410
        9.67500   241910.41401724     8268.32773114
        9.72500   239932.17465028     8234.45091668
        9.77500   253779.85021902     8468.74328884
        9.82500   231736.61155857     8092.59350757
        9.87500   242758.23088879     8282.80395069
        9.92500   248127.73774198     8373.90554756
        9.97500   220149.78098064     7887.68446345
       10.02500   240497.38589798     8244.14421128
