# X , Y , E
1
0.1001,0.512666,0.111714
0.1003,0.402793,0.0963185
0.100501,0.362431,0.0900738
0.100702,0.487329,0.104706
0.100903,0.447999,0.0986798
0.101105,0.354319,0.0849491
0.101307,0.348318,0.0803506
0.10151,0.394054,0.0863772
0.101713,0.411622,0.086654
0.101916,0.284922,0.072617
0.10212,0.309898,0.0730824
0.102324,0.359942,0.0758808
0.102529,0.248678,0.0604541
0.102734,0.288812,0.0638474
0.10294,0.312024,0.0661924
0.103145,0.312037,0.0634982
0.103352,0.246171,0.0552465
0.103558,0.265917,0.0551854
0.103766,0.22712,0.0509284
0.103973,0.257019,0.0529246
0.104181,0.244245,0.0518501
0.104389,0.287496,0.0560623
0.104598,0.229811,0.047796
0.104807,0.206751,0.0449476
0.105017,0.175519,0.0399021
0.105227,0.155752,0.0364034
0.105437,0.216903,0.0432948
0.105648,0.182485,0.0389305
0.10586,0.199394,0.0398787
0.106071,0.194589,0.0385401
0.106283,0.148437,0.0328386
0.106496,0.184921,0.0369071
0.106709,0.161083,0.0333947
0.106922,0.170177,0.0332894
0.107136,0.167686,0.0329084
0.107351,0.143845,0.0303176
0.107565,0.150481,0.03055
0.10778,0.120502,0.0268695
0.107996,0.149388,0.0300141
0.108212,0.137686,0.0286749
0.108428,0.126642,0.0265198
0.108645,0.131898,0.0267644
0.108863,0.10683,0.0236523
0.10908,0.150912,0.0279981
0.109298,0.171209,0.0299169
0.109517,0.153344,0.0277895
0.109736,0.124935,0.0246549
0.109956,0.133697,0.0252034
0.110175,0.137096,0.0247732
0.110396,0.168464,0.0270162
0.110617,0.112974,0.0223882
0.110838,0.122023,0.0230431
0.111059,0.0879539,0.0191613
0.111282,0.114854,0.0212135
0.111504,0.130206,0.0224024
0.111727,0.1204,0.0211693
0.111951,0.107621,0.0200087
0.112175,0.115799,0.0206948
0.112399,0.0845549,0.0172365
0.112624,0.108862,0.0197083
0.112849,0.0871028,0.0173453
0.113075,0.0818652,0.0165814
0.113301,0.100306,0.0182597
0.113527,0.0899783,0.0171807
0.113754,0.096466,0.0177915
0.113982,0.0844166,0.0165101
0.11421,0.103191,0.0178354
0.114438,0.0961913,0.0169761
0.114667,0.0916539,0.0164539
0.114897,0.0813694,0.0154911
0.115126,0.0902125,0.0160558
0.115357,0.0956287,0.0162785
0.115587,0.0874618,0.0152835
0.115818,0.0879275,0.0152674
0.11605,0.0897981,0.0155383
0.116282,0.0868392,0.01524
0.116515,0.0808996,0.0143995
0.116748,0.0714421,0.0132977
0.116981,0.0677982,0.0128361
0.117215,0.0745279,0.0135286
0.11745,0.085167,0.0142232
0.117685,0.0725554,0.0129482
0.11792,0.069111,0.0126915
0.118156,0.0970941,0.0148977
0.118392,0.107259,0.0155816
0.118629,0.0863415,0.0136882
0.118866,0.0850693,0.0135062
0.119104,0.0883293,0.013691
0.119342,0.0851172,0.0134257
0.119581,0.0707153,0.0120897
0.11982,0.0633642,0.0112748
0.12006,0.0731192,0.0120081
0.1203,0.0759664,0.0123653
0.12054,0.0723724,0.0121512
0.120781,0.0662315,0.0114124
0.121023,0.0622526,0.0107732
0.121265,0.0752498,0.0117376
0.121507,0.0831106,0.0124993
0.121751,0.0822833,0.0122099
0.121994,0.0616734,0.0104678
0.122238,0.0756294,0.0115293
0.122482,0.0701048,0.0110429
0.122727,0.0775073,0.0116727
0.122973,0.0662368,0.0106879
0.123219,0.0795232,0.0115937
0.123465,0.0728569,0.0109869
0.123712,0.0578321,0.00966478
0.12396,0.0739984,0.0109263
0.124208,0.0496583,0.0088749
0.124456,0.0703919,0.0104783
0.124705,0.0770959,0.0109009
0.124954,0.066548,0.0102361
0.125204,0.0612757,0.00971142
0.125455,0.0559586,0.00915253
0.125706,0.0695453,0.0100934
0.125957,0.0594731,0.00931542
0.126209,0.0719691,0.0102331
0.126461,0.0601345,0.00928368
0.126714,0.0664609,0.00969166
0.126968,0.0569873,0.00890641
0.127222,0.0561416,0.00873238
0.127476,0.0620106,0.00923199
0.127731,0.0521451,0.00841658
0.127986,0.0634675,0.00920119
0.128242,0.0688698,0.00953552
0.128499,0.0517147,0.00823636
0.128756,0.0449076,0.00756117
0.129013,0.0516753,0.00806449
0.129271,0.0593426,0.0085553
0.12953,0.0559743,0.00830413
0.129789,0.0669495,0.00909634
0.130049,0.0610064,0.00867077
0.130309,0.0561246,0.00819997
0.130569,0.0602786,0.00845412
0.13083,0.0584028,0.0083034
0.131092,0.0536269,0.00784127
0.131354,0.0569147,0.00807427
0.131617,0.067576,0.00870746
0.13188,0.0598896,0.00818779
0.132144,0.0472623,0.0072377
0.132408,0.0589886,0.00801113
0.132673,0.0612584,0.00811558
0.132938,0.0617968,0.00809165
0.133204,0.0588752,0.00788351
0.133471,0.0478902,0.00703992
0.133738,0.0493924,0.00712165
0.134005,0.0546219,0.00747541
0.134273,0.0603485,0.00786483
0.134542,0.0602208,0.00782064
0.134811,0.0583412,0.00755618
0.13508,0.0540278,0.00724219
0.135351,0.0521332,0.00712328
0.135621,0.0453388,0.00658642
0.135892,0.0475086,0.00672827
0.136164,0.0578678,0.00741442
0.136437,0.0623787,0.00769832
0.136709,0.0628467,0.00767533
0.136983,0.0679122,0.0078777
0.137257,0.0577011,0.00722659
0.137531,0.0513716,0.00680754
0.137806,0.0552454,0.00704747
0.138082,0.055317,0.00705377
0.138358,0.0513688,0.00671033
0.138635,0.0489915,0.00651398
0.138912,0.0470456,0.00634514
0.13919,0.0550466,0.00688416
0.139468,0.052927,0.00669754
0.139747,0.0554997,0.00683952
0.140027,0.052329,0.00664215
0.140307,0.0462433,0.0061949
0.140588,0.0477892,0.00623405
0.140869,0.0537292,0.00659275
0.14115,0.0526785,0.00650242
0.141433,0.0549865,0.00660595
0.141716,0.0536124,0.00650821
0.141999,0.0476199,0.00609812
0.142283,0.0510977,0.00626891
0.142568,0.0489992,0.00609208
0.142853,0.0540833,0.0063948
0.143138,0.0446983,0.00580138
0.143425,0.0424375,0.0055934
0.143712,0.0492622,0.006014
0.143999,0.0514585,0.00612436
0.144287,0.0472519,0.00586992
0.144576,0.0483031,0.00591766
0.144865,0.041351,0.00544336
0.145154,0.0438786,0.00557484
0.145445,0.0454357,0.0056223
0.145736,0.038889,0.00518731
0.146027,0.0453069,0.00559542
0.146319,0.0497459,0.00581326
0.146612,0.0439808,0.00547388
0.146905,0.0441236,0.0054312
0.147199,0.0570348,0.0061757
0.147493,0.0464949,0.00552927
0.147788,0.0508058,0.00578012
0.148084,0.0441001,0.0053551
0.14838,0.0484941,0.00558858
0.148677,0.043582,0.00529766
0.148974,0.0410736,0.00512287
0.149272,0.0433575,0.00523815
0.149571,0.0442219,0.0052858
0.14987,0.0484498,0.00551075
0.150169,0.0452988,0.00530499
0.15047,0.0401696,0.00496472
0.150771,0.0409607,0.00498395
0.151072,0.0390192,0.00485485
0.151374,0.0377718,0.00475539
0.151677,0.0384554,0.00476356
0.151981,0.0414232,0.00493723
0.152284,0.0438105,0.00502934
0.152589,0.0388752,0.00471693
0.152894,0.0391274,0.00473246
0.1532,0.0365164,0.00456476
0.153506,0.0448435,0.00505525
0.153813,0.042108,0.00487651
0.154121,0.0424863,0.00488104
0.154429,0.0361536,0.00450976
0.154738,0.0401091,0.00469962
0.155048,0.0385885,0.00458306
0.155358,0.0367842,0.004458
0.155668,0.0382993,0.00452143
0.15598,0.0380216,0.00450371
0.156292,0.0441116,0.00484809
0.156604,0.0411459,0.00469979
0.156918,0.0447141,0.00485927
0.157231,0.0515943,0.0051945
0.157546,0.0488006,0.00500783
0.157861,0.0426954,0.0046909
0.158177,0.0479697,0.00497552
0.158493,0.0516465,0.00513611
0.15881,0.049462,0.00499626
0.159128,0.0540523,0.00516882
0.159446,0.0540355,0.00515358
0.159765,0.0526136,0.00507557
0.160084,0.0597978,0.00538577
0.160404,0.0584529,0.00531488
0.160725,0.0544559,0.00512191
0.161047,0.0567251,0.00520191
0.161369,0.0576867,0.00520636
0.161692,0.0664943,0.00559882
0.162015,0.0663684,0.00557764
0.162339,0.0604725,0.00530386
0.162664,0.059968,0.00527112
0.162989,0.0633375,0.00540526
0.163315,0.0674492,0.00554825
0.163642,0.0724487,0.00574569
0.163969,0.0786212,0.00593523
0.164297,0.074197,0.00574033
0.164625,0.0753372,0.00578738
0.164955,0.0868201,0.00620273
0.165285,0.0876466,0.00621779
0.165615,0.0895702,0.00627307
0.165946,0.0952124,0.00643459
0.166278,0.104231,0.00669449
0.166611,0.103692,0.0066555
0.166944,0.108003,0.00677528
0.167278,0.1188,0.00705638
0.167612,0.114581,0.00693163
0.167948,0.12277,0.00716516
0.168284,0.127129,0.0072494
0.16862,0.127068,0.00720601
0.168957,0.139197,0.00755315
0.169295,0.139468,0.00754271
0.169634,0.144229,0.00765866
0.169973,0.149559,0.00776589
0.170313,0.152333,0.00776392
0.170654,0.159042,0.00793892
