# X , Y , E
1
0.1001,0.459002,0.105644
0.1003,0.315349,0.085054
0.100501,0.433741,0.098552
0.100702,0.478684,0.103728
0.100903,0.424198,0.0959495
0.101105,0.376246,0.0874247
0.101307,0.335954,0.0788795
0.10151,0.327062,0.0786432
0.101713,0.313239,0.0755659
0.101916,0.39929,0.0859191
0.10212,0.327728,0.0753573
0.102324,0.267534,0.0653181
0.102529,0.317032,0.068252
0.102734,0.199476,0.0530348
0.10294,0.25802,0.0600838
0.103145,0.286105,0.0607095
0.103352,0.301552,0.0612075
0.103558,0.199201,0.0477162
0.103766,0.27135,0.0556342
0.103973,0.172721,0.0434609
0.104181,0.205855,0.0477251
0.104389,0.192485,0.0459777
0.104598,0.197412,0.0442466
0.104807,0.234547,0.0478412
0.105017,0.142563,0.036052
0.105227,0.204702,0.0416824
0.105437,0.202242,0.0417915
0.105648,0.182312,0.0389166
0.10586,0.162506,0.0359822
0.106071,0.142895,0.0329598
0.106283,0.117571,0.0292093
0.106496,0.181397,0.0365289
0.106709,0.123628,0.0292044
0.106922,0.127736,0.0288319
0.107136,0.129226,0.0288691
0.107351,0.184908,0.0343583
0.107565,0.155291,0.0310062
0.10778,0.15915,0.0308391
0.107996,0.139249,0.0289264
0.108212,0.129872,0.0278326
0.108428,0.0780143,0.0208242
0.108645,0.141163,0.0276653
0.108863,0.142109,0.0272489
0.10908,0.159579,0.0287611
0.109298,0.119791,0.0250142
0.109517,0.0884649,0.0210981
0.109736,0.10182,0.0222331
0.109956,0.116046,0.0234527
0.110175,0.0998548,0.0211775
0.110396,0.135776,0.0242438
0.110617,0.129244,0.0239343
0.110838,0.10987,0.0218562
0.111059,0.127407,0.0230586
0.111282,0.107926,0.0205646
0.111504,0.116144,0.0211449
0.111727,0.0954309,0.0188359
0.111951,0.112514,0.0204341
0.112175,0.120998,0.0211097
0.112399,0.11531,0.0201142
0.112624,0.122726,0.0209124
0.112849,0.0997831,0.0185452
0.113075,0.1073,0.0189714
0.113301,0.0886177,0.0171543
0.113527,0.10064,0.018158
0.113754,0.0908665,0.0172528
0.113982,0.0991254,0.0178666
0.11421,0.10589,0.0180633
0.114438,0.0828887,0.0157596
0.114667,0.0633769,0.0136755
0.114897,0.0827248,0.0156116
0.115126,0.0934301,0.0163317
0.115357,0.0970625,0.0163851
0.115587,0.0885431,0.015368
0.115818,0.0766649,0.0142485
0.11605,0.0833355,0.0149594
0.116282,0.084084,0.0149788
0.116515,0.0825043,0.0145371
0.116748,0.0813782,0.014173
0.116981,0.110826,0.0164005
0.117215,0.0974846,0.0154616
0.11745,0.0820746,0.0139504
0.117685,0.0905568,0.014462
0.11792,0.110673,0.0160524
0.118156,0.115908,0.016269
0.118392,0.110995,0.0158406
0.118629,0.0889663,0.0138799
0.118866,0.0771913,0.0128564
0.119104,0.0785327,0.0128995
0.119342,0.0758649,0.0126666
0.119581,0.066867,0.0117491
0.11982,0.0692458,0.0117773
0.12006,0.0649675,0.0113149
0.1203,0.0668137,0.0115944
0.12054,0.0779489,0.0125989
0.120781,0.0656312,0.011349
0.121023,0.0911099,0.0130292
0.121265,0.0622907,0.0106651
0.121507,0.0727331,0.0116882
0.121751,0.0833912,0.0122795
0.121994,0.0645085,0.010699
0.122238,0.0774825,0.0116662
0.122482,0.0656261,0.0106784
0.122727,0.0772574,0.0116466
0.122973,0.0713591,0.0110844
0.123219,0.0765082,0.0113651
0.123465,0.0608245,0.0100261
0.123712,0.069946,0.01062
0.12396,0.0861717,0.0117783
0.124208,0.0704188,0.0105628
0.124456,0.0748257,0.0108005
0.124705,0.0677325,0.0102088
0.124954,0.0635908,0.0100008
0.125204,0.0760388,0.0108062
0.125455,0.0556617,0.00912775
0.125706,0.0642215,0.00969157
0.125957,0.0588222,0.0092583
0.126209,0.0593882,0.00928929
0.126461,0.0660983,0.00972546
0.126714,0.0506043,0.00845233
0.126968,0.0616575,0.00925341
0.127222,0.0672222,0.00954854
0.127476,0.0739812,0.0100791
0.127731,0.0756458,0.0101347
0.127986,0.0642419,0.00925204
0.128242,0.0675659,0.00943904
0.128499,0.0615874,0.0089828
0.128756,0.0540571,0.00828981
0.129013,0.0646774,0.00901788
0.129271,0.0543523,0.00818251
0.12953,0.0678139,0.00913431
0.129789,0.0591639,0.00854565
0.130049,0.0552918,0.00824831
0.130309,0.0674353,0.00898131
0.130569,0.0628632,0.0086268
0.13083,0.0550005,0.00805141
0.131092,0.0544354,0.00789536
0.131354,0.0623389,0.00844462
0.131617,0.059293,0.00815431
0.13188,0.0561139,0.00792052
0.132144,0.0574302,0.00797348
