# scan = 147
# date = 5/1/2024
# time = 12:57:32 PM
# proposal = 32124
# experiment = Investigation of Spin Waves and Magnetic Interactions in NiTiO3
# experiment_number = 418
# command = scan h 0.0 k 0.0 l 2.25 e 0.1 4 0.1 preset mcu 60
# builtin_command = scan h 0.0 k 0.0 l 2.25 e 0.1 4 0.1 preset mcu 60
# users = Armando Di Biase, John Schneeloch, Despina Louca, Rathnayaka Mudiyanselage Dilan Srimal Rathnayaka
# local_contact = Tao Hong
# scan_title = magnons, constant-Q, (H,H,2.25)
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = Single crystal
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.013468,5.013468,13.803923,90.000000,90.000000,120.000000
# ubmatrix = -0.199159,-0.197149,-0.008262,0.022749,0.022749,-0.071970,0.113426,-0.116885,-0.000072
# mode = 0
# plane_normal = -0.008727,-0.000000,0.999962
# ubconf = UB30Apr2024_100100AM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 60.000000
# def_x = e
# def_y = detector
# col_headers = 
#   Pt.          h          k          l          e       time   detector    monitor        mcu focal_length         m1         m2       marc     mtrans     mfocus         s1         s2        sgl        sgu        bbb        bbl        bbr        bbt        bab        bal        bar        bat        stl        stu         a1         a2     afocus        qm1        qm2        qm3        qm4        qm5        qm6        qm7        qm8        xm1        xm2        xm3        xm4        xm5        xm6        xm7        xm8          q         ei         ef        vti     sample       temp
      1    -0.0000    -0.0000     2.2500     0.1000     53.808    728.000 132001.000     60.000    97.4378   142.4878   -75.0243     0.4200    -1.0000    28.4560   -63.0700    39.1059     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     4.9000     4.8000     1.4965     1.4812     1.000
      2    -0.0000    -0.0000     2.2500     0.2000     56.778   1144.000 132001.000     60.000    96.4474   142.9286   -74.1428     0.4200    -1.0000    28.6600   -62.3525    38.8867     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.0000     4.8000     1.4964     1.4889     1.000
      3     0.0000     0.0000     2.2500     0.3000     58.224     44.000 132001.000     60.000    95.4958   143.3539   -73.2922     0.4200    -1.0000    28.8600   -61.6450    38.6638     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.1000     4.8000     1.4965     1.4855     1.000
      4    -0.0000    -0.0000     2.2500     0.4000     56.584      9.000 132001.000     60.000    94.5813   143.7646   -72.4707     0.4200    -1.0000    29.0560   -60.9500    38.4373     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.2000     4.8000     1.4965     1.4844     1.000
      5    -0.0000    -0.0000     2.2500     0.5000     55.694      4.000 132001.000     60.000    93.6841   144.1616   -71.6767     0.4200    -1.0000    29.2520   -60.2575    38.2074     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.3000     4.8000     1.4965     1.4872     1.000
      6    -0.0000    -0.0000     2.2500     0.6000     56.280      2.000 132001.000     60.000    92.8037   144.5457   -70.9087     0.4200    -1.0000    29.4480   -59.5750    37.9741     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.4000     4.8000     1.4964     1.4892     1.000
      7    -0.0000    -0.0000     2.2500     0.7000     56.330      1.000 132001.000     60.000    91.9572   144.9174   -70.1652     0.4200    -1.0000    29.6400   -58.9000    37.7377     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.5000     4.8000     1.4964     1.4781     1.000
      8    -0.0000    -0.0000     2.2500     0.8000     55.880      1.000 132001.000     60.000    91.1432   145.2776   -69.4449     0.4200    -1.0000    29.8280   -58.2300    37.4982     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.6000     4.8000     1.4964     1.4921     1.000
      9    -0.0000    -0.0000     2.2500     0.9000     54.257      1.000 132001.000     60.000    90.3266   145.6266   -68.7467     0.4200    -1.0000    30.0200   -57.5650    37.2558     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.7000     4.8000     1.4964     1.4934     1.000
     10    -0.0000    -0.0000     2.2500     1.0000     53.390      1.000 132001.000     60.000    89.5577   145.9653   -68.0694     0.4200    -1.0000    30.2040   -56.9075    37.0105     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.8000     4.8000     1.4964     1.4858     1.000
     11     0.0000     0.0000     2.2500     1.1000     53.086      1.000 132001.000     60.000    88.7854   146.2940   -67.4120     0.4200    -1.0000    30.3920   -56.2525    36.7623     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     5.9000     4.8000     1.4964     1.4841     1.000
     12     0.0000     0.0000     2.2500     1.2000     52.434      3.000 132001.000     60.000    88.0424   146.6133   -66.7735     0.4200    -1.0000    30.5760   -55.6050    36.5114     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.0000     4.8000     1.4963     1.4891     1.000
     13    -0.0000    -0.0000     2.2500     1.3000     53.219      0.000 132001.000     60.000    87.3274   146.9235   -66.1530     0.4200    -1.0000    30.7560   -54.9650    36.2579     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.1000     4.8000     1.4963     1.4856     1.000
     14    -0.0000    -0.0000     2.2500     1.4000     54.402      1.000 132001.000     60.000    86.6085   147.2252   -65.5497     0.4200    -1.0000    30.9400   -54.3275    36.0018     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.2000     4.8000     1.4963     1.4937     1.000
     15    -0.0000    -0.0000     2.2500     1.5000     55.235      1.000 132001.000     60.000    85.9166   147.5186   -64.9628     0.4200    -1.0000    31.1200   -53.6925    35.7430     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.3000     4.8000     1.4964     1.4866     1.000
     16     0.0000     0.0000     2.2500     1.6000     56.320      1.000 132001.000     60.000    85.2506   147.8042   -64.3915     0.4200    -1.0000    31.2960   -53.0600    35.4818     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.4000     4.8000     1.4963     1.4892     1.000
     17     0.0000     0.0000     2.2500     1.7000     56.616      1.000 132001.000     60.000    84.5949   148.0824   -63.8352     0.4200    -1.0000    31.4720   -52.4350    35.2180     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.5000     4.8000     1.4964     1.4899     1.000
     18     0.0000     0.0000     2.2500     1.8000     56.933      1.000 132001.000     60.000    83.9492   148.3534   -63.2932     0.4200    -1.0000    31.6480   -51.8100    34.9518     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.6000     4.8000     1.4962     1.4895     1.000
     19     0.0000     0.0000     2.2500     1.9000     56.922      4.000 132001.000     60.000    83.3132   148.6175   -62.7649     0.4200    -1.0000    31.8240   -51.1925    34.6832     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.7000     4.8000     1.4963     1.4919     1.000
     20    -0.0000    -0.0000     2.2500     2.0000     57.554      3.000 132001.000     60.000    82.7010   148.8751   -62.2498     0.4200    -1.0000    31.9960   -50.5800    34.4121     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.8000     4.8000     1.4962     1.4884     1.000
     21     0.0000     0.0000     2.2500     2.1000     58.057      3.000 132001.000     60.000    82.0977   149.1264   -61.7472     0.4200    -1.0000    32.1680   -49.9625    34.1386     0.5000     0.0000     0.0000     0.0000     0.0000     0.0000    20.0000     5.0000     5.0000    16.0000    -3.0000    -2.0000   142.0306   -75.9388     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0241     6.9000     4.8000     1.4961     1.4836     1.000
