# scan = 510
# date = 5/3/2024
# time = 3:52:55 PM
# proposal = 32124
# experiment = Investigation of Spin Waves and Magnetic Interactions in NiTiO3
# experiment_number = 418
# command = scan h 1.1 k 0 l 0 e 0.1 4 0.1 preset mcu 60
# builtin_command = scan h 1.1 k 0 l 0 e 0.1 4 0.1 preset mcu 60
# users = Armando Di Biase, John Schneeloch, Despina Louca, Rathnayaka Mudiyanselage Dilan Srimal Rathnayaka
# local_contact = Tao Hong
# scan_title = inelastic scans in H0L plane
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = Single crystal
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.027293,5.027293,13.803923,90.000000,90.000000,120.000000
# ubmatrix = -0.142605,-0.075642,0.056767,-0.179972,-0.092589,-0.045001,0.005468,-0.196116,-0.000650
# mode = 0
# plane_normal = 0.021815,0.013086,0.999676
# ubconf = UB03May2024_95238AM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 60.000000
# def_x = e
# def_y = detector
# col_headers = 
#   Pt.          h          k          l          e       time   detector    monitor        mcu focal_length         m1         m2       marc     mtrans     mfocus         s1         s2        sgl        sgu        bbb        bbl        bbr        bbt        bab        bal        bar        bat        stl        stu         a1         a2     afocus        qm1        qm2        qm3        qm4        qm5        qm6        qm7        qm8        xm1        xm2        xm3        xm4        xm5        xm6        xm7        xm8          q         ei         ef        vti     sample       temp
      1     1.1000    -0.0000     0.0006     0.1000     54.474     77.000 132001.000     60.000   113.6641   134.7310   -90.5379     0.4200    -1.0000    25.6200   -13.7600    74.6602    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     3.6000     3.5000     1.4644     1.4311     1.000
      2     1.1000    -0.0000    -0.0000     0.2000     66.857      7.000 132001.000     60.000   112.1105   135.5126   -88.9748     0.4200    -1.0000    25.8560   -13.5300    74.0477    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     3.7000     3.5000     1.4875     1.4569     1.000
      3     1.1000     0.0000    -0.0000     0.3000     69.070      1.000 132001.000     60.000   110.6241   136.2534   -87.4932     0.4200    -1.0000    26.0880   -13.3075    73.4467    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     3.8000     3.5000     1.4918     1.4667     1.000
      4     1.1000    -0.0000    -0.0000     0.4000     58.463      1.000 132001.000     60.000   109.2012   136.9570   -86.0861     0.4200    -1.0000    26.3160   -13.0825    72.8566    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     3.9000     3.5000     1.4916     1.4643     1.000
      5     1.1000    -0.0000     0.0000     0.5000     56.302      1.000 132001.000     60.000   107.8384   137.6264   -84.7472     0.4200    -1.0000    26.5400   -12.8550    72.2768    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.0000     3.5000     1.4916     1.4634     1.000
      6     1.1000    -0.0000    -0.0001     0.6000     55.112      1.000 132001.000     60.000   106.5093   138.2646   -83.4709     0.4200    -1.0000    26.7640   -12.6225    71.7066    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.1000     3.5000     1.4910     1.4656     1.000
      7     1.1000    -0.0000    -0.0000     0.7000     54.124      3.000 132001.000     60.000   105.2354   138.8738   -82.2523     0.4200    -1.0000    26.9840   -12.3925    71.1456    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.2000     3.5000     1.4906     1.4666     1.000
      8     1.1000    -0.0000    -0.0001     0.8000     53.781      1.000 132001.000     60.000   104.0140   139.4564   -81.0872     0.4200    -1.0000    27.2000   -12.1575    70.5932    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.3000     3.5000     1.4903     1.4660     1.000
      9     1.1000    -0.0000    -0.0001     0.9000     53.395      1.000 132001.000     60.000   102.8206   140.0142   -79.9715     0.4200    -1.0000    27.4160   -11.9225    70.0490    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.4000     3.5000     1.4898     1.4648     1.000
     10     1.1000    -0.0000     0.0001     1.0000     52.750      1.000 132001.000     60.000   101.6756   140.5490   -78.9019     0.4200    -1.0000    27.6280   -11.6875    69.5125    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.5000     3.5000     1.4895     1.4612     1.000
     11     1.1000    -0.0000    -0.0000     1.1000     52.263      1.000 132001.000     60.000   100.5558   141.0625   -77.8751     0.4200    -1.0000    27.8400   -11.4475    68.9834    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.6000     3.5000     1.4892     1.4676     1.000
     12     1.1000    -0.0000    -0.0000     1.2000     51.850      1.000 132001.000     60.000    99.4809   141.5559   -76.8882     0.4200    -1.0000    28.0480   -11.2075    68.4612    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.7000     3.5000     1.4886     1.4661     1.000
     13     1.1000    -0.0000     0.0000     1.3000     51.407      1.000 132001.000     60.000    98.4288   142.0306   -75.9387     0.4200    -1.0000    28.2560   -10.9675    67.9457    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.8000     3.5000     1.4879     1.4662     1.000
     14     1.1000    -0.0000     0.0000     1.4000     53.380      1.000 132001.000     60.000    97.4378   142.4878   -75.0243     0.4200    -1.0000    28.4560   -10.7250    67.4364    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     4.9000     3.5000     1.4876     1.4637     1.000
     15     1.1000     0.0000    -0.0001     1.5000     56.556      3.000 132001.000     60.000    96.4474   142.9286   -74.1428     0.4200    -1.0000    28.6600   -10.4800    66.9332    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     5.0000     3.5000     1.4878     1.4617     1.000
     16     1.1000    -0.0000    -0.0001     1.6000     58.178      2.000 132001.000     60.000    95.4958   143.3539   -73.2922     0.4200    -1.0000    28.8600   -10.2350    66.4357    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     5.1000     3.5000     1.4892     1.4671     1.000
     17     1.1000     0.0000     0.0001     1.7000     56.791      1.000 132001.000     60.000    94.5813   143.7646   -72.4707     0.4200    -1.0000    29.0560    -9.9925    65.9436    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     5.2000     3.5000     1.4887     1.4672     1.000
     18     1.1000    -0.0000     0.0000     1.8000     55.381      1.000 132001.000     60.000    93.6841   144.1616   -71.6767     0.4200    -1.0000    29.2520    -9.7450    65.4567    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5875     5.3000     3.5000     1.4884     1.4667     1.000
