# scan = 512
# date = 5/3/2024
# time = 5:42:00 PM
# proposal = 32124
# experiment = Investigation of Spin Waves and Magnetic Interactions in NiTiO3
# experiment_number = 418
# command = scan h 0.3 k 0 l 1.5 e 0.1 4 0.1 preset mcu 60
# builtin_command = scan h 0.3 k 0 l 1.5 e 0.1 4 0.1 preset mcu 60
# users = Armando Di Biase, John Schneeloch, Despina Louca, Rathnayaka Mudiyanselage Dilan Srimal Rathnayaka
# local_contact = Tao Hong
# scan_title = inelastic scans in H0L plane
# monochromator = PG002
# analyzer = Pg002
# sense = -+-
# collimation = 48-40-40-120
# samplename = Single crystal
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 5.027293,5.027293,13.803923,90.000000,90.000000,120.000000
# ubmatrix = -0.142605,-0.075642,0.056767,-0.179972,-0.092589,-0.045001,0.005468,-0.196116,-0.000650
# mode = 0
# plane_normal = 0.021815,0.013086,0.999676
# ubconf = UB03May2024_95238AM.ini
# preset_type = normal 
# preset_channel = mcu
# preset_value = 60.000000
# def_x = e
# def_y = detector
# col_headers = 
#   Pt.          h          k          l          e       time   detector    monitor        mcu focal_length         m1         m2       marc     mtrans     mfocus         s1         s2        sgl        sgu        bbb        bbl        bbr        bbt        bab        bal        bar        bat        stl        stu         a1         a2     afocus        qm1        qm2        qm3        qm4        qm5        qm6        qm7        qm8        xm1        xm2        xm3        xm4        xm5        xm6        xm7        xm8          q         ei         ef        vti     sample       temp
      1     0.3000     0.0000     1.5000     0.1000     54.475     90.000 132001.000     60.000   113.6641   134.7310   -90.5379     0.4200    -1.0000    25.6200   -90.0025    35.9698    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     3.6000     3.5000     1.4958     1.4722     1.000
      2     0.3000     0.0000     1.5000     0.2000     67.171      8.000 132001.000     60.000   112.1105   135.5126   -88.9748     0.4200    -1.0000    25.8560   -88.9150    35.6877    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     3.7000     3.5000     1.4933     1.4653     1.000
      3     0.3000     0.0000     1.5000     0.3000     69.523      3.000 132001.000     60.000   110.6241   136.2534   -87.4932     0.4200    -1.0000    26.0880   -87.8475    35.3968    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     3.8000     3.5000     1.4884     1.4627     1.000
      4     0.3000     0.0000     1.5000     0.4000     58.494      1.000 132001.000     60.000   109.2012   136.9570   -86.0861     0.4200    -1.0000    26.3160   -86.7925    35.0974    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     3.9000     3.5000     1.4872     1.4661     1.000
      5     0.3000    -0.0000     1.5000     0.5000     56.171      1.000 132001.000     60.000   107.8384   137.6264   -84.7472     0.4200    -1.0000    26.5400   -85.7550    34.7902    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     4.0000     3.5000     1.4868     1.4618     1.000
      6     0.3000    -0.0000     1.5000     0.6000     55.069      2.000 132001.000     60.000   106.5093   138.2646   -83.4709     0.4200    -1.0000    26.7640   -84.7300    34.4755    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     4.1000     3.5000     1.4867     1.4584     1.000
      7     0.3000    -0.0000     1.5000     0.7000     54.039      2.000 132001.000     60.000   105.2354   138.8738   -82.2523     0.4200    -1.0000    26.9840   -83.7200    34.1535    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     4.2000     3.5000     1.4865     1.4668     1.000
      8     0.3000    -0.0000     1.5000     0.8000     53.615      1.000 132001.000     60.000   104.0140   139.4564   -81.0872     0.4200    -1.0000    27.2000   -82.7200    33.8246    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     4.3000     3.5000     1.4865     1.4610     1.000
      9     0.3000     0.0000     1.5000     0.9000     53.094      2.000 132001.000     60.000   102.8206   140.0142   -79.9715     0.4200    -1.0000    27.4160   -81.7300    33.4889    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     4.4000     3.5000     1.4864     1.4599     1.000
     10     0.3000     0.0000     1.5000     1.0000     52.783      1.000 132001.000     60.000   101.6756   140.5490   -78.9019     0.4200    -1.0000    27.6280   -80.7525    33.1468    -1.2500     0.7500     0.0000     0.0000     0.0000     0.0000    15.0000     5.0000     9.0000    22.0000    -4.0000    -3.0000   133.9046   -92.1908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8085     4.5000     3.5000     1.4864     1.4617     1.000
