# {InputWorkspace: MoTe2_S1_P19_cool_down_201_190K_target_194.7916actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_190K_target_194.7916actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.56084e-05	1.18319e-06
-1.17	1.67903e-05	1.22796e-06
-1.15	1.82391e-05	1.28053e-06
-1.13	1.77718e-05	1.25393e-06
-1.11	2.07881e-05	1.35155e-06
-1.09	2.17404e-05	1.38747e-06
-1.07	2.15523e-05	1.38089e-06
-1.05	2.36845e-05	1.44386e-06
-1.03	2.26391e-05	1.41008e-06
-1.01	2.42614e-05	1.46172e-06
-0.99	2.42067e-05	1.45326e-06
-0.97	2.39876e-05	1.45598e-06
-0.95	2.53163e-05	1.48943e-06
-0.93	2.41164e-05	1.46106e-06
-0.91	2.54534e-05	1.49664e-06
-0.89	2.3334e-05	1.43627e-06
-0.87	2.36223e-05	1.43665e-06
-0.85	2.10371e-05	1.35004e-06
-0.83	2.11259e-05	1.35193e-06
-0.81	2.00861e-05	1.31765e-06
-0.79	1.73288e-05	1.21714e-06
-0.77	1.62136e-05	1.17634e-06
-0.75	1.48865e-05	1.12402e-06
-0.73	1.33958e-05	1.06712e-06
-0.71	1.21911e-05	1.02399e-06
-0.69	1.07783e-05	9.5933e-07
-0.67	1.08655e-05	9.63493e-07
-0.65	1.0004e-05	9.29609e-07
-0.63	9.40431e-06	9.08147e-07
-0.61	8.95056e-06	8.86898e-07
-0.59	9.35265e-06	9.03642e-07
-0.57	8.8397e-06	8.78605e-07
-0.55	8.23209e-06	8.52175e-07
-0.53	8.53656e-06	8.73151e-07
-0.51	8.32899e-06	8.579e-07
-0.49	8.97939e-06	9.00641e-07
-0.47	8.63558e-06	8.80812e-07
-0.45	8.34942e-06	8.66786e-07
-0.43	7.8559e-06	8.34753e-07
-0.41	7.8989e-06	8.43588e-07
-0.39	8.23764e-06	8.64437e-07
-0.37	8.87397e-06	8.9208e-07
-0.35	7.89073e-06	8.41396e-07
-0.33	7.59743e-06	8.20335e-07
-0.31	7.9946e-06	8.41297e-07
-0.29	8.33406e-06	8.60661e-07
-0.27	7.64395e-06	8.21526e-07
-0.25	7.29771e-06	8.04287e-07
-0.23	8.29331e-06	8.49862e-07
-0.21	9.34073e-06	9.05329e-07
-0.19	8.34998e-06	8.57198e-07
-0.17	8.94171e-06	8.81079e-07
-0.15	8.60051e-06	8.58511e-07
-0.13	8.52754e-06	8.57708e-07
-0.11	8.8448e-06	8.75186e-07
-0.09	9.20837e-06	8.92386e-07
-0.0700001	9.14943e-06	8.93942e-07
-0.0500001	9.44967e-06	9.12453e-07
-0.0300001	8.84915e-06	8.80453e-07
