# {InputWorkspace: MoTe2_S1_P19_warm_up_201_260K_target_254.2839actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_260K_target_254.2839actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
0.00999999	9.66695e-06	9.16443e-07
0.03	9.69958e-06	9.07675e-07
0.05	9.02608e-06	8.89614e-07
0.0699999	9.23803e-06	8.97715e-07
0.0899999	8.24139e-06	8.49412e-07
0.11	8.76663e-06	9.03444e-07
0.13	9.8615e-06	9.51496e-07
0.15	8.68947e-06	8.77022e-07
0.17	8.67286e-06	8.73352e-07
0.19	9.09331e-06	8.93464e-07
0.21	9.52446e-06	9.17582e-07
0.23	8.79141e-06	8.84964e-07
0.25	8.40681e-06	8.59537e-07
0.27	7.95198e-06	8.29067e-07
0.29	7.87683e-06	8.38845e-07
0.31	8.18169e-06	8.53391e-07
0.33	8.15152e-06	8.55572e-07
0.35	8.31103e-06	8.62933e-07
0.37	7.68377e-06	8.23533e-07
0.39	8.27202e-06	8.51043e-07
0.41	7.52793e-06	8.14401e-07
0.43	7.7674e-06	8.27823e-07
0.45	7.5248e-06	8.16175e-07
0.47	7.62524e-06	8.3048e-07
0.49	7.83405e-06	8.395e-07
0.51	7.31289e-06	8.06265e-07
0.53	7.28936e-06	8.07603e-07
0.55	8.23002e-06	8.58426e-07
0.57	7.52723e-06	8.22462e-07
0.59	8.26237e-06	8.6716e-07
0.61	8.36321e-06	8.68324e-07
0.63	7.80531e-06	8.31458e-07
0.65	8.70236e-06	8.83752e-07
0.67	8.66305e-06	8.82158e-07
0.69	8.76377e-06	8.82432e-07
0.71	9.46242e-06	9.21041e-07
0.73	9.24475e-06	9.14818e-07
0.75	9.32568e-06	9.12747e-07
0.77	1.1045e-05	9.8736e-07
0.79	1.20024e-05	1.02935e-06
0.81	1.40295e-05	1.13284e-06
0.83	1.47366e-05	1.15965e-06
0.85	1.71612e-05	1.25224e-06
0.87	1.74943e-05	1.26186e-06
0.89	1.8656e-05	1.30043e-06
0.91	2.15332e-05	1.41706e-06
0.93	2.24205e-05	1.44373e-06
0.95	2.24962e-05	1.44162e-06
0.97	2.38885e-05	1.48719e-06
0.99	2.30332e-05	1.45365e-06
1.01	2.41079e-05	1.49808e-06
1.03	2.39734e-05	1.49083e-06
1.05	2.38768e-05	1.48241e-06
1.07	2.39069e-05	1.47375e-06
1.09	2.47711e-05	1.49268e-06
1.11	2.23384e-05	1.41232e-06
1.13	2.2473e-05	1.41714e-06
1.15	2.14465e-05	1.37203e-06
1.17	1.89318e-05	1.27939e-06
1.19	1.91132e-05	1.28622e-06
1.21	1.7936e-05	1.25002e-06
1.23	1.56676e-05	1.16449e-06
1.25	1.50358e-05	1.13591e-06
1.27	1.29415e-05	1.06138e-06
1.29	1.21437e-05	1.03006e-06
1.31	1.17885e-05	1.01039e-06
1.33	1.09601e-05	9.69683e-07
1.35	1.06485e-05	9.59046e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
