# {InputWorkspace: MoTe2_S1_P19_cool_down_201_230K_target_234.5942actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_230K_target_234.5942actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	8.87042e-06	8.74261e-07
0.00999999	9.41951e-06	9.06976e-07
0.03	9.13e-06	8.91918e-07
0.05	8.79042e-06	8.79697e-07
0.0699999	9.04904e-06	8.94428e-07
0.0899999	8.49532e-06	8.75533e-07
0.11	8.65675e-06	8.92436e-07
0.13	9.98291e-06	9.63682e-07
0.15	9.57148e-06	9.28591e-07
0.17	8.98048e-06	8.87773e-07
0.19	8.98073e-06	8.90157e-07
0.21	9.00647e-06	8.91508e-07
0.23	8.77064e-06	8.82345e-07
0.25	8.25862e-06	8.59212e-07
0.27	7.87795e-06	8.28936e-07
0.29	7.96822e-06	8.48085e-07
0.31	7.60313e-06	8.21618e-07
0.33	7.98581e-06	8.45498e-07
0.35	8.29379e-06	8.60832e-07
0.37	7.89022e-06	8.3831e-07
0.39	7.96666e-06	8.43893e-07
0.41	7.05176e-06	7.84095e-07
0.43	7.11802e-06	7.964e-07
0.45	7.21145e-06	8.07533e-07
0.47	8.19926e-06	8.61439e-07
0.49	7.40145e-06	8.08251e-07
0.51	7.84696e-06	8.38915e-07
0.53	7.96094e-06	8.45657e-07
0.55	8.10142e-06	8.50334e-07
0.57	8.12675e-06	8.54313e-07
0.59	8.44631e-06	8.71361e-07
0.61	7.92039e-06	8.35224e-07
0.63	8.36272e-06	8.62994e-07
0.65	8.85334e-06	8.90459e-07
0.67	8.85106e-06	8.79355e-07
0.69	9.02985e-06	8.89917e-07
0.71	8.95902e-06	8.90043e-07
0.73	9.37383e-06	9.11588e-07
0.75	1.04862e-05	9.64088e-07
0.77	1.02028e-05	9.49188e-07
0.79	1.18364e-05	1.02151e-06
0.81	1.34125e-05	1.10739e-06
0.83	1.44357e-05	1.14177e-06
0.85	1.57784e-05	1.19335e-06
0.87	1.59713e-05	1.20026e-06
0.89	1.80523e-05	1.27373e-06
0.91	1.97317e-05	1.35736e-06
0.93	2.12014e-05	1.40161e-06
0.95	2.28663e-05	1.45304e-06
0.97	2.21452e-05	1.43203e-06
0.99	2.33903e-05	1.4615e-06
1.01	2.28656e-05	1.45523e-06
1.03	2.40269e-05	1.49146e-06
1.05	2.36367e-05	1.47658e-06
1.07	2.3329e-05	1.45843e-06
1.09	2.39744e-05	1.47033e-06
1.11	2.1928e-05	1.40356e-06
1.13	2.27217e-05	1.42511e-06
1.15	2.08817e-05	1.36108e-06
1.17	2.06768e-05	1.33684e-06
1.19	1.80961e-05	1.24757e-06
1.21	1.69139e-05	1.21716e-06
1.23	1.68363e-05	1.20672e-06
1.25	1.53222e-05	1.1397e-06
1.27	1.45727e-05	1.1267e-06
1.29	1.28738e-05	1.06279e-06
1.31	1.19664e-05	1.01752e-06
1.33	1.08737e-05	9.68165e-07
1.35	1.11449e-05	9.87185e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
