# {InputWorkspace: MoTe2_S1_P19_warm_up_201_150K_target_149.8142actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_150K_target_149.8142actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.63586e-05	1.20003e-06
-1.17	1.74589e-05	1.24653e-06
-1.15	1.89313e-05	1.29989e-06
-1.13	1.9499e-05	1.31151e-06
-1.11	2.04346e-05	1.33725e-06
-1.09	2.17748e-05	1.38064e-06
-1.07	2.21006e-05	1.38701e-06
-1.05	2.31527e-05	1.41559e-06
-1.03	2.31396e-05	1.42208e-06
-1.01	2.43444e-05	1.46233e-06
-0.99	2.38599e-05	1.44566e-06
-0.97	2.60142e-05	1.50185e-06
-0.95	2.42936e-05	1.4555e-06
-0.93	2.38066e-05	1.44222e-06
-0.91	2.3573e-05	1.43998e-06
-0.89	2.20016e-05	1.38033e-06
-0.87	2.12431e-05	1.35717e-06
-0.85	1.99633e-05	1.31484e-06
-0.83	1.74722e-05	1.21658e-06
-0.81	1.61801e-05	1.16982e-06
-0.79	1.62108e-05	1.17458e-06
-0.77	1.44171e-05	1.10768e-06
-0.75	1.28357e-05	1.04568e-06
-0.73	1.17242e-05	9.97744e-07
-0.71	1.02441e-05	9.37279e-07
-0.69	1.02299e-05	9.36319e-07
-0.67	9.79125e-06	9.19189e-07
-0.65	9.33942e-06	9.03146e-07
-0.63	9.0438e-06	8.88053e-07
-0.61	8.47965e-06	8.60399e-07
-0.59	8.93396e-06	8.86753e-07
-0.57	8.23685e-06	8.54512e-07
-0.55	8.00392e-06	8.44258e-07
-0.53	8.49056e-06	8.72807e-07
-0.51	8.6012e-06	8.80429e-07
-0.49	8.01465e-06	8.48653e-07
-0.47	8.68219e-06	8.80297e-07
-0.45	8.16669e-06	8.5645e-07
-0.43	8.77667e-06	8.92027e-07
-0.41	7.41999e-06	8.15066e-07
-0.39	7.91284e-06	8.43511e-07
-0.37	8.01755e-06	8.44939e-07
-0.35	7.32161e-06	8.09222e-07
-0.33	7.68877e-06	8.22591e-07
-0.31	7.83746e-06	8.3302e-07
-0.29	7.64118e-06	8.26151e-07
-0.27	7.78063e-06	8.31022e-07
-0.25	7.75715e-06	8.24036e-07
-0.23	8.17841e-06	8.45063e-07
-0.21	8.2798e-06	8.48321e-07
-0.19	7.99466e-06	8.33392e-07
-0.17	8.67143e-06	8.64484e-07
-0.15	8.6735e-06	8.57789e-07
-0.13	9.41037e-06	8.9549e-07
-0.11	9.29238e-06	8.90474e-07
-0.09	8.43134e-06	8.48824e-07
-0.0700001	8.37849e-06	8.47725e-07
-0.0500001	8.54197e-06	8.61327e-07
-0.0300001	8.68123e-06	8.61542e-07
