# {InputWorkspace: MoTe2_S1_P19_cool_down_201_240K_target_244.7135actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_240K_target_244.7135actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	8.98677e-06	8.86105e-07
0.00999999	9.76987e-06	9.31225e-07
0.03	9.38602e-06	9.04588e-07
0.05	9.76983e-06	9.33948e-07
0.0699999	8.54584e-06	8.64659e-07
0.0899999	8.67302e-06	8.81578e-07
0.11	9.23806e-06	9.21483e-07
0.13	9.69457e-06	9.34905e-07
0.15	8.88589e-06	8.98678e-07
0.17	8.96306e-06	8.88844e-07
0.19	9.11805e-06	9.03019e-07
0.21	8.81937e-06	8.9008e-07
0.23	8.58486e-06	8.7415e-07
0.25	8.68829e-06	8.76506e-07
0.27	8.5219e-06	8.68038e-07
0.29	9.15887e-06	9.10176e-07
0.31	8.23811e-06	8.64182e-07
0.33	9.18321e-06	9.15282e-07
0.35	8.61965e-06	8.8183e-07
0.37	8.31244e-06	8.63614e-07
0.39	8.3138e-06	8.60833e-07
0.41	7.85254e-06	8.33324e-07
0.43	8.30521e-06	8.59208e-07
0.45	8.04587e-06	8.47371e-07
0.47	7.97091e-06	8.50252e-07
0.49	8.07067e-06	8.53655e-07
0.51	8.39655e-06	8.6584e-07
0.53	8.61469e-06	8.79157e-07
0.55	8.359e-06	8.64158e-07
0.57	7.61625e-06	8.24659e-07
0.59	8.35348e-06	8.6645e-07
0.61	8.25961e-06	8.53614e-07
0.63	8.48403e-06	8.64827e-07
0.65	8.67734e-06	8.73603e-07
0.67	8.72862e-06	8.75095e-07
0.69	9.6528e-06	9.16031e-07
0.71	9.78984e-06	9.2437e-07
0.73	9.84078e-06	9.30755e-07
0.75	9.96447e-06	9.35228e-07
0.77	1.03497e-05	9.41824e-07
0.79	1.18774e-05	1.01902e-06
0.81	1.20052e-05	1.0301e-06
0.83	1.34267e-05	1.10246e-06
0.85	1.46042e-05	1.14676e-06
0.87	1.53482e-05	1.16819e-06
0.89	1.80108e-05	1.27035e-06
0.91	1.91119e-05	1.32851e-06
0.93	1.99604e-05	1.35298e-06
0.95	1.9831e-05	1.34876e-06
0.97	2.2743e-05	1.4516e-06
0.99	2.17402e-05	1.40338e-06
1.01	2.33301e-05	1.46771e-06
1.03	2.26927e-05	1.44569e-06
1.05	2.28302e-05	1.45166e-06
1.07	2.2181e-05	1.41855e-06
1.09	2.3117e-05	1.43614e-06
1.11	2.20013e-05	1.39986e-06
1.13	2.16793e-05	1.38437e-06
1.15	2.13764e-05	1.37586e-06
1.17	2.04405e-05	1.32671e-06
1.19	1.80622e-05	1.25149e-06
1.21	1.78602e-05	1.24484e-06
1.23	1.73997e-05	1.2239e-06
1.25	1.58438e-05	1.16038e-06
1.27	1.5195e-05	1.15191e-06
1.29	1.45345e-05	1.12382e-06
1.31	1.42584e-05	1.11835e-06
1.33	1.29029e-05	1.0532e-06
1.35	1.28063e-05	1.05828e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
