# {InputWorkspace: MoTe2_S1_P19_cool_down_201_170K_target_174.8878actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_170K_target_174.8878actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.57753e-05	1.18657e-06
-1.17	1.59823e-05	1.19033e-06
-1.15	1.77951e-05	1.25809e-06
-1.13	1.99171e-05	1.33487e-06
-1.11	2.02392e-05	1.33035e-06
-1.09	2.15334e-05	1.37566e-06
-1.07	2.19251e-05	1.38278e-06
-1.05	2.3971e-05	1.44998e-06
-1.03	2.3687e-05	1.44349e-06
-1.01	2.43327e-05	1.4669e-06
-0.99	2.42633e-05	1.45992e-06
-0.97	2.58684e-05	1.50707e-06
-0.95	2.3965e-05	1.45566e-06
-0.93	2.49082e-05	1.47969e-06
-0.91	2.47686e-05	1.47942e-06
-0.89	2.34118e-05	1.43216e-06
-0.87	2.22771e-05	1.3941e-06
-0.85	2.06809e-05	1.33667e-06
-0.83	2.05691e-05	1.33387e-06
-0.81	1.84263e-05	1.25626e-06
-0.79	1.66259e-05	1.19427e-06
-0.77	1.56003e-05	1.15425e-06
-0.75	1.4103e-05	1.093e-06
-0.73	1.23779e-05	1.02599e-06
-0.71	1.147e-05	9.88858e-07
-0.69	1.11521e-05	9.79236e-07
-0.67	9.96298e-06	9.24197e-07
-0.65	1.02845e-05	9.50013e-07
-0.63	9.92442e-06	9.31113e-07
-0.61	9.27807e-06	9.01185e-07
-0.59	8.98927e-06	8.91935e-07
-0.57	8.62209e-06	8.72643e-07
-0.55	8.2177e-06	8.53401e-07
-0.53	8.61493e-06	8.72844e-07
-0.51	7.87511e-06	8.39599e-07
-0.49	8.26896e-06	8.61069e-07
-0.47	8.15177e-06	8.53338e-07
-0.45	8.41308e-06	8.71392e-07
-0.43	8.39576e-06	8.68034e-07
-0.41	7.84523e-06	8.36821e-07
-0.39	8.78299e-06	8.84032e-07
-0.37	7.52964e-06	8.21538e-07
-0.35	7.47347e-06	8.15748e-07
-0.33	7.88112e-06	8.36037e-07
-0.31	8.327e-06	8.60827e-07
-0.29	7.9984e-06	8.42267e-07
-0.27	7.87122e-06	8.34231e-07
-0.25	7.74114e-06	8.30677e-07
-0.23	7.81151e-06	8.21023e-07
-0.21	8.68274e-06	8.70213e-07
-0.19	8.73448e-06	8.76575e-07
-0.17	8.78856e-06	8.7137e-07
-0.15	8.30372e-06	8.44936e-07
-0.13	8.44095e-06	8.55217e-07
-0.11	9.27429e-06	8.91668e-07
-0.09	7.9603e-06	8.2747e-07
-0.0700001	8.63958e-06	8.68292e-07
-0.0500001	9.06001e-06	8.88412e-07
-0.0300001	9.46338e-06	9.05593e-07
-0.00999999	9.32965e-06	8.99121e-07
