# {InputWorkspace: MoTe2_S1_P19_cool_down_201_280K_target_284.0112actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_280K_target_284.0112actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	8.31496e-06	8.66031e-07
0.00999999	8.59644e-06	8.76817e-07
0.03	7.51899e-06	8.18964e-07
0.05	8.34181e-06	8.682e-07
0.0699999	8.19587e-06	8.59208e-07
0.0899999	7.62094e-06	8.25907e-07
0.11	7.73875e-06	8.43762e-07
0.13	8.44566e-06	8.78032e-07
0.15	8.61521e-06	8.82615e-07
0.17	8.62989e-06	8.76769e-07
0.19	8.68668e-06	8.76281e-07
0.21	8.74807e-06	8.78776e-07
0.23	9.21743e-06	9.10078e-07
0.25	9.48322e-06	9.26468e-07
0.27	8.96342e-06	8.93578e-07
0.29	8.61641e-06	8.81545e-07
0.31	9.09492e-06	9.01913e-07
0.33	8.25373e-06	8.61315e-07
0.35	9.13021e-06	9.09e-07
0.37	9.43195e-06	9.20403e-07
0.39	9.23315e-06	9.11707e-07
0.41	8.97804e-06	8.93189e-07
0.43	8.977e-06	8.98627e-07
0.45	9.07524e-06	9.09121e-07
0.47	9.45625e-06	9.27348e-07
0.49	9.08317e-06	9.06502e-07
0.51	9.6998e-06	9.38875e-07
0.53	9.17267e-06	9.13873e-07
0.55	9.9694e-06	9.43106e-07
0.57	9.78883e-06	9.33262e-07
0.59	9.5232e-06	9.22332e-07
0.61	1.06485e-05	9.71229e-07
0.63	1.10528e-05	9.81023e-07
0.65	1.09664e-05	9.72537e-07
0.67	1.1066e-05	9.71176e-07
0.69	1.2058e-05	1.01354e-06
0.71	1.18079e-05	1.00129e-06
0.73	1.15148e-05	9.92882e-07
0.75	1.18809e-05	1.00572e-06
0.77	1.22075e-05	1.01102e-06
0.79	1.2077e-05	1.00519e-06
0.81	1.22027e-05	1.02335e-06
0.83	1.16617e-05	1.00756e-06
0.85	1.23697e-05	1.0283e-06
0.87	1.23213e-05	1.03255e-06
0.89	1.22042e-05	1.02438e-06
0.91	1.29342e-05	1.07245e-06
0.93	1.32528e-05	1.08579e-06
0.95	1.31685e-05	1.07894e-06
0.97	1.25295e-05	1.05207e-06
0.99	1.32207e-05	1.0774e-06
1.01	1.29517e-05	1.0735e-06
1.03	1.37415e-05	1.10695e-06
1.05	1.37306e-05	1.10776e-06
1.07	1.32497e-05	1.0793e-06
1.09	1.50229e-05	1.14634e-06
1.11	1.45336e-05	1.12256e-06
1.13	1.47512e-05	1.12689e-06
1.15	1.56235e-05	1.15888e-06
1.17	1.57766e-05	1.14764e-06
1.19	1.73032e-05	1.22116e-06
1.21	1.76206e-05	1.2322e-06
1.23	1.833e-05	1.25286e-06
1.25	1.95826e-05	1.28806e-06
1.27	2.00273e-05	1.32196e-06
1.29	2.08106e-05	1.3488e-06
1.31	1.96333e-05	1.30387e-06
1.33	1.92577e-05	1.28595e-06
1.35	2.07088e-05	1.35669e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
