# {InputWorkspace: MoTe2_S1_P19_warm_up_201_240K_target_234.3372actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_240K_target_234.3372actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.49314e-05	1.15861e-06
-1.17	1.55182e-05	1.18493e-06
-1.15	1.80022e-05	1.2705e-06
-1.13	1.83145e-05	1.27756e-06
-1.11	1.87762e-05	1.29199e-06
-1.09	2.04618e-05	1.34691e-06
-1.07	2.15071e-05	1.37689e-06
-1.05	2.3328e-05	1.4335e-06
-1.03	2.35584e-05	1.44812e-06
-1.01	2.44779e-05	1.46809e-06
-0.99	2.52412e-05	1.49222e-06
-0.97	2.5016e-05	1.48489e-06
-0.95	2.50927e-05	1.48976e-06
-0.93	2.46036e-05	1.47531e-06
-0.91	2.54438e-05	1.50834e-06
-0.89	2.3948e-05	1.4549e-06
-0.87	2.22568e-05	1.40096e-06
-0.85	2.15645e-05	1.37767e-06
-0.83	2.11046e-05	1.35644e-06
-0.81	1.91879e-05	1.28808e-06
-0.79	1.79298e-05	1.23859e-06
-0.77	1.75944e-05	1.22957e-06
-0.75	1.54884e-05	1.15058e-06
-0.73	1.38215e-05	1.0811e-06
-0.71	1.20868e-05	1.01508e-06
-0.69	1.12903e-05	9.78777e-07
-0.67	1.0654e-05	9.44797e-07
-0.65	1.01262e-05	9.31538e-07
-0.63	1.02218e-05	9.40187e-07
-0.61	9.36036e-06	8.99744e-07
-0.59	9.03766e-06	8.90608e-07
-0.57	8.851e-06	8.84315e-07
-0.55	8.98641e-06	8.86561e-07
-0.53	8.45899e-06	8.64181e-07
-0.51	8.46058e-06	8.67894e-07
-0.49	8.47499e-06	8.66734e-07
-0.47	8.16094e-06	8.5066e-07
-0.45	8.84399e-06	8.92741e-07
-0.43	8.32819e-06	8.65439e-07
-0.41	8.48861e-06	8.72674e-07
-0.39	8.31599e-06	8.6541e-07
-0.37	8.55796e-06	8.75721e-07
-0.35	8.1612e-06	8.49742e-07
-0.33	8.41822e-06	8.67285e-07
-0.31	8.48136e-06	8.65979e-07
-0.29	8.52484e-06	8.71291e-07
-0.27	8.02272e-06	8.46132e-07
-0.25	8.23753e-06	8.53944e-07
-0.23	8.21405e-06	8.47914e-07
-0.21	8.95538e-06	8.81009e-07
-0.19	8.99534e-06	8.84149e-07
-0.17	8.89972e-06	8.81346e-07
-0.15	9.2541e-06	8.92728e-07
-0.13	8.75123e-06	8.66444e-07
-0.11	8.59343e-06	8.61125e-07
-0.09	8.50216e-06	8.56141e-07
-0.0700001	8.61506e-06	8.65521e-07
-0.0500001	9.32114e-06	9.00462e-07
-0.0300001	9.26285e-06	8.96824e-07
