# {InputWorkspace: MoTe2_S1_P19_warm_up_201_280K_target_274.5747actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_280K_target_274.5747actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
0.00999999	8.98773e-06	8.90354e-07
0.03	8.45187e-06	8.50621e-07
0.05	8.57175e-06	8.62671e-07
0.0699999	9.0621e-06	8.96071e-07
0.0899999	8.68635e-06	8.72948e-07
0.11	8.7017e-06	8.98839e-07
0.13	9.14103e-06	9.1006e-07
0.15	9.22734e-06	9.11147e-07
0.17	8.50352e-06	8.5973e-07
0.19	9.09373e-06	8.99438e-07
0.21	8.28963e-06	8.5351e-07
0.23	9.07022e-06	8.9706e-07
0.25	8.26177e-06	8.50646e-07
0.27	8.50253e-06	8.66755e-07
0.29	8.54448e-06	8.77808e-07
0.31	8.83161e-06	8.93266e-07
0.33	8.76866e-06	8.87991e-07
0.35	9.11073e-06	9.01991e-07
0.37	8.81239e-06	8.86788e-07
0.39	8.72879e-06	8.81755e-07
0.41	8.70164e-06	8.75534e-07
0.43	9.0576e-06	9.03273e-07
0.45	8.70552e-06	8.83923e-07
0.47	9.53562e-06	9.3736e-07
0.49	9.09344e-06	9.11469e-07
0.51	9.27668e-06	9.17976e-07
0.53	1.00711e-05	9.50565e-07
0.55	9.30156e-06	9.16333e-07
0.57	9.28993e-06	9.12809e-07
0.59	8.66837e-06	8.78447e-07
0.61	9.5781e-06	9.24937e-07
0.63	8.80518e-06	8.84274e-07
0.65	9.6391e-06	9.19814e-07
0.67	9.84887e-06	9.28069e-07
0.69	9.0605e-06	8.86637e-07
0.71	9.93191e-06	9.30112e-07
0.73	1.01837e-05	9.51395e-07
0.75	9.91179e-06	9.3339e-07
0.77	1.14221e-05	1.00227e-06
0.79	1.14053e-05	9.9773e-07
0.81	1.26987e-05	1.06472e-06
0.83	1.25378e-05	1.06096e-06
0.85	1.35725e-05	1.10423e-06
0.87	1.45113e-05	1.14279e-06
0.89	1.64355e-05	1.21199e-06
0.91	1.78719e-05	1.28464e-06
0.93	1.92031e-05	1.33192e-06
0.95	1.92782e-05	1.33166e-06
0.97	1.92165e-05	1.32605e-06
0.99	1.9739e-05	1.33832e-06
1.01	2.08687e-05	1.38696e-06
1.03	2.08283e-05	1.38577e-06
1.05	1.95424e-05	1.33985e-06
1.07	2.00037e-05	1.34689e-06
1.09	2.04318e-05	1.35529e-06
1.11	1.95877e-05	1.32125e-06
1.13	1.89248e-05	1.29393e-06
1.15	1.88884e-05	1.29671e-06
1.17	1.95482e-05	1.30307e-06
1.19	1.71596e-05	1.22326e-06
1.21	1.67812e-05	1.21509e-06
1.23	1.57042e-05	1.16101e-06
1.25	1.57027e-05	1.16147e-06
1.27	1.41012e-05	1.1097e-06
1.29	1.33107e-05	1.0804e-06
1.31	1.39866e-05	1.10662e-06
1.33	1.35973e-05	1.08182e-06
1.35	1.36711e-05	1.10005e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
