# {InputWorkspace: MoTe2_S1_P19_cool_down_201_290K_target_293.2557actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_290K_target_293.2557actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	7.70141e-06	8.32378e-07
0.00999999	7.93112e-06	8.46193e-07
0.03	8.03417e-06	8.51957e-07
0.05	8.62447e-06	8.86887e-07
0.0699999	8.15456e-06	8.5562e-07
0.0899999	8.46981e-06	8.7263e-07
0.11	8.463e-06	8.80058e-07
0.13	8.13972e-06	8.60478e-07
0.15	8.73157e-06	8.81241e-07
0.17	9.17455e-06	9.01439e-07
0.19	8.10453e-06	8.44963e-07
0.21	8.84663e-06	8.88492e-07
0.23	8.61927e-06	8.76091e-07
0.25	8.86032e-06	8.94359e-07
0.27	8.66372e-06	8.75453e-07
0.29	9.11087e-06	9.06019e-07
0.31	8.74128e-06	8.86984e-07
0.33	9.98892e-06	9.51404e-07
0.35	9.02523e-06	9.015e-07
0.37	8.59354e-06	8.75987e-07
0.39	9.19948e-06	9.06907e-07
0.41	9.49162e-06	9.22692e-07
0.43	9.68644e-06	9.33378e-07
0.45	8.83678e-06	8.92855e-07
0.47	9.26292e-06	9.14524e-07
0.49	9.8099e-06	9.43614e-07
0.51	9.94321e-06	9.5446e-07
0.53	9.75894e-06	9.31278e-07
0.55	1.06243e-05	9.78431e-07
0.57	1.03793e-05	9.62695e-07
0.59	1.03182e-05	9.63028e-07
0.61	1.097e-05	9.89644e-07
0.63	1.15247e-05	1.00158e-06
0.65	1.09555e-05	9.65655e-07
0.67	1.15463e-05	1.00264e-06
0.69	1.14462e-05	9.86327e-07
0.71	1.1601e-05	9.90711e-07
0.73	1.18535e-05	1.01184e-06
0.75	1.16375e-05	9.94983e-07
0.77	1.16615e-05	9.885e-07
0.79	1.30547e-05	1.04369e-06
0.81	1.28308e-05	1.05512e-06
0.83	1.18504e-05	1.00115e-06
0.85	1.23497e-05	1.03571e-06
0.87	1.20304e-05	1.01692e-06
0.89	1.2932e-05	1.05689e-06
0.91	1.32786e-05	1.08439e-06
0.93	1.3184e-05	1.08169e-06
0.95	1.30105e-05	1.07459e-06
0.97	1.35888e-05	1.10094e-06
0.99	1.27956e-05	1.06244e-06
1.01	1.31001e-05	1.08413e-06
1.03	1.40196e-05	1.11918e-06
1.05	1.35902e-05	1.10063e-06
1.07	1.39727e-05	1.11043e-06
1.09	1.42466e-05	1.1141e-06
1.11	1.49138e-05	1.13526e-06
1.13	1.47326e-05	1.13644e-06
1.15	1.60366e-05	1.18116e-06
1.17	1.61717e-05	1.17003e-06
1.19	1.66808e-05	1.19796e-06
1.21	1.71744e-05	1.22166e-06
1.23	1.89377e-05	1.27379e-06
1.25	1.87915e-05	1.25159e-06
1.27	1.97081e-05	1.29888e-06
1.29	2.01016e-05	1.32676e-06
1.31	1.98954e-05	1.31042e-06
1.33	1.96373e-05	1.29989e-06
1.35	2.15094e-05	1.38214e-06
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
