# {InputWorkspace: MoTe2_S1_P19_warm_up_201_210K_target_204.3812actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_210K_target_204.3812actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.58087e-05	1.1919e-06
-1.17	1.74926e-05	1.25189e-06
-1.15	1.77807e-05	1.2674e-06
-1.13	1.86498e-05	1.28708e-06
-1.11	2.0155e-05	1.33362e-06
-1.09	2.1697e-05	1.38111e-06
-1.07	2.15673e-05	1.37889e-06
-1.05	2.27613e-05	1.41422e-06
-1.03	2.4184e-05	1.45928e-06
-1.01	2.41946e-05	1.45613e-06
-0.99	2.52086e-05	1.48357e-06
-0.97	2.39143e-05	1.45394e-06
-0.95	2.58352e-05	1.50861e-06
-0.93	2.48054e-05	1.47357e-06
-0.91	2.5086e-05	1.4861e-06
-0.89	2.42612e-05	1.46544e-06
-0.87	2.20828e-05	1.39257e-06
-0.85	2.11535e-05	1.35433e-06
-0.83	2.02005e-05	1.31994e-06
-0.81	1.85317e-05	1.25984e-06
-0.79	1.72785e-05	1.21521e-06
-0.77	1.66078e-05	1.19168e-06
-0.75	1.42167e-05	1.10029e-06
-0.73	1.24541e-05	1.02766e-06
-0.71	1.19568e-05	1.00881e-06
-0.69	9.98906e-06	9.21637e-07
-0.67	1.09523e-05	9.7254e-07
-0.65	9.31814e-06	8.96146e-07
-0.63	9.4247e-06	8.99052e-07
-0.61	9.40455e-06	9.06292e-07
-0.59	8.80074e-06	8.80169e-07
-0.57	8.53543e-06	8.63564e-07
-0.55	8.0794e-06	8.43784e-07
-0.53	8.9808e-06	8.93201e-07
-0.51	8.14412e-06	8.50705e-07
-0.49	8.54104e-06	8.69859e-07
-0.47	8.5237e-06	8.72665e-07
-0.45	8.00818e-06	8.4683e-07
-0.43	8.6298e-06	8.87057e-07
-0.41	7.6601e-06	8.30712e-07
-0.39	7.78931e-06	8.38191e-07
-0.37	8.71037e-06	8.83483e-07
-0.35	8.22132e-06	8.59093e-07
-0.33	8.59525e-06	8.7669e-07
-0.31	8.57757e-06	8.6719e-07
-0.29	8.02658e-06	8.43923e-07
-0.27	7.98863e-06	8.41399e-07
-0.25	7.75586e-06	8.29181e-07
-0.23	8.31538e-06	8.54647e-07
-0.21	8.31666e-06	8.56721e-07
-0.19	9.00418e-06	8.86787e-07
-0.17	8.89462e-06	8.76536e-07
-0.15	9.19989e-06	8.89127e-07
-0.13	8.91038e-06	8.74602e-07
-0.11	8.9644e-06	8.81021e-07
-0.09	8.80978e-06	8.68149e-07
-0.0700001	8.76497e-06	8.67066e-07
-0.0500001	9.43597e-06	9.05557e-07
-0.0300001	9.08706e-06	8.88761e-07
