# {InputWorkspace: MoTe2_S1_P19_cool_down_201_300K_target_299.5563actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_cool_down_201_300K_target_299.5563actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.98427e-05	1.32332e-06
-1.17	1.89738e-05	1.28761e-06
-1.15	1.87465e-05	1.28886e-06
-1.13	1.91537e-05	1.29359e-06
-1.11	1.8471e-05	1.26877e-06
-1.09	1.88802e-05	1.28447e-06
-1.07	1.76425e-05	1.23914e-06
-1.05	1.63298e-05	1.18767e-06
-1.03	1.67673e-05	1.20833e-06
-1.01	1.57023e-05	1.16669e-06
-0.99	1.47793e-05	1.13212e-06
-0.97	1.50642e-05	1.14544e-06
-0.95	1.46013e-05	1.1232e-06
-0.93	1.4664e-05	1.13864e-06
-0.91	1.41284e-05	1.11684e-06
-0.89	1.37689e-05	1.10563e-06
-0.87	1.41511e-05	1.12476e-06
-0.85	1.44823e-05	1.14177e-06
-0.83	1.50354e-05	1.16535e-06
-0.81	1.52207e-05	1.17263e-06
-0.79	1.53833e-05	1.17599e-06
-0.77	1.62581e-05	1.21316e-06
-0.75	1.49683e-05	1.16165e-06
-0.73	1.5588e-05	1.19084e-06
-0.71	1.53732e-05	1.18081e-06
-0.69	1.53299e-05	1.1759e-06
-0.67	1.56292e-05	1.19178e-06
-0.65	1.56992e-05	1.19617e-06
-0.63	1.5494e-05	1.18572e-06
-0.61	1.53722e-05	1.18047e-06
-0.59	1.46808e-05	1.15326e-06
-0.57	1.40309e-05	1.12489e-06
-0.55	1.363e-05	1.10598e-06
-0.53	1.34875e-05	1.09809e-06
-0.51	1.26284e-05	1.05944e-06
-0.49	1.27438e-05	1.06271e-06
-0.47	1.17304e-05	1.01132e-06
-0.45	1.19431e-05	1.02767e-06
-0.43	1.10395e-05	9.89179e-07
-0.41	1.0551e-05	9.59564e-07
-0.39	1.01629e-05	9.47178e-07
-0.37	1.00185e-05	9.36085e-07
-0.35	9.24738e-06	8.96826e-07
-0.33	1.00877e-05	9.35707e-07
-0.31	9.15411e-06	8.944e-07
-0.29	9.34856e-06	8.95718e-07
-0.27	8.98382e-06	8.89335e-07
-0.25	8.69906e-06	8.72974e-07
-0.23	8.28591e-06	8.49428e-07
-0.21	8.23829e-06	8.42754e-07
-0.19	8.31616e-06	8.49601e-07
-0.17	9.09051e-06	8.84216e-07
-0.15	8.46502e-06	8.58082e-07
-0.13	8.58521e-06	8.64911e-07
-0.11	8.94673e-06	8.84342e-07
-0.09	8.92342e-06	8.85301e-07
-0.0700001	8.27321e-06	8.59455e-07
-0.0500001	8.04821e-06	8.39488e-07
-0.0300001	8.61252e-06	8.74918e-07
-0.00999999	8.53195e-06	8.76169e-07
