# {InputWorkspace: MoTe2_S1_P19_warm_up_201_190K_target_184.4225actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_190K_target_184.4225actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	1.67378e-05	1.2254e-06
-1.17	1.67945e-05	1.22097e-06
-1.15	1.76048e-05	1.25407e-06
-1.13	1.92779e-05	1.30776e-06
-1.11	2.07262e-05	1.35033e-06
-1.09	2.23607e-05	1.4045e-06
-1.07	2.24054e-05	1.40517e-06
-1.05	2.30291e-05	1.42314e-06
-1.03	2.36503e-05	1.44158e-06
-1.01	2.44959e-05	1.46572e-06
-0.99	2.50841e-05	1.48517e-06
-0.97	2.44304e-05	1.46102e-06
-0.95	2.38932e-05	1.44232e-06
-0.93	2.51329e-05	1.48364e-06
-0.91	2.48517e-05	1.47134e-06
-0.89	2.3704e-05	1.44456e-06
-0.87	2.22813e-05	1.39475e-06
-0.85	2.02434e-05	1.32282e-06
-0.83	1.81196e-05	1.24923e-06
-0.81	1.79381e-05	1.24093e-06
-0.79	1.65121e-05	1.19021e-06
-0.77	1.65966e-05	1.18154e-06
-0.75	1.38921e-05	1.08832e-06
-0.73	1.22465e-05	1.0199e-06
-0.71	1.10524e-05	9.66873e-07
-0.69	1.08918e-05	9.61606e-07
-0.67	1.019e-05	9.3632e-07
-0.65	1.02878e-05	9.44485e-07
-0.63	9.34364e-06	9.06031e-07
-0.61	8.8899e-06	8.81116e-07
-0.59	8.84934e-06	8.83101e-07
-0.57	9.00248e-06	8.91245e-07
-0.55	7.59825e-06	8.18766e-07
-0.53	8.47714e-06	8.68059e-07
-0.51	8.70487e-06	8.77598e-07
-0.49	8.16145e-06	8.53164e-07
-0.47	8.58369e-06	8.7611e-07
-0.45	8.75714e-06	8.82046e-07
-0.43	8.27169e-06	8.63038e-07
-0.41	8.85261e-06	8.93033e-07
-0.39	7.76295e-06	8.32604e-07
-0.37	8.02892e-06	8.51534e-07
-0.35	8.01566e-06	8.46733e-07
-0.33	8.67921e-06	8.7644e-07
-0.31	7.9543e-06	8.39706e-07
-0.29	8.16772e-06	8.50654e-07
-0.27	7.75408e-06	8.26368e-07
-0.25	8.03546e-06	8.38345e-07
-0.23	8.48448e-06	8.61711e-07
-0.21	7.89532e-06	8.26736e-07
-0.19	8.31167e-06	8.4365e-07
-0.17	8.9936e-06	8.83115e-07
-0.15	8.71014e-06	8.6314e-07
-0.13	8.95397e-06	8.71378e-07
-0.11	9.22797e-06	8.89283e-07
-0.09	8.886e-06	8.74003e-07
-0.0700001	9.23627e-06	8.9503e-07
-0.0500001	9.07683e-06	8.89479e-07
-0.0300001	9.65149e-06	9.17976e-07
-0.00999999	8.53878e-06	8.58774e-07
