# {InputWorkspace: MoTe2_S1_P19_warm_up_201_180K_target_174.5043actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P19_warm_up_201_180K_target_174.5043actual_cuts }
# [0,0,L] in 0.447 A^-1	 Signal	 Error
-0.00999999	9.48471e-06	8.99304e-07
0.00999999	9.09782e-06	8.93196e-07
0.03	9.70884e-06	9.22241e-07
0.05	8.62907e-06	8.70639e-07
0.0699999	9.08664e-06	8.91198e-07
0.0899999	8.61597e-06	8.74996e-07
0.11	8.59131e-06	8.9081e-07
0.13	9.45171e-06	9.40012e-07
0.15	9.21197e-06	9.04136e-07
0.17	9.11222e-06	8.89659e-07
0.19	8.35463e-06	8.5832e-07
0.21	8.46711e-06	8.6351e-07
0.23	8.26171e-06	8.59743e-07
0.25	7.67507e-06	8.23701e-07
0.27	7.34143e-06	8.05602e-07
0.29	8.25786e-06	8.65087e-07
0.31	8.03861e-06	8.42732e-07
0.33	7.2659e-06	8.09013e-07
0.35	7.65843e-06	8.3116e-07
0.37	7.37649e-06	8.06425e-07
0.39	8.04175e-06	8.45375e-07
0.41	7.07113e-06	7.94897e-07
0.43	7.46942e-06	8.2104e-07
0.45	7.68532e-06	8.34648e-07
0.47	7.94979e-06	8.5088e-07
0.49	8.11651e-06	8.51972e-07
0.51	7.93291e-06	8.43499e-07
0.53	7.91475e-06	8.41951e-07
0.55	7.09159e-06	7.97368e-07
0.57	7.97891e-06	8.48108e-07
0.59	7.36867e-06	8.16529e-07
0.61	7.41399e-06	8.2155e-07
0.63	8.33612e-06	8.61007e-07
0.65	8.42926e-06	8.64171e-07
0.67	8.2073e-06	8.52548e-07
0.69	8.63667e-06	8.73275e-07
0.71	9.52782e-06	9.30982e-07
0.73	9.85703e-06	9.39385e-07
0.75	1.15511e-05	1.01453e-06
0.77	1.22179e-05	1.0473e-06
0.79	1.44113e-05	1.13052e-06
0.81	1.6286e-05	1.22314e-06
0.83	1.73246e-05	1.26663e-06
0.85	1.8656e-05	1.30938e-06
0.87	1.94942e-05	1.33611e-06
0.89	2.12888e-05	1.38863e-06
0.91	2.3035e-05	1.46929e-06
0.93	2.24358e-05	1.44921e-06
0.95	2.30634e-05	1.46513e-06
0.97	2.34104e-05	1.47251e-06
0.99	2.4028e-05	1.48765e-06
1.01	2.37269e-05	1.48229e-06
1.03	2.32861e-05	1.46889e-06
1.05	2.28951e-05	1.4514e-06
1.07	2.27025e-05	1.43661e-06
1.09	2.20359e-05	1.40462e-06
1.11	2.039e-05	1.3479e-06
1.13	1.9756e-05	1.32786e-06
1.15	1.78714e-05	1.25606e-06
1.17	1.75521e-05	1.2321e-06
1.19	1.52543e-05	1.14864e-06
1.21	1.43121e-05	1.11587e-06
1.23	1.34669e-05	1.08277e-06
1.25	1.25838e-05	1.04025e-06
1.27	1.22634e-05	1.03296e-06
1.29	1.06648e-05	9.69679e-07
1.31	1.10825e-05	9.86497e-07
1.33	9.8014e-06	9.21315e-07
1.35	8.85355e-06	8.83514e-07
1.37	-nan	-nan
1.39	-nan	-nan
1.41	-nan	-nan
1.43	-nan	-nan
1.45	-nan	-nan
1.47	-nan	-nan
1.49	-nan	-nan
