# {InputWorkspace: MoTe2_S1_P37_warm_up_201_180K_target_164.1445actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_180K_target_164.1445actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.89815e-05	1.27816e-06
-1.07	1.8803e-05	1.2757e-06
-1.05	1.96958e-05	1.31088e-06
-1.03	2.01536e-05	1.32373e-06
-1.01	2.03518e-05	1.33837e-06
-0.99	2.13934e-05	1.36768e-06
-0.97	2.07306e-05	1.34038e-06
-0.95	2.12122e-05	1.35587e-06
-0.93	2.16963e-05	1.37452e-06
-0.91	2.1064e-05	1.35718e-06
-0.89	2.03326e-05	1.32993e-06
-0.87	2.09978e-05	1.35592e-06
-0.85	2.06721e-05	1.34692e-06
-0.83	1.93424e-05	1.29859e-06
-0.81	1.72361e-05	1.23279e-06
-0.79	1.6795e-05	1.21934e-06
-0.77	1.5376e-05	1.16757e-06
-0.75	1.43361e-05	1.12651e-06
-0.73	1.26117e-05	1.04814e-06
-0.71	1.19483e-05	1.0283e-06
-0.69	1.15105e-05	1.00053e-06
-0.67	1.07116e-05	9.65199e-07
-0.65	1.09907e-05	9.72803e-07
-0.63	1.03809e-05	9.38957e-07
-0.61	1.0074e-05	9.08e-07
-0.59	9.7037e-06	8.95283e-07
-0.57	9.22481e-06	8.77837e-07
-0.55	9.44636e-06	8.91533e-07
-0.53	8.83521e-06	8.56628e-07
-0.51	8.78519e-06	8.57413e-07
-0.49	8.20199e-06	8.22999e-07
-0.47	8.92917e-06	8.66169e-07
-0.45	8.30816e-06	8.46115e-07
-0.43	8.94854e-06	8.80592e-07
-0.41	8.2722e-06	8.47454e-07
-0.39	8.26934e-06	8.47867e-07
-0.37	8.56941e-06	8.68221e-07
-0.35	8.16342e-06	8.55259e-07
-0.33	8.1518e-06	8.511e-07
-0.31	8.50551e-06	8.70643e-07
-0.29	8.25918e-06	8.58483e-07
-0.27	8.85634e-06	8.8574e-07
-0.25	8.43237e-06	8.62661e-07
-0.23	8.15626e-06	8.49614e-07
-0.21	7.84294e-06	8.31539e-07
-0.19	8.80556e-06	8.75268e-07
-0.17	8.77964e-06	8.71768e-07
-0.15	8.44196e-06	8.52629e-07
-0.13	8.51874e-06	8.55744e-07
-0.11	9.14855e-06	8.80402e-07
-0.09	8.52463e-06	8.47354e-07
-0.0700001	9.03146e-06	8.6693e-07
-0.0500001	8.82392e-06	8.51903e-07
-0.0300001	8.31594e-06	8.31664e-07
-0.00999999	8.91215e-06	8.56956e-07
0.00999999	8.94409e-06	8.60173e-07
