# {InputWorkspace: MoTe2_S1_P37_warm_up_201_240K_target_222.0577actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_240K_target_222.0577actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.78817e-05	1.24363e-06
-1.07	1.9229e-05	1.28624e-06
-1.05	1.96101e-05	1.29947e-06
-1.03	2.06696e-05	1.33701e-06
-1.01	2.1215e-05	1.35913e-06
-0.99	2.01363e-05	1.32733e-06
-0.97	2.07954e-05	1.34699e-06
-0.95	2.06508e-05	1.33442e-06
-0.93	2.19053e-05	1.37322e-06
-0.91	2.07955e-05	1.33745e-06
-0.89	2.20425e-05	1.38182e-06
-0.87	2.11319e-05	1.35374e-06
-0.85	1.98151e-05	1.30402e-06
-0.83	1.98426e-05	1.31136e-06
-0.81	1.87043e-05	1.27958e-06
-0.79	1.78756e-05	1.25024e-06
-0.77	1.6446e-05	1.20541e-06
-0.75	1.47585e-05	1.13826e-06
-0.73	1.43734e-05	1.1223e-06
-0.71	1.30943e-05	1.07262e-06
-0.69	1.23523e-05	1.0399e-06
-0.67	1.1597e-05	1.01151e-06
-0.65	1.14154e-05	9.88503e-07
-0.63	1.09117e-05	9.52983e-07
-0.61	1.07686e-05	9.47652e-07
-0.59	9.55223e-06	8.85209e-07
-0.57	9.55851e-06	8.92112e-07
-0.55	9.6217e-06	9.06487e-07
-0.53	9.34618e-06	8.87257e-07
-0.51	8.5901e-06	8.41122e-07
-0.49	9.15498e-06	8.71372e-07
-0.47	8.43311e-06	8.38882e-07
-0.45	8.62693e-06	8.60787e-07
-0.43	8.48609e-06	8.52342e-07
-0.41	8.40515e-06	8.53506e-07
-0.39	8.88612e-06	8.78006e-07
-0.37	8.28668e-06	8.56167e-07
-0.35	7.92627e-06	8.35899e-07
-0.33	9.04478e-06	8.95983e-07
-0.31	8.35357e-06	8.5732e-07
-0.29	7.65512e-06	8.26281e-07
-0.27	7.86955e-06	8.36075e-07
-0.25	8.40899e-06	8.62661e-07
-0.23	8.83232e-06	8.85796e-07
-0.21	8.09131e-06	8.42401e-07
-0.19	8.65649e-06	8.70517e-07
-0.17	8.89432e-06	8.812e-07
-0.15	8.91372e-06	8.73834e-07
-0.13	8.95138e-06	8.76898e-07
-0.11	9.28508e-06	8.92332e-07
-0.09	8.49695e-06	8.47803e-07
-0.0700001	8.98957e-06	8.71667e-07
-0.0500001	9.04945e-06	8.66617e-07
-0.0300001	8.97908e-06	8.67008e-07
-0.00999999	8.62879e-06	8.41729e-07
0.00999999	8.65493e-06	8.38211e-07
