# {InputWorkspace: MoTe2_S1_P37_warm_up_201_305K_target_291.1937actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_305K_target_291.1937actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.60941e-05	1.17259e-06
-1.07	1.67302e-05	1.20288e-06
-1.05	1.58673e-05	1.17642e-06
-1.03	1.68494e-05	1.21592e-06
-1.01	1.72e-05	1.2287e-06
-0.99	1.67522e-05	1.2107e-06
-0.97	1.65143e-05	1.19915e-06
-0.95	1.57959e-05	1.16923e-06
-0.93	1.67825e-05	1.20265e-06
-0.91	1.62309e-05	1.17971e-06
-0.89	1.6259e-05	1.18643e-06
-0.87	1.64689e-05	1.19e-06
-0.85	1.63043e-05	1.17912e-06
-0.83	1.65314e-05	1.19039e-06
-0.81	1.60199e-05	1.17164e-06
-0.79	1.56373e-05	1.15929e-06
-0.77	1.55721e-05	1.15171e-06
-0.75	1.49521e-05	1.12722e-06
-0.73	1.49524e-05	1.13242e-06
-0.71	1.48798e-05	1.12679e-06
-0.69	1.43297e-05	1.11461e-06
-0.67	1.41999e-05	1.12031e-06
-0.65	1.36707e-05	1.0779e-06
-0.63	1.26332e-05	1.01352e-06
-0.61	1.22222e-05	1.00138e-06
-0.59	1.23663e-05	1.022e-06
-0.57	1.14298e-05	9.98914e-07
-0.55	1.21284e-05	1.0384e-06
-0.53	1.15088e-05	1.00222e-06
-0.51	1.11914e-05	9.83962e-07
-0.49	1.11078e-05	9.79452e-07
-0.47	1.11923e-05	9.87459e-07
-0.45	1.09274e-05	9.83556e-07
-0.43	1.05282e-05	9.60834e-07
-0.41	1.03234e-05	9.54931e-07
-0.39	1.01289e-05	9.50243e-07
-0.37	1.00352e-05	9.40968e-07
-0.35	9.92272e-06	9.36622e-07
-0.33	9.14015e-06	9.01929e-07
-0.31	9.47245e-06	9.14733e-07
-0.29	9.08394e-06	8.90296e-07
-0.27	9.34189e-06	9.01936e-07
-0.25	9.15265e-06	8.9481e-07
-0.23	9.16072e-06	8.94806e-07
-0.21	9.13264e-06	8.94987e-07
-0.19	8.70335e-06	8.69565e-07
-0.17	8.55802e-06	8.62291e-07
-0.15	8.86591e-06	8.7751e-07
-0.13	8.83612e-06	8.69972e-07
-0.11	8.33443e-06	8.418e-07
-0.09	8.78158e-06	8.67514e-07
-0.0700001	9.35114e-06	8.93049e-07
-0.0500001	8.7152e-06	8.56152e-07
-0.0300001	8.21426e-06	8.37106e-07
-0.00999999	8.96123e-06	8.66665e-07
0.00999999	8.81421e-06	8.5865e-07
0.03	9.42192e-06	8.90343e-07
