# {InputWorkspace: MoTe2_S1_P37_cool_down_201_200K_target_215.019actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_200K_target_215.019actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.62376e-05	1.17523e-06
-1.07	1.77119e-05	1.22589e-06
-1.05	1.88667e-05	1.27449e-06
-1.03	1.89535e-05	1.27783e-06
-1.01	2.04773e-05	1.33695e-06
-0.99	1.92689e-05	1.28991e-06
-0.97	1.9876e-05	1.31236e-06
-0.95	2.07085e-05	1.33843e-06
-0.93	2.02088e-05	1.31535e-06
-0.91	2.08107e-05	1.33751e-06
-0.89	2.05927e-05	1.33312e-06
-0.87	1.96446e-05	1.29418e-06
-0.85	2.03428e-05	1.32025e-06
-0.83	1.98129e-05	1.30082e-06
-0.81	1.93852e-05	1.29608e-06
-0.79	1.77439e-05	1.23391e-06
-0.77	1.78006e-05	1.25035e-06
-0.75	1.62051e-05	1.18942e-06
-0.73	1.50429e-05	1.14624e-06
-0.71	1.45616e-05	1.12564e-06
-0.69	1.39665e-05	1.10274e-06
-0.67	1.24147e-05	1.04557e-06
-0.65	1.16382e-05	9.98731e-07
-0.63	1.143e-05	9.77696e-07
-0.61	1.11842e-05	9.64885e-07
-0.59	1.08234e-05	9.48705e-07
-0.57	9.88903e-06	9.19327e-07
-0.55	1.01763e-05	9.43292e-07
-0.53	9.40687e-06	8.93651e-07
-0.51	9.67599e-06	9.04877e-07
-0.49	8.43598e-06	8.42383e-07
-0.47	8.68663e-06	8.58845e-07
-0.45	9.07304e-06	8.83713e-07
-0.43	9.24636e-06	8.90579e-07
-0.41	9.15002e-06	8.90698e-07
-0.39	8.42555e-06	8.58091e-07
-0.37	8.67249e-06	8.69669e-07
-0.35	8.62335e-06	8.66006e-07
-0.33	8.30637e-06	8.52561e-07
-0.31	8.78999e-06	8.75151e-07
-0.29	8.51075e-06	8.63672e-07
-0.27	8.0447e-06	8.32091e-07
-0.25	8.62414e-06	8.65539e-07
-0.23	7.96687e-06	8.37688e-07
-0.21	8.43774e-06	8.58347e-07
-0.19	7.69042e-06	8.14857e-07
-0.17	8.61779e-06	8.64061e-07
-0.15	8.23108e-06	8.42365e-07
-0.13	8.20693e-06	8.3816e-07
-0.11	8.96282e-06	8.7127e-07
-0.09	8.80285e-06	8.63862e-07
-0.0700001	8.05526e-06	8.28229e-07
-0.0500001	8.47766e-06	8.39655e-07
-0.0300001	9.15391e-06	8.77385e-07
-0.00999999	8.76983e-06	8.46581e-07
0.00999999	9.12036e-06	8.67832e-07
