# {InputWorkspace: MoTe2_S1_P37_cool_down_201_180K_target_195.0886actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_180K_target_195.0886actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.77156e-05	1.22963e-06
-1.07	1.85126e-05	1.26475e-06
-1.05	1.9854e-05	1.30933e-06
-1.03	1.9706e-05	1.31454e-06
-1.01	2.09505e-05	1.35349e-06
-0.99	1.96512e-05	1.30765e-06
-0.97	2.08225e-05	1.33968e-06
-0.95	1.96632e-05	1.30052e-06
-0.93	2.04689e-05	1.33098e-06
-0.91	2.1546e-05	1.36039e-06
-0.89	2.12093e-05	1.35055e-06
-0.87	2.09816e-05	1.34639e-06
-0.85	1.99821e-05	1.30843e-06
-0.83	1.98047e-05	1.30623e-06
-0.81	1.95506e-05	1.3117e-06
-0.79	1.69543e-05	1.21818e-06
-0.77	1.66186e-05	1.20761e-06
-0.75	1.6542e-05	1.20159e-06
-0.73	1.46782e-05	1.13754e-06
-0.71	1.34666e-05	1.08552e-06
-0.69	1.2193e-05	1.02858e-06
-0.67	1.11016e-05	9.90943e-07
-0.65	1.15609e-05	1.00385e-06
-0.63	1.08704e-05	9.5601e-07
-0.61	1.12938e-05	9.66515e-07
-0.59	1.01966e-05	9.17269e-07
-0.57	1.00913e-05	9.15297e-07
-0.55	9.66341e-06	9.07889e-07
-0.53	9.15896e-06	8.78109e-07
-0.51	8.82589e-06	8.55162e-07
-0.49	8.77316e-06	8.58729e-07
-0.47	8.55378e-06	8.53399e-07
-0.45	8.58927e-06	8.61076e-07
-0.43	8.4436e-06	8.55565e-07
-0.41	8.75388e-06	8.70167e-07
-0.39	8.09753e-06	8.3923e-07
-0.37	7.88407e-06	8.25738e-07
-0.35	8.35068e-06	8.53519e-07
-0.33	8.27962e-06	8.5394e-07
-0.31	7.98198e-06	8.38298e-07
-0.29	8.08939e-06	8.45468e-07
-0.27	7.93789e-06	8.3183e-07
-0.25	7.80823e-06	8.25798e-07
-0.23	8.35242e-06	8.53239e-07
-0.21	8.44997e-06	8.6124e-07
-0.19	8.22113e-06	8.49159e-07
-0.17	9.08349e-06	8.86828e-07
-0.15	7.90239e-06	8.21837e-07
-0.13	7.97718e-06	8.19789e-07
-0.11	8.7691e-06	8.64317e-07
-0.09	9.08106e-06	8.73664e-07
-0.0700001	9.07006e-06	8.71839e-07
-0.0500001	8.81652e-06	8.51637e-07
-0.0300001	8.59732e-06	8.49769e-07
-0.00999999	9.41747e-06	8.85797e-07
0.00999999	8.85467e-06	8.53504e-07
