# {InputWorkspace: MoTe2_S1_P37_cool_down_201_240K_target_254.8113actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_240K_target_254.8113actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.39392e-05	1.08865e-06
-1.07	1.4437e-05	1.11833e-06
-1.05	1.43194e-05	1.10945e-06
-1.03	1.50951e-05	1.15322e-06
-1.01	1.51992e-05	1.15211e-06
-0.99	1.45964e-05	1.12708e-06
-0.97	1.47674e-05	1.13286e-06
-0.95	1.45915e-05	1.1289e-06
-0.93	1.51436e-05	1.14105e-06
-0.91	1.51765e-05	1.14106e-06
-0.89	1.56278e-05	1.1653e-06
-0.87	1.46725e-05	1.1167e-06
-0.85	1.5381e-05	1.14607e-06
-0.83	1.61406e-05	1.16809e-06
-0.81	1.44956e-05	1.11225e-06
-0.79	1.54189e-05	1.14536e-06
-0.77	1.54592e-05	1.14539e-06
-0.75	1.50168e-05	1.12323e-06
-0.73	1.49598e-05	1.1203e-06
-0.71	1.5862e-05	1.15308e-06
-0.69	1.56757e-05	1.15162e-06
-0.67	1.51078e-05	1.14167e-06
-0.65	1.42463e-05	1.08588e-06
-0.63	1.39088e-05	1.05652e-06
-0.61	1.33064e-05	1.0441e-06
-0.59	1.36612e-05	1.08204e-06
-0.57	1.30689e-05	1.07515e-06
-0.55	1.31084e-05	1.08728e-06
-0.53	1.31931e-05	1.07839e-06
-0.51	1.25785e-05	1.05437e-06
-0.49	1.14782e-05	1.00256e-06
-0.47	1.10051e-05	9.79277e-07
-0.45	1.02197e-05	9.45395e-07
-0.43	1.1067e-05	9.87458e-07
-0.41	1.07874e-05	9.78341e-07
-0.39	1.00943e-05	9.4525e-07
-0.37	1.03097e-05	9.53483e-07
-0.35	9.21055e-06	8.95812e-07
-0.33	9.50196e-06	9.10595e-07
-0.31	9.55271e-06	9.11683e-07
-0.29	9.284e-06	8.95528e-07
-0.27	8.98449e-06	8.76436e-07
-0.25	8.0963e-06	8.34169e-07
-0.23	8.78976e-06	8.71394e-07
-0.21	8.40845e-06	8.52928e-07
-0.19	8.49568e-06	8.53326e-07
-0.17	8.81936e-06	8.7611e-07
-0.15	8.31171e-06	8.49366e-07
-0.13	7.91988e-06	8.25603e-07
-0.11	8.39343e-06	8.44023e-07
-0.09	8.92811e-06	8.73225e-07
-0.0700001	8.17826e-06	8.3549e-07
-0.0500001	8.15773e-06	8.29415e-07
-0.0300001	8.25589e-06	8.38817e-07
-0.00999999	8.1352e-06	8.2547e-07
0.00999999	8.26808e-06	8.31123e-07
