# {InputWorkspace: MoTe2_S1_P37_warm_up_201_310K_target_302.5468actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_310K_target_302.5468actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.63379e-05	6.85458e-07
-1.07	1.64577e-05	6.90912e-07
-1.05	1.61238e-05	6.82249e-07
-1.03	1.57699e-05	6.76576e-07
-1.01	1.61856e-05	6.87486e-07
-0.99	1.54372e-05	6.71788e-07
-0.97	1.57361e-05	6.77908e-07
-0.95	1.55898e-05	6.73141e-07
-0.93	1.49837e-05	6.58744e-07
-0.91	1.53573e-05	6.66691e-07
-0.89	1.49579e-05	6.57312e-07
-0.87	1.5175e-05	6.61105e-07
-0.85	1.52012e-05	6.59088e-07
-0.83	1.44569e-05	6.38989e-07
-0.81	1.47497e-05	6.49156e-07
-0.79	1.4302e-05	6.39383e-07
-0.77	1.44616e-05	6.41812e-07
-0.75	1.48071e-05	6.45023e-07
-0.73	1.44387e-05	6.39289e-07
-0.71	1.47678e-05	6.46566e-07
-0.69	1.4385e-05	6.39546e-07
-0.67	1.39857e-05	6.3699e-07
-0.65	1.39773e-05	6.23023e-07
-0.63	1.3638e-05	6.06643e-07
-0.61	1.34506e-05	6.06969e-07
-0.59	1.33466e-05	6.1757e-07
-0.57	1.26147e-05	6.081e-07
-0.55	1.28803e-05	6.18522e-07
-0.53	1.22223e-05	5.99169e-07
-0.51	1.21599e-05	5.95112e-07
-0.49	1.17858e-05	5.85961e-07
-0.47	1.08812e-05	5.62361e-07
-0.45	1.09259e-05	5.67546e-07
-0.43	1.1113e-05	5.73902e-07
-0.41	1.07323e-05	5.64374e-07
-0.39	1.05754e-05	5.59383e-07
-0.37	1.00457e-05	5.44245e-07
-0.35	9.79057e-06	5.36381e-07
-0.33	9.5354e-06	5.28885e-07
-0.31	9.64327e-06	5.32952e-07
-0.29	9.43778e-06	5.23809e-07
-0.27	9.4269e-06	5.24282e-07
-0.25	9.11288e-06	5.14948e-07
-0.23	9.27659e-06	5.19853e-07
-0.21	9.18599e-06	5.15885e-07
-0.19	8.9576e-06	5.0778e-07
-0.17	8.96649e-06	5.09033e-07
-0.15	9.14569e-06	5.14479e-07
-0.13	9.147e-06	5.10624e-07
-0.11	8.63244e-06	4.9624e-07
-0.09	8.32233e-06	4.87864e-07
-0.0700001	8.51668e-06	4.9219e-07
-0.0500001	8.43144e-06	4.84544e-07
-0.0300001	8.19837e-06	4.829e-07
-0.00999999	8.392e-06	4.83953e-07
0.00999999	8.4242e-06	4.84778e-07
0.03	8.27469e-06	4.85796e-07
