# {InputWorkspace: MoTe2_S1_P37_warm_up_201_170K_target_156.4904actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_170K_target_156.4904actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.75036e-05	1.22355e-06
-1.07	1.9548e-05	1.30133e-06
-1.05	2.08185e-05	1.34799e-06
-1.03	1.90709e-05	1.28587e-06
-1.01	2.08432e-05	1.35014e-06
-0.99	2.05579e-05	1.34107e-06
-0.97	2.05735e-05	1.34084e-06
-0.95	2.06494e-05	1.33636e-06
-0.93	2.06234e-05	1.33148e-06
-0.91	2.09889e-05	1.35019e-06
-0.89	2.12349e-05	1.3605e-06
-0.87	2.13403e-05	1.36629e-06
-0.85	2.07436e-05	1.34992e-06
-0.83	1.96711e-05	1.31422e-06
-0.81	1.72672e-05	1.23522e-06
-0.79	1.66486e-05	1.21739e-06
-0.77	1.50302e-05	1.15671e-06
-0.75	1.40568e-05	1.10672e-06
-0.73	1.3603e-05	1.0901e-06
-0.71	1.21199e-05	1.03239e-06
-0.69	1.17583e-05	1.00834e-06
-0.67	1.1064e-05	9.87144e-07
-0.65	1.01236e-05	9.2708e-07
-0.63	9.91456e-06	9.1641e-07
-0.61	9.54735e-06	8.86871e-07
-0.59	8.89506e-06	8.504e-07
-0.57	9.2737e-06	8.78239e-07
-0.55	9.17601e-06	8.85124e-07
-0.53	8.59387e-06	8.44213e-07
-0.51	7.94299e-06	8.02805e-07
-0.49	8.85272e-06	8.59297e-07
-0.47	9.03007e-06	8.75962e-07
-0.45	8.22882e-06	8.3588e-07
-0.43	8.02279e-06	8.31574e-07
-0.41	8.48619e-06	8.59144e-07
-0.39	8.22779e-06	8.49157e-07
-0.37	8.26276e-06	8.5071e-07
-0.35	8.03834e-06	8.43914e-07
-0.33	7.67995e-06	8.22033e-07
-0.31	8.68118e-06	8.75903e-07
-0.29	8.08057e-06	8.45674e-07
-0.27	8.05178e-06	8.41205e-07
-0.25	8.68852e-06	8.77359e-07
-0.23	8.2287e-06	8.49344e-07
-0.21	8.77612e-06	8.80359e-07
-0.19	8.24927e-06	8.49936e-07
-0.17	8.7592e-06	8.73503e-07
-0.15	8.49545e-06	8.53121e-07
-0.13	8.7863e-06	8.63595e-07
-0.11	9.05323e-06	8.738e-07
-0.09	8.55672e-06	8.46202e-07
-0.0700001	8.64627e-06	8.49552e-07
-0.0500001	9.02722e-06	8.64737e-07
-0.0300001	9.23724e-06	8.7675e-07
-0.00999999	7.96034e-06	8.07911e-07
0.00999999	8.81393e-06	8.51315e-07
