# {InputWorkspace: MoTe2_S1_P37_cool_down_201_150K_target_164.9932actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_150K_target_164.9932actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.83924e-05	1.25805e-06
-1.07	1.86429e-05	1.2677e-06
-1.05	2.07189e-05	1.33979e-06
-1.03	1.97035e-05	1.30816e-06
-1.01	2.10492e-05	1.36427e-06
-0.99	2.10701e-05	1.35554e-06
-0.97	2.11228e-05	1.35568e-06
-0.95	2.08293e-05	1.34354e-06
-0.93	2.11193e-05	1.35141e-06
-0.91	2.08838e-05	1.34173e-06
-0.89	2.02543e-05	1.33057e-06
-0.87	1.9306e-05	1.29336e-06
-0.85	2.06508e-05	1.34062e-06
-0.83	1.94512e-05	1.30537e-06
-0.81	1.82829e-05	1.27366e-06
-0.79	1.76759e-05	1.24938e-06
-0.77	1.64977e-05	1.21419e-06
-0.75	1.48288e-05	1.1426e-06
-0.73	1.35618e-05	1.09012e-06
-0.71	1.284e-05	1.05715e-06
-0.69	1.19236e-05	1.01611e-06
-0.67	1.09105e-05	9.79328e-07
-0.65	1.13271e-05	9.83274e-07
-0.63	1.05021e-05	9.421e-07
-0.61	9.93101e-06	8.98671e-07
-0.59	9.76103e-06	8.87716e-07
-0.57	8.72622e-06	8.559e-07
-0.55	9.52246e-06	8.97747e-07
-0.53	9.34676e-06	8.85824e-07
-0.51	8.32763e-06	8.30538e-07
-0.49	8.7053e-06	8.54363e-07
-0.47	8.97082e-06	8.68288e-07
-0.45	8.83229e-06	8.69136e-07
-0.43	8.47818e-06	8.56872e-07
-0.41	8.38651e-06	8.55146e-07
-0.39	8.44338e-06	8.57551e-07
-0.37	8.13769e-06	8.45197e-07
-0.35	7.93943e-06	8.38328e-07
-0.33	7.90368e-06	8.34961e-07
-0.31	8.19207e-06	8.51316e-07
-0.29	8.04472e-06	8.42714e-07
-0.27	8.48937e-06	8.64962e-07
-0.25	8.15944e-06	8.43521e-07
-0.23	8.16813e-06	8.45888e-07
-0.21	8.54105e-06	8.63339e-07
-0.19	7.99132e-06	8.31063e-07
-0.17	7.65894e-06	8.11578e-07
-0.15	7.68974e-06	8.06846e-07
-0.13	8.91767e-06	8.62928e-07
-0.11	8.72036e-06	8.57425e-07
-0.09	9.11651e-06	8.76399e-07
-0.0700001	8.92981e-06	8.65051e-07
-0.0500001	7.85793e-06	8.03683e-07
-0.0300001	8.63521e-06	8.48563e-07
-0.00999999	7.97077e-06	8.10179e-07
0.00999999	9.31897e-06	8.79334e-07
