# {InputWorkspace: MoTe2_S1_P37_cool_down_201_190K_target_205.0689actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_190K_target_205.0689actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.73603e-05	1.21643e-06
-1.07	1.85587e-05	1.26437e-06
-1.05	1.91721e-05	1.27975e-06
-1.03	1.89843e-05	1.28572e-06
-1.01	2.0591e-05	1.34213e-06
-0.99	1.96929e-05	1.30294e-06
-0.97	2.06404e-05	1.33768e-06
-0.95	2.05677e-05	1.33346e-06
-0.93	2.16622e-05	1.37085e-06
-0.91	2.05452e-05	1.32891e-06
-0.89	2.1142e-05	1.34969e-06
-0.87	2.09725e-05	1.34191e-06
-0.85	2.12126e-05	1.35406e-06
-0.83	2.00181e-05	1.31334e-06
-0.81	1.95675e-05	1.30044e-06
-0.79	1.86133e-05	1.27536e-06
-0.77	1.82491e-05	1.26605e-06
-0.75	1.68082e-05	1.21252e-06
-0.73	1.53789e-05	1.15522e-06
-0.71	1.39008e-05	1.10219e-06
-0.69	1.28028e-05	1.05805e-06
-0.67	1.12544e-05	9.93145e-07
-0.65	1.17197e-05	1.00071e-06
-0.63	1.09098e-05	9.5481e-07
-0.61	1.05517e-05	9.32678e-07
-0.59	1.01586e-05	9.17323e-07
-0.57	9.83574e-06	9.05618e-07
-0.55	8.95657e-06	8.71617e-07
-0.53	9.731e-06	9.11871e-07
-0.51	9.02543e-06	8.70079e-07
-0.49	8.89861e-06	8.62383e-07
-0.47	8.95487e-06	8.72403e-07
-0.45	9.1293e-06	8.90361e-07
-0.43	1.02714e-05	9.4763e-07
-0.41	8.75089e-06	8.70133e-07
-0.39	7.98183e-06	8.32698e-07
-0.37	8.47524e-06	8.60859e-07
-0.35	7.96082e-06	8.38948e-07
-0.33	8.66036e-06	8.72068e-07
-0.31	8.88571e-06	8.84949e-07
-0.29	8.54822e-06	8.65102e-07
-0.27	7.95205e-06	8.35982e-07
-0.25	8.48439e-06	8.62136e-07
-0.23	8.78163e-06	8.77018e-07
-0.21	7.87354e-06	8.29562e-07
-0.19	8.25484e-06	8.43397e-07
-0.17	8.37749e-06	8.51859e-07
-0.15	8.60736e-06	8.64924e-07
-0.13	9.19747e-06	8.889e-07
-0.11	8.49688e-06	8.50976e-07
-0.09	8.67203e-06	8.53976e-07
-0.0700001	9.00488e-06	8.7122e-07
-0.0500001	8.80515e-06	8.50865e-07
-0.0300001	9.06159e-06	8.73646e-07
-0.00999999	9.33428e-06	8.73009e-07
0.00999999	8.77109e-06	8.49316e-07
