# {InputWorkspace: MoTe2_S1_P37_cool_down_201_290K_target_301.3702actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_290K_target_301.3702actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.47343e-05	1.12273e-06
-1.07	1.49854e-05	1.14272e-06
-1.05	1.44266e-05	1.11679e-06
-1.03	1.39312e-05	1.10951e-06
-1.01	1.38694e-05	1.10385e-06
-0.99	1.37357e-05	1.09764e-06
-0.97	1.26565e-05	1.05705e-06
-0.95	1.25285e-05	1.04734e-06
-0.93	1.37668e-05	1.09323e-06
-0.91	1.25438e-05	1.04805e-06
-0.89	1.27212e-05	1.05418e-06
-0.87	1.30106e-05	1.0622e-06
-0.85	1.34645e-05	1.067e-06
-0.83	1.34712e-05	1.06922e-06
-0.81	1.33805e-05	1.05656e-06
-0.79	1.37209e-05	1.07711e-06
-0.77	1.45513e-05	1.10335e-06
-0.75	1.452e-05	1.10061e-06
-0.73	1.46595e-05	1.10248e-06
-0.71	1.54706e-05	1.13747e-06
-0.69	1.5887e-05	1.1503e-06
-0.67	1.48674e-05	1.13509e-06
-0.65	1.6352e-05	1.15366e-06
-0.63	1.5227e-05	1.09711e-06
-0.61	1.52592e-05	1.12376e-06
-0.59	1.54323e-05	1.15255e-06
-0.57	1.49923e-05	1.15039e-06
-0.55	1.50122e-05	1.15875e-06
-0.53	1.42082e-05	1.12371e-06
-0.51	1.38789e-05	1.10311e-06
-0.49	1.33733e-05	1.08963e-06
-0.47	1.29353e-05	1.06865e-06
-0.45	1.24767e-05	1.05459e-06
-0.43	1.18754e-05	1.02983e-06
-0.41	1.12441e-05	1.00147e-06
-0.39	1.05092e-05	9.70632e-07
-0.37	1.01457e-05	9.50031e-07
-0.35	9.62917e-06	9.18415e-07
-0.33	9.86389e-06	9.31805e-07
-0.31	9.40647e-06	9.08717e-07
-0.29	9.48006e-06	9.08901e-07
-0.27	9.57838e-06	9.10517e-07
-0.25	9.08769e-06	8.88587e-07
-0.23	9.83676e-06	9.22341e-07
-0.21	8.71621e-06	8.65767e-07
-0.19	8.67406e-06	8.66048e-07
-0.17	8.3953e-06	8.51264e-07
-0.15	8.81461e-06	8.68415e-07
-0.13	8.50584e-06	8.55609e-07
-0.11	8.78413e-06	8.66871e-07
-0.09	8.94853e-06	8.77788e-07
-0.0700001	7.96339e-06	8.22928e-07
-0.0500001	8.1204e-06	8.28009e-07
-0.0300001	8.15181e-06	8.36635e-07
-0.00999999	8.13627e-06	8.32921e-07
0.00999999	7.99554e-06	8.25582e-07
