# {InputWorkspace: MoTe2_S1_P37_cool_down_201_220K_target_234.9795actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_220K_target_234.9795actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.46705e-05	1.11877e-06
-1.07	1.6482e-05	1.19523e-06
-1.05	1.79429e-05	1.24619e-06
-1.03	1.77147e-05	1.2414e-06
-1.01	1.89622e-05	1.28797e-06
-0.99	1.91794e-05	1.29527e-06
-0.97	1.87006e-05	1.27784e-06
-0.95	1.95044e-05	1.29824e-06
-0.93	1.89051e-05	1.27823e-06
-0.91	2.04754e-05	1.32705e-06
-0.89	1.9743e-05	1.3077e-06
-0.87	1.80632e-05	1.24114e-06
-0.85	1.96076e-05	1.2978e-06
-0.83	1.96752e-05	1.29949e-06
-0.81	1.92815e-05	1.28985e-06
-0.79	1.81922e-05	1.2513e-06
-0.77	1.72053e-05	1.22122e-06
-0.75	1.63795e-05	1.18194e-06
-0.73	1.65211e-05	1.19385e-06
-0.71	1.49665e-05	1.13477e-06
-0.69	1.49194e-05	1.1371e-06
-0.67	1.40396e-05	1.11435e-06
-0.65	1.2337e-05	1.02324e-06
-0.63	1.22731e-05	1.00511e-06
-0.61	1.16356e-05	9.83185e-07
-0.59	1.07211e-05	9.46146e-07
-0.57	1.10525e-05	9.86474e-07
-0.55	1.10211e-05	9.87109e-07
-0.53	9.9375e-06	9.26464e-07
-0.51	1.02357e-05	9.41491e-07
-0.49	9.69725e-06	9.129e-07
-0.47	9.48528e-06	8.96806e-07
-0.45	9.21795e-06	8.98071e-07
-0.43	8.97859e-06	8.83066e-07
-0.41	9.51896e-06	9.14104e-07
-0.39	8.91389e-06	8.85544e-07
-0.37	9.03748e-06	8.83148e-07
-0.35	8.05222e-06	8.39618e-07
-0.33	8.35118e-06	8.50041e-07
-0.31	8.72063e-06	8.6922e-07
-0.29	8.57684e-06	8.64617e-07
-0.27	9.19987e-06	8.91248e-07
-0.25	7.74864e-06	8.16457e-07
-0.23	8.42112e-06	8.5524e-07
-0.21	8.54474e-06	8.61587e-07
-0.19	8.54235e-06	8.61331e-07
-0.17	8.58682e-06	8.66334e-07
-0.15	8.7058e-06	8.66646e-07
-0.13	8.62117e-06	8.59313e-07
-0.11	8.74474e-06	8.6443e-07
-0.09	8.47822e-06	8.47729e-07
-0.0700001	8.8456e-06	8.65565e-07
-0.0500001	8.75015e-06	8.50525e-07
-0.0300001	9.162e-06	8.7939e-07
-0.00999999	8.51689e-06	8.42216e-07
0.00999999	8.98265e-06	8.64284e-07
