# {InputWorkspace: MoTe2_S1_P37_cool_down_201_270K_target_283.8581actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_270K_target_283.8581actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.51007e-05	1.13563e-06
-1.07	1.49882e-05	1.14033e-06
-1.05	1.46496e-05	1.12686e-06
-1.03	1.32936e-05	1.07484e-06
-1.01	1.40224e-05	1.1131e-06
-0.99	1.25886e-05	1.05e-06
-0.97	1.33858e-05	1.08625e-06
-0.95	1.23578e-05	1.03892e-06
-0.93	1.28466e-05	1.05776e-06
-0.91	1.28981e-05	1.05996e-06
-0.89	1.2979e-05	1.06181e-06
-0.87	1.32887e-05	1.06976e-06
-0.85	1.32397e-05	1.05838e-06
-0.83	1.34351e-05	1.06313e-06
-0.81	1.36275e-05	1.07211e-06
-0.79	1.41167e-05	1.08635e-06
-0.77	1.4125e-05	1.0908e-06
-0.75	1.47706e-05	1.10927e-06
-0.73	1.51592e-05	1.12757e-06
-0.71	1.48711e-05	1.10572e-06
-0.69	1.51175e-05	1.1279e-06
-0.67	1.57139e-05	1.16388e-06
-0.65	1.53009e-05	1.11245e-06
-0.63	1.51019e-05	1.09766e-06
-0.61	1.49412e-05	1.10808e-06
-0.59	1.50775e-05	1.14183e-06
-0.57	1.54705e-05	1.17469e-06
-0.55	1.48193e-05	1.15001e-06
-0.53	1.31279e-05	1.07818e-06
-0.51	1.34794e-05	1.09579e-06
-0.49	1.33365e-05	1.08291e-06
-0.47	1.23844e-05	1.04742e-06
-0.45	1.18966e-05	1.03288e-06
-0.43	1.14504e-05	1.009e-06
-0.41	1.11738e-05	1.00071e-06
-0.39	1.06775e-05	9.75991e-07
-0.37	1.02455e-05	9.48187e-07
-0.35	9.4528e-06	9.1045e-07
-0.33	9.94796e-06	9.33574e-07
-0.31	9.60742e-06	9.17407e-07
-0.29	9.68314e-06	9.17552e-07
-0.27	8.88152e-06	8.76736e-07
-0.25	8.82696e-06	8.74959e-07
-0.23	8.73316e-06	8.67995e-07
-0.21	8.77505e-06	8.70257e-07
-0.19	8.49597e-06	8.5646e-07
-0.17	8.56969e-06	8.62764e-07
-0.15	8.88279e-06	8.72265e-07
-0.13	8.25282e-06	8.37661e-07
-0.11	8.95451e-06	8.77047e-07
-0.09	8.16196e-06	8.3466e-07
-0.0700001	8.60279e-06	8.55691e-07
-0.0500001	7.75367e-06	8.03137e-07
-0.0300001	8.70082e-06	8.60212e-07
-0.00999999	7.87779e-06	8.13401e-07
0.00999999	8.2648e-06	8.31757e-07
