# {InputWorkspace: MoTe2_S1_P37_cool_down_201_280K_target_293.0617actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_280K_target_293.0617actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.47465e-05	1.13175e-06
-1.07	1.44945e-05	1.11765e-06
-1.05	1.42452e-05	1.11037e-06
-1.03	1.37125e-05	1.0979e-06
-1.01	1.40301e-05	1.11231e-06
-0.99	1.31432e-05	1.07424e-06
-0.97	1.25544e-05	1.05055e-06
-0.95	1.26582e-05	1.05557e-06
-0.93	1.2348e-05	1.03578e-06
-0.91	1.2109e-05	1.02838e-06
-0.89	1.32436e-05	1.06851e-06
-0.87	1.21763e-05	1.02251e-06
-0.85	1.34678e-05	1.07573e-06
-0.83	1.3565e-05	1.06438e-06
-0.81	1.39493e-05	1.08384e-06
-0.79	1.34971e-05	1.06179e-06
-0.77	1.4374e-05	1.10063e-06
-0.75	1.44272e-05	1.0948e-06
-0.73	1.45885e-05	1.10784e-06
-0.71	1.45623e-05	1.10487e-06
-0.69	1.55923e-05	1.14383e-06
-0.67	1.52903e-05	1.1481e-06
-0.65	1.61202e-05	1.14249e-06
-0.63	1.46712e-05	1.07915e-06
-0.61	1.49749e-05	1.1057e-06
-0.59	1.49637e-05	1.13252e-06
-0.57	1.48653e-05	1.15155e-06
-0.55	1.4181e-05	1.12976e-06
-0.53	1.48269e-05	1.15226e-06
-0.51	1.37189e-05	1.09949e-06
-0.49	1.29448e-05	1.06504e-06
-0.47	1.28186e-05	1.06695e-06
-0.45	1.20396e-05	1.03911e-06
-0.43	1.09461e-05	9.95706e-07
-0.41	1.0965e-05	9.94551e-07
-0.39	1.02592e-05	9.56031e-07
-0.37	9.87047e-06	9.36072e-07
-0.35	9.70376e-06	9.24409e-07
-0.33	9.96351e-06	9.34084e-07
-0.31	9.45369e-06	9.07283e-07
-0.29	9.97667e-06	9.31149e-07
-0.27	9.2659e-06	8.92976e-07
-0.25	9.29613e-06	8.98596e-07
-0.23	9.05438e-06	8.8135e-07
-0.21	8.59963e-06	8.613e-07
-0.19	9.09482e-06	8.83386e-07
-0.17	8.33321e-06	8.49262e-07
-0.15	8.11582e-06	8.3858e-07
-0.13	8.65185e-06	8.59937e-07
-0.11	8.43261e-06	8.51624e-07
-0.09	8.26312e-06	8.39765e-07
-0.0700001	8.29322e-06	8.37754e-07
-0.0500001	8.32961e-06	8.36272e-07
-0.0300001	7.89522e-06	8.21276e-07
-0.00999999	8.10814e-06	8.28954e-07
0.00999999	7.63854e-06	8.02092e-07
