# {InputWorkspace: MoTe2_S1_P37_warm_up_201_280K_target_262.358actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_280K_target_262.358actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.66451e-05	1.19861e-06
-1.07	1.62807e-05	1.17604e-06
-1.05	1.74504e-05	1.2235e-06
-1.03	1.8521e-05	1.27315e-06
-1.01	1.86222e-05	1.27044e-06
-0.99	1.85339e-05	1.26922e-06
-0.97	1.91881e-05	1.28893e-06
-0.95	1.95863e-05	1.30123e-06
-0.93	1.98727e-05	1.30921e-06
-0.91	1.95061e-05	1.29288e-06
-0.89	2.00393e-05	1.31931e-06
-0.87	1.96088e-05	1.29618e-06
-0.85	1.9154e-05	1.28152e-06
-0.83	1.95906e-05	1.30131e-06
-0.81	1.83128e-05	1.25885e-06
-0.79	1.79786e-05	1.25179e-06
-0.77	1.66441e-05	1.20854e-06
-0.75	1.64268e-05	1.20055e-06
-0.73	1.52991e-05	1.1595e-06
-0.71	1.41103e-05	1.10878e-06
-0.69	1.28093e-05	1.06172e-06
-0.67	1.21304e-05	1.02805e-06
-0.65	1.19293e-05	1.01128e-06
-0.63	1.18712e-05	9.95664e-07
-0.61	1.07115e-05	9.41794e-07
-0.59	1.18528e-05	9.90893e-07
-0.57	1.06091e-05	9.49356e-07
-0.55	9.88888e-06	9.24995e-07
-0.53	1.01764e-05	9.2648e-07
-0.51	9.94378e-06	9.14079e-07
-0.49	9.36154e-06	8.90293e-07
-0.47	9.40706e-06	8.9336e-07
-0.45	9.91807e-06	9.28973e-07
-0.43	1.00034e-05	9.34883e-07
-0.41	9.68391e-06	9.24409e-07
-0.39	9.25035e-06	8.9899e-07
-0.37	9.31981e-06	9.05191e-07
-0.35	8.97469e-06	8.89509e-07
-0.33	8.69817e-06	8.76833e-07
-0.31	9.03198e-06	8.90518e-07
-0.29	9.0858e-06	8.96309e-07
-0.27	8.14499e-06	8.45767e-07
-0.25	8.5339e-06	8.62735e-07
-0.23	8.65723e-06	8.73227e-07
-0.21	8.64085e-06	8.70789e-07
-0.19	8.31865e-06	8.50802e-07
-0.17	8.47389e-06	8.64528e-07
-0.15	9.78924e-06	9.26049e-07
-0.13	8.68854e-06	8.64351e-07
-0.11	8.58429e-06	8.59453e-07
-0.09	9.37117e-06	8.93002e-07
-0.0700001	8.90671e-06	8.65433e-07
-0.0500001	8.88966e-06	8.60372e-07
-0.0300001	7.98571e-06	8.19742e-07
-0.00999999	9.14137e-06	8.68643e-07
0.00999999	8.80753e-06	8.50526e-07
