# {InputWorkspace: MoTe2_S1_P37_cool_down_201_310K_target_309.0912actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_310K_target_309.0912actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.50844e-05	1.14108e-06
-1.07	1.51336e-05	1.14743e-06
-1.05	1.44609e-05	1.12036e-06
-1.03	1.45862e-05	1.13183e-06
-1.01	1.37238e-05	1.09476e-06
-0.99	1.36756e-05	1.09796e-06
-0.97	1.32502e-05	1.08296e-06
-0.95	1.33534e-05	1.07828e-06
-0.93	1.25666e-05	1.04336e-06
-0.91	1.31043e-05	1.06633e-06
-0.89	1.27447e-05	1.05357e-06
-0.87	1.31747e-05	1.06645e-06
-0.85	1.33647e-05	1.06087e-06
-0.83	1.40373e-05	1.08686e-06
-0.81	1.37384e-05	1.06961e-06
-0.79	1.36282e-05	1.06615e-06
-0.77	1.41778e-05	1.09251e-06
-0.75	1.51833e-05	1.12703e-06
-0.73	1.50601e-05	1.12119e-06
-0.71	1.49482e-05	1.11459e-06
-0.69	1.62575e-05	1.16514e-06
-0.67	1.63815e-05	1.18519e-06
-0.65	1.59877e-05	1.13387e-06
-0.63	1.61504e-05	1.12976e-06
-0.61	1.49546e-05	1.10378e-06
-0.59	1.59411e-05	1.17439e-06
-0.57	1.60176e-05	1.18585e-06
-0.55	1.62161e-05	1.21054e-06
-0.53	1.53781e-05	1.17378e-06
-0.51	1.38246e-05	1.1031e-06
-0.49	1.31085e-05	1.07105e-06
-0.47	1.27486e-05	1.0627e-06
-0.45	1.22277e-05	1.04926e-06
-0.43	1.18627e-05	1.033e-06
-0.41	1.17935e-05	1.02868e-06
-0.39	1.15636e-05	1.01502e-06
-0.37	1.05864e-05	9.65539e-07
-0.35	1.02463e-05	9.47607e-07
-0.33	9.94387e-06	9.29662e-07
-0.31	9.3372e-06	8.99883e-07
-0.29	8.9967e-06	8.87563e-07
-0.27	9.06502e-06	8.82415e-07
-0.25	9.10036e-06	8.84877e-07
-0.23	8.89094e-06	8.77546e-07
-0.21	8.90429e-06	8.69196e-07
-0.19	9.33492e-06	8.92652e-07
-0.17	9.08178e-06	8.85503e-07
-0.15	8.56435e-06	8.58588e-07
-0.13	9.18574e-06	8.86819e-07
-0.11	8.43499e-06	8.47165e-07
-0.09	8.5099e-06	8.56241e-07
-0.0700001	8.98165e-06	8.77605e-07
-0.0500001	8.051e-06	8.19589e-07
-0.0300001	8.09838e-06	8.32385e-07
-0.00999999	8.54652e-06	8.48989e-07
0.00999999	8.01223e-06	8.19872e-07
