# {InputWorkspace: MoTe2_S1_P37_warm_up_201_290K_target_272.4651actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_290K_target_272.4651actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.61046e-05	1.17442e-06
-1.07	1.65975e-05	1.19272e-06
-1.05	1.75465e-05	1.23677e-06
-1.03	1.91412e-05	1.29337e-06
-1.01	1.73179e-05	1.22382e-06
-0.99	1.7788e-05	1.24231e-06
-0.97	1.83039e-05	1.25804e-06
-0.95	1.83685e-05	1.25863e-06
-0.93	1.88092e-05	1.27074e-06
-0.91	1.87839e-05	1.26847e-06
-0.89	1.75413e-05	1.2293e-06
-0.87	1.80843e-05	1.24493e-06
-0.85	1.76182e-05	1.22796e-06
-0.83	1.81804e-05	1.25327e-06
-0.81	1.72097e-05	1.22125e-06
-0.79	1.63633e-05	1.18719e-06
-0.77	1.61585e-05	1.1825e-06
-0.75	1.58536e-05	1.17316e-06
-0.73	1.47128e-05	1.12888e-06
-0.71	1.45871e-05	1.12768e-06
-0.69	1.33017e-05	1.07639e-06
-0.67	1.20335e-05	1.02493e-06
-0.65	1.14747e-05	9.87602e-07
-0.63	1.12329e-05	9.63603e-07
-0.61	1.1467e-05	9.76078e-07
-0.59	1.16736e-05	9.87861e-07
-0.57	1.06984e-05	9.61031e-07
-0.55	1.06407e-05	9.66009e-07
-0.53	1.07462e-05	9.57842e-07
-0.51	1.00871e-05	9.23407e-07
-0.49	1.02578e-05	9.3632e-07
-0.47	1.02691e-05	9.43074e-07
-0.45	9.17356e-06	8.93324e-07
-0.43	9.87169e-06	9.34522e-07
-0.41	1.0065e-05	9.443e-07
-0.39	9.30688e-06	9.04574e-07
-0.37	9.63065e-06	9.20457e-07
-0.35	9.74028e-06	9.28293e-07
-0.33	9.46971e-06	9.17198e-07
-0.31	8.77251e-06	8.7928e-07
-0.29	8.95074e-06	8.90635e-07
-0.27	9.0226e-06	8.8833e-07
-0.25	8.75771e-06	8.7581e-07
-0.23	8.37203e-06	8.54092e-07
-0.21	8.59064e-06	8.6732e-07
-0.19	9.32936e-06	9.03216e-07
-0.17	8.76609e-06	8.78245e-07
-0.15	8.52338e-06	8.6422e-07
-0.13	8.4902e-06	8.51155e-07
-0.11	9.02551e-06	8.82972e-07
-0.09	8.47161e-06	8.49594e-07
-0.0700001	8.53062e-06	8.47254e-07
-0.0500001	8.72338e-06	8.55312e-07
-0.0300001	8.80969e-06	8.60535e-07
-0.00999999	8.8521e-06	8.60645e-07
0.00999999	8.93266e-06	8.6588e-07
