# {InputWorkspace: MoTe2_S1_P37_warm_up_201_160K_target_151.2314actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_160K_target_151.2314actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.81804e-05	1.25786e-06
-1.07	1.98214e-05	1.30987e-06
-1.05	2.06422e-05	1.33537e-06
-1.03	1.96196e-05	1.31178e-06
-1.01	2.0892e-05	1.35304e-06
-0.99	2.15255e-05	1.36666e-06
-0.97	2.03764e-05	1.33274e-06
-0.95	2.09392e-05	1.34636e-06
-0.93	2.07388e-05	1.33554e-06
-0.91	2.09572e-05	1.35435e-06
-0.89	2.05777e-05	1.34232e-06
-0.87	1.996e-05	1.32092e-06
-0.85	1.94904e-05	1.30891e-06
-0.83	1.87507e-05	1.28061e-06
-0.81	1.77323e-05	1.25393e-06
-0.79	1.6457e-05	1.20594e-06
-0.77	1.52085e-05	1.16634e-06
-0.75	1.44968e-05	1.12641e-06
-0.73	1.24954e-05	1.04396e-06
-0.71	1.21297e-05	1.02771e-06
-0.69	1.09332e-05	9.75775e-07
-0.67	1.10163e-05	9.80872e-07
-0.65	1.05819e-05	9.52275e-07
-0.63	9.8637e-06	9.10258e-07
-0.61	9.68721e-06	8.93719e-07
-0.59	9.99423e-06	9.07549e-07
-0.57	9.06881e-06	8.66271e-07
-0.55	9.22411e-06	8.87028e-07
-0.53	8.94833e-06	8.63999e-07
-0.51	8.73246e-06	8.44967e-07
-0.49	8.40015e-06	8.32963e-07
-0.47	9.06912e-06	8.73979e-07
-0.45	8.51824e-06	8.57104e-07
-0.43	8.60204e-06	8.6029e-07
-0.41	8.3269e-06	8.50599e-07
-0.39	8.06257e-06	8.38826e-07
-0.37	8.08316e-06	8.44035e-07
-0.35	7.92363e-06	8.41918e-07
-0.33	8.24859e-06	8.52692e-07
-0.31	8.41531e-06	8.64366e-07
-0.29	8.13595e-06	8.47873e-07
-0.27	8.52593e-06	8.68161e-07
-0.25	8.3825e-06	8.64546e-07
-0.23	8.27992e-06	8.53306e-07
-0.21	8.58325e-06	8.68339e-07
-0.19	8.87222e-06	8.8139e-07
-0.17	8.20256e-06	8.40541e-07
-0.15	8.5421e-06	8.57759e-07
-0.13	8.88433e-06	8.68285e-07
-0.11	9.06429e-06	8.76367e-07
-0.09	8.66627e-06	8.55882e-07
-0.0700001	8.22113e-06	8.28683e-07
-0.0500001	8.17515e-06	8.19828e-07
-0.0300001	9.03177e-06	8.66735e-07
-0.00999999	8.74783e-06	8.54326e-07
0.00999999	8.59859e-06	8.43092e-07
