# {InputWorkspace: MoTe2_S1_P37_warm_up_201_190K_target_173.0242actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_190K_target_173.0242actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.83448e-05	1.26057e-06
-1.07	1.93916e-05	1.2936e-06
-1.05	2.05985e-05	1.33767e-06
-1.03	1.96554e-05	1.30626e-06
-1.01	2.07724e-05	1.35026e-06
-0.99	2.15909e-05	1.3756e-06
-0.97	2.04025e-05	1.33135e-06
-0.95	2.16086e-05	1.37002e-06
-0.93	2.1751e-05	1.3701e-06
-0.91	2.10356e-05	1.35101e-06
-0.89	2.03185e-05	1.32627e-06
-0.87	2.05324e-05	1.33741e-06
-0.85	1.99978e-05	1.31582e-06
-0.83	1.87917e-05	1.28531e-06
-0.81	1.78764e-05	1.25315e-06
-0.79	1.67031e-05	1.21143e-06
-0.77	1.58979e-05	1.19053e-06
-0.75	1.45008e-05	1.13074e-06
-0.73	1.31365e-05	1.07547e-06
-0.71	1.17331e-05	1.01102e-06
-0.69	1.15971e-05	1.00862e-06
-0.67	1.10539e-05	9.86112e-07
-0.65	1.06163e-05	9.558e-07
-0.63	1.06703e-05	9.50955e-07
-0.61	1.12491e-05	9.68366e-07
-0.59	9.94443e-06	9.00419e-07
-0.57	9.56448e-06	8.94719e-07
-0.55	8.93531e-06	8.69975e-07
-0.53	9.19081e-06	8.79376e-07
-0.51	9.07514e-06	8.67455e-07
-0.49	8.58718e-06	8.46245e-07
-0.47	8.46971e-06	8.45594e-07
-0.45	8.27746e-06	8.39691e-07
-0.43	7.80197e-06	8.19947e-07
-0.41	8.51893e-06	8.61571e-07
-0.39	8.0251e-06	8.35137e-07
-0.37	7.95136e-06	8.33399e-07
-0.35	8.39821e-06	8.63933e-07
-0.33	8.66929e-06	8.76187e-07
-0.31	8.36182e-06	8.61656e-07
-0.29	7.94257e-06	8.385e-07
-0.27	8.36375e-06	8.60205e-07
-0.25	8.09934e-06	8.44396e-07
-0.23	8.47483e-06	8.61989e-07
-0.21	8.0492e-06	8.38343e-07
-0.19	8.02592e-06	8.3251e-07
-0.17	8.45966e-06	8.56753e-07
-0.15	8.99984e-06	8.78901e-07
-0.13	9.22812e-06	8.84306e-07
-0.11	7.97666e-06	8.16797e-07
-0.09	8.88722e-06	8.67826e-07
-0.0700001	8.86172e-06	8.6385e-07
-0.0500001	9.03751e-06	8.61432e-07
-0.0300001	8.71034e-06	8.52942e-07
-0.00999999	8.9593e-06	8.59544e-07
0.00999999	8.63365e-06	8.43684e-07
