# {InputWorkspace: MoTe2_S1_P37_warm_up_201_270K_target_252.1854actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_270K_target_252.1854actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.71967e-05	1.21015e-06
-1.07	1.82248e-05	1.24871e-06
-1.05	2.02171e-05	1.314e-06
-1.03	2.10334e-05	1.34944e-06
-1.01	2.06587e-05	1.34366e-06
-0.99	2.12943e-05	1.3614e-06
-0.97	2.03087e-05	1.32709e-06
-0.95	2.08723e-05	1.34588e-06
-0.93	2.07685e-05	1.33354e-06
-0.91	2.05576e-05	1.33049e-06
-0.89	2.15042e-05	1.36015e-06
-0.87	2.04267e-05	1.32545e-06
-0.85	2.06793e-05	1.3299e-06
-0.83	2.03085e-05	1.3218e-06
-0.81	1.97396e-05	1.31367e-06
-0.79	1.84076e-05	1.27183e-06
-0.77	1.74401e-05	1.23905e-06
-0.75	1.61953e-05	1.18903e-06
-0.73	1.51813e-05	1.15415e-06
-0.71	1.32015e-05	1.08193e-06
-0.69	1.32873e-05	1.087e-06
-0.67	1.2387e-05	1.04753e-06
-0.65	1.14119e-05	9.91277e-07
-0.63	1.10769e-05	9.66077e-07
-0.61	1.01946e-05	9.13891e-07
-0.59	1.00276e-05	9.00447e-07
-0.57	9.66885e-06	9.03267e-07
-0.55	1.00567e-05	9.31136e-07
-0.53	9.85762e-06	9.11183e-07
-0.51	8.8267e-06	8.53758e-07
-0.49	9.14311e-06	8.79496e-07
-0.47	8.93008e-06	8.65483e-07
-0.45	8.89393e-06	8.68867e-07
-0.43	8.60749e-06	8.59547e-07
-0.41	9.18849e-06	8.93276e-07
-0.39	8.46731e-06	8.59676e-07
-0.37	8.441e-06	8.57171e-07
-0.35	8.78794e-06	8.7931e-07
-0.33	8.87478e-06	8.86474e-07
-0.31	8.31448e-06	8.51468e-07
-0.29	9.57093e-06	9.18416e-07
-0.27	9.36213e-06	9.10923e-07
-0.25	9.19244e-06	9.00306e-07
-0.23	8.58781e-06	8.69944e-07
-0.21	8.65425e-06	8.71345e-07
-0.19	8.9266e-06	8.83366e-07
-0.17	8.45248e-06	8.57386e-07
-0.15	8.35643e-06	8.50254e-07
-0.13	9.12387e-06	8.87983e-07
-0.11	9.0599e-06	8.81103e-07
-0.09	8.79939e-06	8.64365e-07
-0.0700001	9.15492e-06	8.78914e-07
-0.0500001	8.75359e-06	8.51136e-07
-0.0300001	8.88687e-06	8.66375e-07
-0.00999999	9.20733e-06	8.73621e-07
0.00999999	9.4069e-06	8.82032e-07
