# {InputWorkspace: MoTe2_S1_P37_warm_up_201_230K_target_212.0836actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_warm_up_201_230K_target_212.0836actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.74791e-05	1.22323e-06
-1.07	1.93091e-05	1.28612e-06
-1.05	1.99008e-05	1.31378e-06
-1.03	1.9646e-05	1.30402e-06
-1.01	2.18405e-05	1.38007e-06
-0.99	2.09918e-05	1.35229e-06
-0.97	2.0675e-05	1.33984e-06
-0.95	2.08144e-05	1.33692e-06
-0.93	2.06468e-05	1.33012e-06
-0.91	2.13902e-05	1.36169e-06
-0.89	2.0113e-05	1.3126e-06
-0.87	2.1552e-05	1.36412e-06
-0.85	2.07636e-05	1.34039e-06
-0.83	1.93449e-05	1.29097e-06
-0.81	1.83592e-05	1.26952e-06
-0.79	1.72907e-05	1.23277e-06
-0.77	1.64819e-05	1.20788e-06
-0.75	1.56468e-05	1.17271e-06
-0.73	1.4238e-05	1.11834e-06
-0.71	1.30043e-05	1.06247e-06
-0.69	1.16472e-05	1.01048e-06
-0.67	1.14173e-05	1.00191e-06
-0.65	1.12305e-05	9.90012e-07
-0.63	1.08142e-05	9.54244e-07
-0.61	1.09213e-05	9.50626e-07
-0.59	9.62908e-06	8.85166e-07
-0.57	1.00136e-05	9.16994e-07
-0.55	9.59723e-06	8.98639e-07
-0.53	8.71786e-06	8.51801e-07
-0.51	8.2796e-06	8.26363e-07
-0.49	8.58866e-06	8.46593e-07
-0.47	9.33496e-06	8.8668e-07
-0.45	8.86742e-06	8.6733e-07
-0.43	9.26565e-06	8.91373e-07
-0.41	9.00858e-06	8.85575e-07
-0.39	8.58599e-06	8.66031e-07
-0.37	8.77139e-06	8.76574e-07
-0.35	8.39573e-06	8.64743e-07
-0.33	8.00545e-06	8.41682e-07
-0.31	8.33122e-06	8.57468e-07
-0.29	8.12001e-06	8.40575e-07
-0.27	8.92436e-06	8.89826e-07
-0.25	8.52071e-06	8.71314e-07
-0.23	8.3114e-06	8.53512e-07
-0.21	8.23583e-06	8.51266e-07
-0.19	8.48905e-06	8.55417e-07
-0.17	8.47352e-06	8.60422e-07
-0.15	9.09024e-06	8.85233e-07
-0.13	8.82558e-06	8.65954e-07
-0.11	9.39083e-06	8.92575e-07
-0.09	8.77183e-06	8.62631e-07
-0.0700001	9.0437e-06	8.74159e-07
-0.0500001	8.83962e-06	8.56952e-07
-0.0300001	8.61901e-06	8.4892e-07
-0.00999999	8.91794e-06	8.65444e-07
0.00999999	8.65547e-06	8.40536e-07
