# {InputWorkspace: MoTe2_S1_P37_cool_down_201_260K_target_274.3189actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_260K_target_274.3189actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.48126e-05	1.13092e-06
-1.07	1.51202e-05	1.14491e-06
-1.05	1.39848e-05	1.0985e-06
-1.03	1.4048e-05	1.11026e-06
-1.01	1.39679e-05	1.10834e-06
-0.99	1.3663e-05	1.10155e-06
-0.97	1.30891e-05	1.06932e-06
-0.95	1.26279e-05	1.04908e-06
-0.93	1.23401e-05	1.03907e-06
-0.91	1.2794e-05	1.05412e-06
-0.89	1.29517e-05	1.06076e-06
-0.87	1.28721e-05	1.05396e-06
-0.85	1.26504e-05	1.03438e-06
-0.83	1.32015e-05	1.05153e-06
-0.81	1.29737e-05	1.038e-06
-0.79	1.46133e-05	1.11321e-06
-0.77	1.40422e-05	1.09312e-06
-0.75	1.40318e-05	1.08188e-06
-0.73	1.44873e-05	1.10111e-06
-0.71	1.4923e-05	1.11286e-06
-0.69	1.61862e-05	1.16918e-06
-0.67	1.48255e-05	1.12823e-06
-0.65	1.53245e-05	1.11181e-06
-0.63	1.53657e-05	1.10525e-06
-0.61	1.48774e-05	1.10502e-06
-0.59	1.4925e-05	1.13262e-06
-0.57	1.51725e-05	1.15932e-06
-0.55	1.47616e-05	1.14835e-06
-0.53	1.38149e-05	1.10645e-06
-0.51	1.34093e-05	1.08845e-06
-0.49	1.2673e-05	1.05453e-06
-0.47	1.19073e-05	1.02785e-06
-0.45	1.12684e-05	1.00089e-06
-0.43	1.15109e-05	1.01747e-06
-0.41	1.10851e-05	9.96184e-07
-0.39	9.53142e-06	9.203e-07
-0.37	9.55074e-06	9.22789e-07
-0.35	9.7997e-06	9.24852e-07
-0.33	9.66057e-06	9.19166e-07
-0.31	9.66081e-06	9.17598e-07
-0.29	9.54046e-06	9.13053e-07
-0.27	8.91744e-06	8.74873e-07
-0.25	9.42369e-06	9.05531e-07
-0.23	8.52065e-06	8.55723e-07
-0.21	8.85361e-06	8.72914e-07
-0.19	8.48106e-06	8.46611e-07
-0.17	9.05549e-06	8.82838e-07
-0.15	8.65156e-06	8.63107e-07
-0.13	9.23987e-06	8.88516e-07
-0.11	8.48908e-06	8.47502e-07
-0.09	8.41391e-06	8.46863e-07
-0.0700001	8.4603e-06	8.4849e-07
-0.0500001	8.22811e-06	8.31407e-07
-0.0300001	7.89533e-06	8.2003e-07
-0.00999999	7.88898e-06	8.20369e-07
0.00999999	8.597e-06	8.54287e-07
