# {InputWorkspace: MoTe2_S1_P37_cool_down_201_230K_target_245.0027actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_230K_target_245.0027actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.44396e-05	1.11319e-06
-1.07	1.4742e-05	1.12598e-06
-1.05	1.61935e-05	1.18034e-06
-1.03	1.57745e-05	1.16277e-06
-1.01	1.68916e-05	1.21506e-06
-0.99	1.71536e-05	1.22217e-06
-0.97	1.70452e-05	1.21602e-06
-0.95	1.77567e-05	1.23932e-06
-0.93	1.78593e-05	1.2427e-06
-0.91	1.82255e-05	1.25171e-06
-0.89	1.85283e-05	1.26306e-06
-0.87	1.78252e-05	1.23532e-06
-0.85	1.743e-05	1.22338e-06
-0.83	1.82065e-05	1.24371e-06
-0.81	1.7748e-05	1.23179e-06
-0.79	1.60975e-05	1.17159e-06
-0.77	1.71627e-05	1.21295e-06
-0.75	1.64936e-05	1.18418e-06
-0.73	1.58718e-05	1.16025e-06
-0.71	1.62248e-05	1.17782e-06
-0.69	1.52679e-05	1.13903e-06
-0.67	1.43055e-05	1.12134e-06
-0.65	1.34499e-05	1.06047e-06
-0.63	1.30504e-05	1.03681e-06
-0.61	1.22922e-05	1.00961e-06
-0.59	1.20297e-05	1.01026e-06
-0.57	1.15147e-05	1.00529e-06
-0.55	1.17471e-05	1.02502e-06
-0.53	1.14721e-05	1.0018e-06
-0.51	1.07253e-05	9.63476e-07
-0.49	1.09167e-05	9.6821e-07
-0.47	9.93301e-06	9.26966e-07
-0.45	9.6299e-06	9.22675e-07
-0.43	9.94222e-06	9.40227e-07
-0.41	9.30349e-06	9.03211e-07
-0.39	9.77666e-06	9.31445e-07
-0.37	8.73359e-06	8.77313e-07
-0.35	9.21585e-06	8.95861e-07
-0.33	8.72945e-06	8.72679e-07
-0.31	9.4414e-06	9.0862e-07
-0.29	8.32349e-06	8.45182e-07
-0.27	9.01309e-06	8.85457e-07
-0.25	8.9761e-06	8.81064e-07
-0.23	8.7513e-06	8.7384e-07
-0.21	8.1055e-06	8.32859e-07
-0.19	8.32096e-06	8.40342e-07
-0.17	8.10486e-06	8.34308e-07
-0.15	8.54666e-06	8.58854e-07
-0.13	8.09587e-06	8.29614e-07
-0.11	8.89225e-06	8.71608e-07
-0.09	9.01833e-06	8.73221e-07
-0.0700001	9.19663e-06	8.85338e-07
-0.0500001	8.64845e-06	8.50109e-07
-0.0300001	8.50662e-06	8.50133e-07
-0.00999999	8.18715e-06	8.26378e-07
0.00999999	8.47552e-06	8.38318e-07
