# {InputWorkspace: MoTe2_S1_P37_cool_down_201_300K_target_307.411actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P37_cool_down_201_300K_target_307.411actual_cuts }
# [0,0,L] in 0.462 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	-nan	-nan
-1.15	-nan	-nan
-1.13	-nan	-nan
-1.11	-nan	-nan
-1.09	1.44667e-05	1.1183e-06
-1.07	1.47398e-05	1.13483e-06
-1.05	1.39204e-05	1.09635e-06
-1.03	1.46313e-05	1.13584e-06
-1.01	1.43478e-05	1.12396e-06
-0.99	1.34134e-05	1.08901e-06
-0.97	1.40577e-05	1.11527e-06
-0.95	1.25871e-05	1.04763e-06
-0.93	1.25604e-05	1.04824e-06
-0.91	1.25674e-05	1.04486e-06
-0.89	1.32308e-05	1.0723e-06
-0.87	1.27754e-05	1.0497e-06
-0.85	1.26346e-05	1.04167e-06
-0.83	1.27573e-05	1.02947e-06
-0.81	1.36172e-05	1.07071e-06
-0.79	1.26324e-05	1.02658e-06
-0.77	1.47355e-05	1.11268e-06
-0.75	1.49417e-05	1.11047e-06
-0.73	1.47407e-05	1.10675e-06
-0.71	1.55476e-05	1.13374e-06
-0.69	1.56911e-05	1.14215e-06
-0.67	1.56091e-05	1.15568e-06
-0.65	1.57061e-05	1.12312e-06
-0.63	1.52826e-05	1.09199e-06
-0.61	1.6105e-05	1.15281e-06
-0.59	1.4882e-05	1.13018e-06
-0.57	1.60666e-05	1.19628e-06
-0.55	1.4522e-05	1.13908e-06
-0.53	1.45667e-05	1.13798e-06
-0.51	1.40116e-05	1.11637e-06
-0.49	1.3083e-05	1.07533e-06
-0.47	1.22443e-05	1.04023e-06
-0.45	1.25608e-05	1.0606e-06
-0.43	1.18246e-05	1.02873e-06
-0.41	1.17891e-05	1.0264e-06
-0.39	1.07163e-05	9.78268e-07
-0.37	1.06502e-05	9.73804e-07
-0.35	9.76446e-06	9.2936e-07
-0.33	9.93145e-06	9.33163e-07
-0.31	9.32857e-06	9.02111e-07
-0.29	9.38257e-06	9.0502e-07
-0.27	8.62652e-06	8.63697e-07
-0.25	9.03466e-06	8.79167e-07
-0.23	9.29544e-06	8.92546e-07
-0.21	1.00467e-05	9.35823e-07
-0.19	9.14653e-06	8.88631e-07
-0.17	8.8774e-06	8.74998e-07
-0.15	9.22109e-06	8.92704e-07
-0.13	9.12337e-06	8.83799e-07
-0.11	8.7623e-06	8.64225e-07
-0.09	8.40482e-06	8.48444e-07
-0.0700001	9.11667e-06	8.80183e-07
-0.0500001	8.22417e-06	8.23107e-07
-0.0300001	8.44777e-06	8.47629e-07
-0.00999999	8.68854e-06	8.59445e-07
0.00999999	8.07702e-06	8.23624e-07
