        6.02500   424964.53900709    15527.86630741
        6.07500   458439.71631206    16127.85294020
        6.12500   465248.22695035    16247.17283776
        6.17500   443120.56737589    15856.10055317
        6.22500   450496.45390071    15987.52091189
        6.27500   420992.90780142    15455.13585461
        6.32500   469787.23404255    16326.23497298
        6.37500   448226.95035461    15947.19923127
        6.42500   425531.91489362    15538.22858171
        6.47500   452198.58156028    16017.69556141
        6.52500   419858.15602837    15434.29277587
        6.57500   436312.05673759    15733.81517601
        6.62500   436879.43262411    15744.04190129
        6.67500   431205.67375887    15641.47376124
        6.72500   457872.34042553    16117.86974337
        6.77500   447092.19858156    15927.00011077
        6.82500   420992.90780142    15455.13585461
        6.87500   441985.81560284    15835.78523342
        6.92500   427234.04255319    15569.27402441
        6.97500   419290.78014184    15423.86067412
        7.02500   436879.43262411    15744.04190129
        7.07500   411347.51773050    15277.06328265
        7.12500   419858.15602837    15434.29277587
        7.17500   412482.26950355    15298.12058180
        7.22500   439716.31205674    15795.07620661
        7.27500   427801.41843972    15579.60875773
        7.32500   439148.93617021    15784.88254552
        7.37500   424397.16312057    15517.49711339
        7.42500   410212.76595745    15255.97691886
        7.47500   420992.90780142    15455.13585461
        7.52500   456737.58865248    16097.88477630
        7.57500   385815.60283688    14795.35297635
        7.62500   422127.65957447    15475.95086183
        7.67500   454468.08510638    16057.84022478
        7.72500   397163.12056738    15011.35495639
        7.77500   442553.19148936    15845.94614896
        7.82500   432907.80141844    15672.31468588
        7.87500   423829.78723404    15507.12098578
        7.92500   417588.65248227    15392.52194752
        7.97500   419858.15602837    15434.29277587
        8.02500   422695.03546099    15486.34787399
        8.07500   406241.13475177    15181.94401164
        8.12500   386950.35460993    14817.09487342
        8.17500   396028.36879433    14989.89482397
        8.22500   416453.90070922    15371.59396782
        8.27500   397163.12056738    15011.35495639
        8.32500   404539.00709220    15150.10487696
        8.37500   441418.43971631    15825.61779402
        8.42500   396028.36879433    14989.89482397
        8.47500   431773.04964539    15651.76082171
        8.52500   431773.04964539    15651.76082171
        8.57500   407375.88652482    15203.13305756
        8.62500   397343.50713579    10596.76883383
        8.67500   410343.36583298    10768.72057836
        8.72500   419104.14017239    10883.06882237
        8.77500   421364.98516320    10912.38353896
        8.82500   419951.95704395    10894.07108515
        8.87500   415147.66143846    10831.57716362
        8.92500   432386.60449343    11054.17957644
        8.97500   421647.59078706    10916.04234327
        9.02500   407234.70397061    10727.85242114
        9.07500   418821.53454854    10879.39892888
        9.12500   405821.67585135    10709.22442928
        9.17500   408930.33771372    10750.16340348
        9.22500   414582.45019076    10824.20121645
        9.27500   428430.12575950    11003.48867256
        9.32500   416843.29518157    10853.67492987
        9.37500   408082.52084216    10739.01370637
        9.42500   404973.85897979    10698.03206486
        9.47500   415995.47831002    10842.63167628
        9.52500   410060.76020913    10765.01170255
        9.57500   410625.97145683    10772.42817722
        9.62500   429843.15387876    11021.61933022
        9.67500   422778.01328246    10930.66531345
        9.72500   414017.23894305    10816.82023965
        9.77500   395082.66214498    10566.57854788
        9.82500   418538.92892469    10875.72779703
        9.87500   417691.11205313    10864.70695873
        9.92500   396495.69026424    10585.45756695
        9.97500   412604.21082380    10798.34572533
       10.02500   419104.14017239    10883.06882237
       10.07500   377278.50784231    10325.74588467
       10.12500   427582.30888795    10992.59592414
       10.17500   405539.07022750    10705.49494129
       10.22500   390560.97216335    10505.93771114
       10.27500   417408.50642928    10861.03086086
       10.32500   409212.94333757    10753.87740028
       10.37500   390278.36653949    10502.13603282
       10.42500   404126.04210824    10686.82797863
       10.47500   417973.71767698    10868.38181321
