# {InputWorkspace: MoTe2_S1_P0_warm_up_201_250K_target_244.2762actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_250K_target_244.2762actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.2153e-05	1.03859e-06
-1.15	1.44606e-05	1.14202e-06
-1.13	1.59945e-05	1.20141e-06
-1.11	1.67303e-05	1.22787e-06
-1.09	1.85227e-05	1.29356e-06
-1.07	2.08051e-05	1.37742e-06
-1.05	2.20938e-05	1.4236e-06
-1.03	2.35393e-05	1.46753e-06
-1.01	2.5242e-05	1.52813e-06
-0.99	2.65075e-05	1.56848e-06
-0.97	2.62047e-05	1.56021e-06
-0.95	2.68614e-05	1.58165e-06
-0.93	2.72487e-05	1.58871e-06
-0.91	2.66171e-05	1.57248e-06
-0.89	2.64193e-05	1.56664e-06
-0.87	2.74574e-05	1.60105e-06
-0.85	2.70167e-05	1.58692e-06
-0.83	2.69515e-05	1.58736e-06
-0.81	2.61107e-05	1.56594e-06
-0.79	2.51757e-05	1.53041e-06
-0.77	2.25598e-05	1.44992e-06
-0.75	2.16771e-05	1.41663e-06
-0.73	1.89468e-05	1.32089e-06
-0.71	1.69478e-05	1.24387e-06
-0.69	1.53304e-05	1.17883e-06
-0.67	1.36888e-05	1.10813e-06
-0.65	1.21268e-05	1.03765e-06
-0.63	1.12723e-05	1.00438e-06
-0.61	1.04408e-05	9.52235e-07
-0.59	1.04928e-05	9.52656e-07
-0.57	9.79625e-06	9.22626e-07
-0.55	9.33085e-06	9.0349e-07
-0.53	9.52208e-06	9.12886e-07
-0.51	9.08153e-06	8.88663e-07
-0.49	9.09135e-06	8.88918e-07
-0.47	9.06165e-06	8.89486e-07
-0.45	9.1531e-06	8.94234e-07
-0.43	8.40581e-06	8.57962e-07
-0.41	8.38256e-06	8.618e-07
-0.39	8.08477e-06	8.45557e-07
-0.37	8.20065e-06	8.51527e-07
-0.35	8.49188e-06	8.70782e-07
-0.33	7.94917e-06	8.36883e-07
-0.31	8.38789e-06	8.61733e-07
-0.29	8.07173e-06	8.47353e-07
-0.27	8.75323e-06	8.87122e-07
-0.25	8.10401e-06	8.54163e-07
-0.23	8.30019e-06	8.57434e-07
-0.21	7.76205e-06	8.31946e-07
-0.19	8.41533e-06	8.63173e-07
-0.17	8.46801e-06	8.73649e-07
-0.15	9.62906e-06	9.36311e-07
-0.13	9.34415e-06	9.18318e-07
-0.11	9.3776e-06	9.18665e-07
-0.09	9.7948e-06	9.42306e-07
-0.0700001	8.9923e-06	9.02685e-07
-0.0500001	9.66007e-06	9.31801e-07
-0.0300001	9.36584e-06	9.14959e-07
-0.00999999	1.00521e-05	9.46404e-07
