# {InputWorkspace: MoTe2_S1_P0_warm_up_201_230K_target_224.3192actual	 P1Bin: -2.07,1.92	 P2Bin: -0.1,0.1	 P3Bin: -1.49,0,1.49	 P4Bin: 	 P5Bin: 	 OutputWorkspace: MoTe2_S1_P0_warm_up_201_230K_target_224.3192actual_cuts }
# [0,0,L] in 0.454 A^-1	 Signal	 Error
-1.49	-nan	-nan
-1.47	-nan	-nan
-1.45	-nan	-nan
-1.43	-nan	-nan
-1.41	-nan	-nan
-1.39	-nan	-nan
-1.37	-nan	-nan
-1.35	-nan	-nan
-1.33	-nan	-nan
-1.31	-nan	-nan
-1.29	-nan	-nan
-1.27	-nan	-nan
-1.25	-nan	-nan
-1.23	-nan	-nan
-1.21	-nan	-nan
-1.19	-nan	-nan
-1.17	1.32885e-05	1.09515e-06
-1.15	1.38418e-05	1.11388e-06
-1.13	1.64355e-05	1.22397e-06
-1.11	1.75719e-05	1.26412e-06
-1.09	1.92045e-05	1.3255e-06
-1.07	2.21722e-05	1.42732e-06
-1.05	2.24673e-05	1.43419e-06
-1.03	2.43974e-05	1.4986e-06
-1.01	2.55973e-05	1.53571e-06
-0.99	2.57351e-05	1.54523e-06
-0.97	2.70097e-05	1.58428e-06
-0.95	2.71472e-05	1.58801e-06
-0.93	2.76839e-05	1.60557e-06
-0.91	2.64513e-05	1.56925e-06
-0.89	2.77596e-05	1.61164e-06
-0.87	2.72857e-05	1.59748e-06
-0.85	2.62518e-05	1.56424e-06
-0.83	2.63436e-05	1.56973e-06
-0.81	2.4737e-05	1.51462e-06
-0.79	2.41654e-05	1.50559e-06
-0.77	2.24337e-05	1.44376e-06
-0.75	2.14352e-05	1.40608e-06
-0.73	1.81496e-05	1.2972e-06
-0.71	1.73304e-05	1.25992e-06
-0.69	1.55358e-05	1.18666e-06
-0.67	1.275e-05	1.06353e-06
-0.65	1.184e-05	1.02408e-06
-0.63	1.10395e-05	9.8592e-07
-0.61	1.08081e-05	9.71833e-07
-0.59	1.00716e-05	9.37431e-07
-0.57	9.23499e-06	9.00016e-07
-0.55	9.20731e-06	8.94063e-07
-0.53	8.75631e-06	8.71903e-07
-0.51	9.51243e-06	9.13741e-07
-0.49	8.46597e-06	8.59789e-07
-0.47	8.88665e-06	8.79762e-07
-0.45	8.26865e-06	8.49611e-07
-0.43	8.33643e-06	8.53234e-07
-0.41	8.45296e-06	8.59233e-07
-0.39	8.12929e-06	8.46234e-07
-0.37	8.32573e-06	8.57203e-07
-0.35	8.46244e-06	8.65096e-07
-0.33	8.31937e-06	8.57929e-07
-0.31	8.52789e-06	8.74782e-07
-0.29	8.24443e-06	8.54458e-07
-0.27	7.99444e-06	8.48702e-07
-0.25	7.89645e-06	8.3913e-07
-0.23	8.34283e-06	8.69386e-07
-0.21	8.24146e-06	8.6048e-07
-0.19	8.98905e-06	9.01901e-07
-0.17	8.33252e-06	8.71117e-07
-0.15	9.17e-06	9.16552e-07
-0.13	9.26973e-06	9.18558e-07
-0.11	9.74743e-06	9.38242e-07
-0.09	8.9561e-06	8.95582e-07
-0.0700001	9.54054e-06	9.28853e-07
-0.0500001	9.86136e-06	9.40511e-07
-0.0300001	9.40507e-06	9.21014e-07
-0.00999999	9.42901e-06	9.16282e-07
